"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,140,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,8096,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,167,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,671,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,1884,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,2917,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,2290,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,328,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,241,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,1077,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,1237,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,52,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,428,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,130,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,265,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,403,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,1272,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,392,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,182,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,71,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,784,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,491,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","mean",NA,686,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,137,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,7950,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,162,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,664,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,1850,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,2879,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,2251,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,321,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,240,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,1068,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,1223,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,51,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,425,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,128,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,263,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,400,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,1250,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,386,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,180,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,70,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,750,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,484,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.025,681,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,138,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,7979,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,163,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,666,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,1857,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,2893,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,2262,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,322,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,240,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,1070,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,1226,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,51,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,426,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,128,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,263,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,400,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,1255,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,387,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,180,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,70,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,754,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,486,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.1,682,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,138,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,8022,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,164,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,668,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,1866,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,2908,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,2274,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,324,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,240,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,1073,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,1231,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,51,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,426,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,129,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,264,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,402,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,1261,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,389,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,181,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,71,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,765,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,488,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.25,684,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,140,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,8081,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,167,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,671,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,1879,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,2917,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,2290,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,328,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,241,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,1076,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,1236,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,52,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,428,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,130,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,265,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,402,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,1270,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,392,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,182,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,71,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,782,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,490,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.5,686,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,142,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,8109,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,169,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,673,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,1897,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,2921,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,2296,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,331,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,242,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,1080,"COVID-19"
"DE-BY","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,1242,"COVID-19"
"DE-HB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,52,"COVID-19"
"DE-HE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,429,"COVID-19"
"DE-HH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,131,"COVID-19"
"DE-MV","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,266,"COVID-19"
"DE-NI","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,404,"COVID-19"
"DE-NW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,1276,"COVID-19"
"DE-RP","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,394,"COVID-19"
"DE-SH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,183,"COVID-19"
"DE-SL","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,72,"COVID-19"
"DE-SN","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,792,"COVID-19"
"DE-ST","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,493,"COVID-19"
"DE-TH","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.75,688,"COVID-19"
"DE","00-04",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,144,"COVID-19"
"DE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,8123,"COVID-19"
"DE","05-14",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,171,"COVID-19"
"DE","15-34",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,676,"COVID-19"
"DE","35-59",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,1905,"COVID-19"
"DE","60-79",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,2924,"COVID-19"
"DE","80+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,2302,"COVID-19"
"DE-BB","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,334,"COVID-19"
"DE-BE","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,243,"COVID-19"
"DE-BW","00+",2022-01-15,2021-12-18,"-28 day ahead inc hosp","quantile",0.9,1084,"COVID-19"
