"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,362,"COVID-19"
"DE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,9184,"COVID-19"
"DE","05-14",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,235,"COVID-19"
"DE","15-34",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,1027,"COVID-19"
"DE","35-59",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,1663,"COVID-19"
"DE","60-79",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,2704,"COVID-19"
"DE","80+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,3187,"COVID-19"
"DE-BB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,318,"COVID-19"
"DE-BE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,191,"COVID-19"
"DE-BW","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,1303,"COVID-19"
"DE-BY","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,1661,"COVID-19"
"DE-HB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,17,"COVID-19"
"DE-HE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,613,"COVID-19"
"DE-HH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,97,"COVID-19"
"DE-MV","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,373,"COVID-19"
"DE-NI","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,625,"COVID-19"
"DE-NW","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,1987,"COVID-19"
"DE-RP","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,464,"COVID-19"
"DE-SH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,242,"COVID-19"
"DE-SL","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,50,"COVID-19"
"DE-SN","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,441,"COVID-19"
"DE-ST","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,344,"COVID-19"
"DE-TH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","mean",NA,416,"COVID-19"
"DE","00-04",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,358,"COVID-19"
"DE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,9087,"COVID-19"
"DE","05-14",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,230,"COVID-19"
"DE","15-34",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,1014,"COVID-19"
"DE","35-59",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,1645,"COVID-19"
"DE","60-79",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,2667,"COVID-19"
"DE","80+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,3145,"COVID-19"
"DE-BB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,314,"COVID-19"
"DE-BE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,187,"COVID-19"
"DE-BW","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,1288,"COVID-19"
"DE-BY","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,1645,"COVID-19"
"DE-HB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,17,"COVID-19"
"DE-HE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,609,"COVID-19"
"DE-HH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,92,"COVID-19"
"DE-MV","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,371,"COVID-19"
"DE-NI","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,619,"COVID-19"
"DE-NW","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,1958,"COVID-19"
"DE-RP","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,460,"COVID-19"
"DE-SH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,241,"COVID-19"
"DE-SL","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,49,"COVID-19"
"DE-SN","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,434,"COVID-19"
"DE-ST","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,335,"COVID-19"
"DE-TH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.025,412,"COVID-19"
"DE","00-04",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,358,"COVID-19"
"DE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,9101,"COVID-19"
"DE","05-14",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,231,"COVID-19"
"DE","15-34",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,1017,"COVID-19"
"DE","35-59",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,1653,"COVID-19"
"DE","60-79",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,2676,"COVID-19"
"DE","80+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,3157,"COVID-19"
"DE-BB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,315,"COVID-19"
"DE-BE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,188,"COVID-19"
"DE-BW","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,1292,"COVID-19"
"DE-BY","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,1648,"COVID-19"
"DE-HB","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,17,"COVID-19"
"DE-HE","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,610,"COVID-19"
"DE-HH","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,93,"COVID-19"
"DE-MV","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,371,"COVID-19"
"DE-NI","00+",2022-04-01,2022-03-04,"-28 day ahead inc hosp","quantile",0.1,621,"COVID-19"
