"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,372,"COVID-19"
"DE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,9542,"COVID-19"
"DE","05-14",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,277,"COVID-19"
"DE","15-34",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1111,"COVID-19"
"DE","35-59",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1837,"COVID-19"
"DE","60-79",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,2810,"COVID-19"
"DE","80+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,3153,"COVID-19"
"DE-BB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,229,"COVID-19"
"DE-BE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,210,"COVID-19"
"DE-BW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1340,"COVID-19"
"DE-BY","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1778,"COVID-19"
"DE-HB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,32,"COVID-19"
"DE-HE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,704,"COVID-19"
"DE-HH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,82,"COVID-19"
"DE-MV","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,393,"COVID-19"
"DE-NI","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,597,"COVID-19"
"DE-NW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,2186,"COVID-19"
"DE-RP","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,492,"COVID-19"
"DE-SH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,252,"COVID-19"
"DE-SL","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,38,"COVID-19"
"DE-SN","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,438,"COVID-19"
"DE-ST","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,371,"COVID-19"
"DE-TH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,405,"COVID-19"
"DE","00-04",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,366,"COVID-19"
"DE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,9488,"COVID-19"
"DE","05-14",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,272,"COVID-19"
"DE","15-34",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1097,"COVID-19"
"DE","35-59",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1819,"COVID-19"
"DE","60-79",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,2791,"COVID-19"
"DE","80+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,3131,"COVID-19"
"DE-BB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,225,"COVID-19"
"DE-BE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,207,"COVID-19"
"DE-BW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1328,"COVID-19"
"DE-BY","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1759,"COVID-19"
