"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,242,"COVID-19"
"DE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,5010,"COVID-19"
"DE","05-14",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,208,"COVID-19"
"DE","15-34",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,902,"COVID-19"
"DE","35-59",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,1289,"COVID-19"
"DE","60-79",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,1254,"COVID-19"
"DE","80+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,1118,"COVID-19"
"DE-BB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,121,"COVID-19"
"DE-BE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,236,"COVID-19"
"DE-BW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,585,"COVID-19"
"DE-BY","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,705,"COVID-19"
"DE-HB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,107,"COVID-19"
"DE-HE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,436,"COVID-19"
"DE-HH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,214,"COVID-19"
"DE-MV","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,155,"COVID-19"
"DE-NI","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,318,"COVID-19"
"DE-NW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,1162,"COVID-19"
"DE-RP","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,240,"COVID-19"
"DE-SH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,259,"COVID-19"
"DE-SL","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,34,"COVID-19"
"DE-SN","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,148,"COVID-19"
"DE-ST","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,154,"COVID-19"
"DE-TH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","mean",NA,142,"COVID-19"
"DE","00-04",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,236,"COVID-19"
"DE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,4970,"COVID-19"
"DE","05-14",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,204,"COVID-19"
"DE","15-34",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,891,"COVID-19"
"DE","35-59",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,1276,"COVID-19"
"DE","60-79",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,1240,"COVID-19"
"DE","80+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,1104,"COVID-19"
"DE-BB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,119,"COVID-19"
"DE-BE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,235,"COVID-19"
"DE-BW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,582,"COVID-19"
"DE-BY","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,699,"COVID-19"
"DE-HB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,105,"COVID-19"
"DE-HE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,427,"COVID-19"
"DE-HH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,210,"COVID-19"
"DE-MV","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,153,"COVID-19"
"DE-NI","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,315,"COVID-19"
"DE-NW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,1147,"COVID-19"
"DE-RP","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,237,"COVID-19"
"DE-SH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,253,"COVID-19"
"DE-SL","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,33,"COVID-19"
"DE-SN","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,144,"COVID-19"
"DE-ST","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,149,"COVID-19"
"DE-TH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.025,141,"COVID-19"
"DE","00-04",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,238,"COVID-19"
"DE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,4977,"COVID-19"
"DE","05-14",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,204,"COVID-19"
"DE","15-34",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,894,"COVID-19"
"DE","35-59",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,1279,"COVID-19"
"DE","60-79",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,1244,"COVID-19"
"DE","80+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,1106,"COVID-19"
"DE-BB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,119,"COVID-19"
"DE-BE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,235,"COVID-19"
"DE-BW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,582,"COVID-19"
"DE-BY","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,700,"COVID-19"
"DE-HB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,105,"COVID-19"
"DE-HE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,430,"COVID-19"
"DE-HH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,211,"COVID-19"
"DE-MV","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,153,"COVID-19"
"DE-NI","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,315,"COVID-19"
"DE-NW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,1151,"COVID-19"
"DE-RP","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,238,"COVID-19"
"DE-SH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,254,"COVID-19"
"DE-SL","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,33,"COVID-19"
"DE-SN","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,144,"COVID-19"
"DE-ST","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,150,"COVID-19"
"DE-TH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.1,141,"COVID-19"
"DE","00-04",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,240,"COVID-19"
"DE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,4985,"COVID-19"
"DE","05-14",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,206,"COVID-19"
"DE","15-34",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,898,"COVID-19"
"DE","35-59",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,1283,"COVID-19"
"DE","60-79",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,1246,"COVID-19"
"DE","80+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,1110,"COVID-19"
"DE-BB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,119,"COVID-19"
"DE-BE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,235,"COVID-19"
"DE-BW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,583,"COVID-19"
"DE-BY","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,702,"COVID-19"
"DE-HB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,105,"COVID-19"
"DE-HE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,432,"COVID-19"
"DE-HH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,212,"COVID-19"
"DE-MV","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,154,"COVID-19"
"DE-NI","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,316,"COVID-19"
"DE-NW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,1155,"COVID-19"
"DE-RP","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,239,"COVID-19"
"DE-SH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,255,"COVID-19"
"DE-SL","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,33,"COVID-19"
"DE-SN","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,145,"COVID-19"
"DE-ST","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,151,"COVID-19"
"DE-TH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.25,141,"COVID-19"
"DE","00-04",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,242,"COVID-19"
"DE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,5004,"COVID-19"
"DE","05-14",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,207,"COVID-19"
"DE","15-34",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,902,"COVID-19"
"DE","35-59",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,1288,"COVID-19"
"DE","60-79",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,1252,"COVID-19"
"DE","80+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,1116,"COVID-19"
"DE-BB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,120,"COVID-19"
"DE-BE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,236,"COVID-19"
"DE-BW","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,585,"COVID-19"
"DE-BY","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,704,"COVID-19"
"DE-HB","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,106,"COVID-19"
"DE-HE","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,435,"COVID-19"
"DE-HH","00+",2022-02-15,2022-01-18,"-28 day ahead inc hosp","quantile",0.5,213,"COVID-19"
