"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,422,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,11302,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,259,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1106,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1927,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,3501,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,4108,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,269,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,213,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1490,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,2049,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,49,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,733,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,155,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,475,"COVID-19"
"DE-NI","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,745,"COVID-19"
"DE-NW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,2453,"COVID-19"
"DE-RP","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,609,"COVID-19"
"DE-SH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,349,"COVID-19"
"DE-SL","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,146,"COVID-19"
"DE-SN","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,597,"COVID-19"
"DE-ST","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,457,"COVID-19"
"DE-TH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,546,"COVID-19"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,415,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,11223,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,256,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1092,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1903,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,3456,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,4076,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,262,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,210,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1474,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,2016,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,48,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,726,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,148,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,471,"COVID-19"
"DE-NI","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,738,"COVID-19"
"DE-NW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,2431,"COVID-19"
"DE-RP","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,596,"COVID-19"
"DE-SH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,345,"COVID-19"
"DE-SL","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,143,"COVID-19"
"DE-SN","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,586,"COVID-19"
"DE-ST","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,448,"COVID-19"
"DE-TH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,540,"COVID-19"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,416,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,11248,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,257,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1096,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1910,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,3474,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,4092,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,263,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,211,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1477,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,2023,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,48,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,728,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,150,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,472,"COVID-19"
"DE-NI","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,741,"COVID-19"
"DE-NW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,2438,"COVID-19"
"DE-RP","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,600,"COVID-19"
"DE-SH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,346,"COVID-19"
"DE-SL","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,144,"COVID-19"
"DE-SN","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,588,"COVID-19"
"DE-ST","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,450,"COVID-19"
"DE-TH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,541,"COVID-19"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,418,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,11267,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,258,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,1100,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,1918,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,3485,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,4098,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,266,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,212,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,1482,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,2036,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,48,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,730,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,152,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.25,474,"COVID-19"
