"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,392,"COVID-19"
"DE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,10080,"COVID-19"
"DE","05-14",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,394,"COVID-19"
"DE","15-34",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,1428,"COVID-19"
"DE","35-59",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,2151,"COVID-19"
"DE","60-79",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,2719,"COVID-19"
"DE","80+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,2970,"COVID-19"
"DE-BB","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,219,"COVID-19"
"DE-BE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,257,"COVID-19"
"DE-BW","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,1383,"COVID-19"
"DE-BY","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,1724,"COVID-19"
"DE-HB","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,45,"COVID-19"
"DE-HE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,891,"COVID-19"
"DE-HH","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,180,"COVID-19"
"DE-MV","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,361,"COVID-19"
"DE-NI","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,612,"COVID-19"
"DE-NW","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,2549,"COVID-19"
"DE-RP","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,536,"COVID-19"
"DE-SH","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,265,"COVID-19"
"DE-SL","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,61,"COVID-19"
"DE-SN","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,338,"COVID-19"
"DE-ST","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,296,"COVID-19"
"DE-TH","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","mean",NA,296,"COVID-19"
"DE","00-04",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,384,"COVID-19"
"DE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,9900,"COVID-19"
"DE","05-14",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,385,"COVID-19"
"DE","15-34",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,1410,"COVID-19"
"DE","35-59",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,2119,"COVID-19"
"DE","60-79",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,2676,"COVID-19"
"DE","80+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,2926,"COVID-19"
"DE-BB","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,214,"COVID-19"
"DE-BE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,250,"COVID-19"
"DE-BW","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,1375,"COVID-19"
"DE-BY","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,1682,"COVID-19"
"DE-HB","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,44,"COVID-19"
"DE-HE","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,882,"COVID-19"
"DE-HH","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,172,"COVID-19"
"DE-MV","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,359,"COVID-19"
"DE-NI","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,605,"COVID-19"
"DE-NW","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,2504,"COVID-19"
"DE-RP","00+",2022-03-11,2022-02-11,"-28 day ahead inc hosp","quantile",0.025,529,"COVID-19"
