"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,394,"COVID-19"
"DE","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,9934,"COVID-19"
"DE","05-14",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,382,"COVID-19"
"DE","15-34",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,1348,"COVID-19"
"DE","35-59",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,2096,"COVID-19"
"DE","60-79",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,2674,"COVID-19"
"DE","80+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,3021,"COVID-19"
"DE-BB","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,251,"COVID-19"
"DE-BE","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,275,"COVID-19"
"DE-BW","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,1367,"COVID-19"
"DE-BY","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,1676,"COVID-19"
"DE-HB","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,46,"COVID-19"
"DE-HE","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,873,"COVID-19"
"DE-HH","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,158,"COVID-19"
"DE-MV","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,338,"COVID-19"
"DE-NI","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,601,"COVID-19"
"DE-NW","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,2492,"COVID-19"
"DE-RP","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,507,"COVID-19"
"DE-SH","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,243,"COVID-19"
"DE-SL","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,63,"COVID-19"
"DE-SN","00+",2022-03-13,2022-02-13,"-28 day ahead inc hosp","mean",NA,376,"COVID-19"
