date,location,age_group,value
2020-03-06,GM,00+,14.0
2020-03-07,GM,00+,56.0
2020-03-08,GM,00+,32.0
2020-03-09,GM,00+,24.0
2020-03-10,GM,00+,37.0
2020-03-11,GM,00+,52.0
2020-03-12,GM,00+,56.0
2020-03-13,GM,00+,73.0
2020-03-14,GM,00+,127.0
2020-03-15,GM,00+,87.0
2020-03-16,GM,00+,100.0
2020-03-17,GM,00+,199.0
2020-03-18,GM,00+,223.0
2020-03-19,GM,00+,325.0
2020-03-20,GM,00+,346.0
2020-03-21,GM,00+,413.0
2020-03-22,GM,00+,411.0
2020-03-23,GM,00+,313.0
2020-03-24,GM,00+,496.0
2020-03-25,GM,00+,689.0
2020-03-26,GM,00+,816.0
2020-03-27,GM,00+,836.0
2020-03-28,GM,00+,901.0
2020-03-29,GM,00+,812.0
2020-03-30,GM,00+,596.0
2020-03-31,GM,00+,828.0
2020-04-01,GM,00+,1113.0
2020-04-02,GM,00+,1034.0
2020-04-03,GM,00+,966.0
2020-04-04,GM,00+,986.0
2020-04-05,GM,00+,700.0
2020-04-06,GM,00+,464.0
2020-04-07,GM,00+,766.0
2020-04-08,GM,00+,864.0
2020-04-09,GM,00+,871.0
2020-04-10,GM,00+,783.0
2020-04-11,GM,00+,525.0
2020-04-12,GM,00+,522.0
2020-04-13,GM,00+,397.0
2020-04-14,GM,00+,382.0
2020-04-15,GM,00+,572.0
2020-04-16,GM,00+,677.0
2020-04-17,GM,00+,573.0
2020-04-18,GM,00+,520.0
2020-04-19,GM,00+,377.0
2020-04-20,GM,00+,277.0
2020-04-21,GM,00+,418.0
2020-04-22,GM,00+,391.0
2020-04-23,GM,00+,433.0
2020-04-24,GM,00+,307.0
2020-04-25,GM,00+,316.0
2020-04-26,GM,00+,246.0
2020-04-27,GM,00+,129.0
2020-04-28,GM,00+,237.0
2020-04-29,GM,00+,301.0
2020-04-30,GM,00+,233.0
2020-05-01,GM,00+,252.0
2020-05-02,GM,00+,147.0
2020-05-03,GM,00+,115.0
2020-05-04,GM,00+,81.0
2020-05-05,GM,00+,160.0
2020-05-06,GM,00+,206.0
2020-05-07,GM,00+,205.0
2020-05-08,GM,00+,189.0
2020-05-09,GM,00+,152.0
2020-05-10,GM,00+,100.0
2020-05-11,GM,00+,70.0
2020-05-12,GM,00+,146.0
2020-05-13,GM,00+,143.0
2020-05-14,GM,00+,123.0
2020-05-15,GM,00+,110.0
2020-05-16,GM,00+,120.0
2020-05-17,GM,00+,69.0
2020-05-18,GM,00+,52.0
2020-05-19,GM,00+,70.0
2020-05-20,GM,00+,107.0
2020-05-21,GM,00+,97.0
2020-05-22,GM,00+,44.0
2020-05-23,GM,00+,91.0
2020-05-24,GM,00+,58.0
2020-05-25,GM,00+,46.0
2020-05-26,GM,00+,77.0
2020-05-27,GM,00+,75.0
2020-05-28,GM,00+,63.0
2020-05-29,GM,00+,67.0
