date,location,age_group,value
2020-03-03,DE,00+,7.0
2020-03-04,DE,00+,24.0
2020-03-05,DE,00+,18.0
2020-03-06,DE,00+,22.0
2020-03-07,DE,00+,49.0
2020-03-08,DE,00+,24.0
2020-03-09,DE,00+,18.0
2020-03-10,DE,00+,30.0
2020-03-11,DE,00+,64.0
2020-03-12,DE,00+,61.0
2020-03-13,DE,00+,80.0
2020-03-14,DE,00+,121.0
2020-03-15,DE,00+,81.0
2020-03-16,DE,00+,93.0
2020-03-17,DE,00+,192.0
2020-03-18,DE,00+,236.0
2020-03-19,DE,00+,330.0
2020-03-20,DE,00+,356.0
2020-03-21,DE,00+,407.0
2020-03-22,DE,00+,407.0
2020-03-23,DE,00+,308.0
2020-03-24,DE,00+,490.0
2020-03-25,DE,00+,701.0
2020-03-26,DE,00+,822.0
2020-03-27,DE,00+,844.0
2020-03-28,DE,00+,896.0
2020-03-29,DE,00+,809.0
2020-03-30,DE,00+,592.0
2020-03-31,DE,00+,822.0
2020-04-01,DE,00+,1129.0
2020-04-02,DE,00+,1043.0
2020-04-03,DE,00+,981.0
2020-04-04,DE,00+,990.0
2020-04-05,DE,00+,693.0
2020-04-06,DE,00+,458.0
2020-04-07,DE,00+,760.0
2020-04-08,DE,00+,882.0
2020-04-09,DE,00+,881.0
2020-04-10,DE,00+,797.0
2020-04-11,DE,00+,522.0
2020-04-12,DE,00+,517.0
2020-04-13,DE,00+,393.0
2020-04-14,DE,00+,377.0
2020-04-15,DE,00+,586.0
2020-04-16,DE,00+,681.0
2020-04-17,DE,00+,581.0
2020-04-18,DE,00+,514.0
2020-04-19,DE,00+,376.0
2020-04-20,DE,00+,274.0
2020-04-21,DE,00+,411.0
2020-04-22,DE,00+,408.0
2020-04-23,DE,00+,437.0
2020-04-24,DE,00+,316.0
2020-04-25,DE,00+,312.0
2020-04-26,DE,00+,240.0
2020-04-27,DE,00+,123.0
2020-04-28,DE,00+,230.0
2020-04-29,DE,00+,314.0
2020-04-30,DE,00+,238.0
2020-05-01,DE,00+,261.0
2020-05-02,DE,00+,140.0
2020-05-03,DE,00+,109.0
2020-05-04,DE,00+,75.0
2020-05-05,DE,00+,155.0
2020-05-06,DE,00+,217.0
2020-05-07,DE,00+,210.0
2020-05-08,DE,00+,196.0
2020-05-09,DE,00+,147.0
