date,location,age_group,value
2020-03-03,DE,00+,7.0
2020-03-04,DE,00+,25.0
2020-03-05,DE,00+,18.0
2020-03-06,DE,00+,22.0
2020-03-07,DE,00+,49.0
2020-03-08,DE,00+,26.0
2020-03-09,DE,00+,18.0
2020-03-10,DE,00+,31.0
2020-03-11,DE,00+,64.0
2020-03-12,DE,00+,61.0
2020-03-13,DE,00+,82.0
2020-03-14,DE,00+,120.0
2020-03-15,DE,00+,81.0
2020-03-16,DE,00+,94.0
2020-03-17,DE,00+,193.0
2020-03-18,DE,00+,235.0
2020-03-19,DE,00+,330.0
2020-03-20,DE,00+,355.0
2020-03-21,DE,00+,407.0
2020-03-22,DE,00+,405.0
2020-03-23,DE,00+,307.0
2020-03-24,DE,00+,491.0
2020-03-25,DE,00+,700.0
2020-03-26,DE,00+,821.0
2020-03-27,DE,00+,844.0
2020-03-28,DE,00+,895.0
2020-03-29,DE,00+,807.0
2020-03-30,DE,00+,591.0
2020-03-31,DE,00+,822.0
2020-04-01,DE,00+,1125.0
2020-04-02,DE,00+,1039.0
2020-04-03,DE,00+,975.0
2020-04-04,DE,00+,979.0
2020-04-05,DE,00+,693.0
2020-04-06,DE,00+,458.0
2020-04-07,DE,00+,761.0
2020-04-08,DE,00+,876.0
2020-04-09,DE,00+,877.0
2020-04-10,DE,00+,792.0
2020-04-11,DE,00+,521.0
2020-04-12,DE,00+,516.0
2020-04-13,DE,00+,393.0
2020-04-14,DE,00+,376.0
2020-04-15,DE,00+,584.0
2020-04-16,DE,00+,683.0
2020-04-17,DE,00+,581.0
2020-04-18,DE,00+,513.0
2020-04-19,DE,00+,372.0
2020-04-20,DE,00+,271.0
2020-04-21,DE,00+,412.0
2020-04-22,DE,00+,403.0
2020-04-23,DE,00+,438.0
2020-04-24,DE,00+,315.0
2020-04-25,DE,00+,309.0
2020-04-26,DE,00+,240.0
2020-04-27,DE,00+,123.0
2020-04-28,DE,00+,232.0
2020-04-29,DE,00+,313.0
2020-04-30,DE,00+,238.0
2020-05-01,DE,00+,259.0
2020-05-02,DE,00+,139.0
2020-05-03,DE,00+,109.0
2020-05-04,DE,00+,75.0
2020-05-05,DE,00+,154.0
2020-05-06,DE,00+,218.0
2020-05-07,DE,00+,210.0
2020-05-08,DE,00+,198.0
2020-05-09,DE,00+,145.0
2020-05-10,DE,00+,93.0
2020-05-11,DE,00+,64.0
2020-05-12,DE,00+,140.0
2020-05-13,DE,00+,155.0
2020-05-14,DE,00+,128.0
2020-05-15,DE,00+,118.0
2020-05-16,DE,00+,114.0
2020-05-17,DE,00+,65.0
2020-05-18,DE,00+,46.0
2020-05-19,DE,00+,66.0
2020-05-20,DE,00+,119.0
2020-05-21,DE,00+,102.0
2020-05-22,DE,00+,52.0
2020-05-23,DE,00+,84.0
2020-05-24,DE,00+,52.0
2020-05-25,DE,00+,40.0
2020-05-26,DE,00+,71.0
2020-05-27,DE,00+,87.0
2020-05-28,DE,00+,68.0
2020-05-29,DE,00+,75.0
2020-05-30,DE,00+,52.0
2020-05-31,DE,00+,44.0
2020-06-01,DE,00+,24.0
2020-06-02,DE,00+,17.0
2020-06-03,DE,00+,58.0
2020-06-04,DE,00+,73.0
2020-06-05,DE,00+,52.0
2020-06-06,DE,00+,42.0
2020-06-07,DE,00+,42.0
2020-06-08,DE,00+,24.0
2020-06-09,DE,00+,23.0
2020-06-10,DE,00+,49.0
2020-06-11,DE,00+,53.0
2020-06-12,DE,00+,34.0
2020-06-13,DE,00+,56.0
2020-06-14,DE,00+,37.0
2020-06-15,DE,00+,36.0
2020-06-16,DE,00+,27.0
2020-06-17,DE,00+,67.0
2020-06-18,DE,00+,47.0
2020-06-19,DE,00+,49.0
2020-06-20,DE,00+,59.0
2020-06-21,DE,00+,40.0
2020-06-22,DE,00+,30.0
2020-06-23,DE,00+,31.0
2020-06-24,DE,00+,60.0
2020-06-25,DE,00+,50.0
2020-06-26,DE,00+,55.0
2020-06-27,DE,00+,54.0
2020-06-28,DE,00+,28.0
2020-06-29,DE,00+,18.0
2020-06-30,DE,00+,38.0
2020-07-01,DE,00+,48.0
2020-07-02,DE,00+,37.0
2020-07-03,DE,00+,44.0
2020-07-04,DE,00+,48.0
2020-07-05,DE,00+,27.0
2020-07-06,DE,00+,17.0
2020-07-07,DE,00+,31.0
2020-07-08,DE,00+,43.0
2020-07-09,DE,00+,53.0
2020-07-10,DE,00+,38.0
2020-07-11,DE,00+,39.0
2020-07-12,DE,00+,33.0
2020-07-13,DE,00+,19.0
2020-07-14,DE,00+,34.0
2020-07-15,DE,00+,46.0
2020-07-16,DE,00+,60.0
2020-07-17,DE,00+,57.0
2020-07-18,DE,00+,55.0
2020-07-19,DE,00+,36.0
2020-07-20,DE,00+,29.0
2020-07-21,DE,00+,44.0
2020-07-22,DE,00+,58.0
2020-07-23,DE,00+,60.0
2020-07-24,DE,00+,46.0
2020-07-25,DE,00+,59.0
2020-07-26,DE,00+,51.0
2020-07-27,DE,00+,16.0
2020-07-28,DE,00+,52.0
2020-07-29,DE,00+,63.0
2020-07-30,DE,00+,70.0
2020-07-31,DE,00+,59.0
2020-08-01,DE,00+,59.0
2020-08-02,DE,00+,47.0
2020-08-03,DE,00+,39.0
2020-08-04,DE,00+,50.0
2020-08-05,DE,00+,88.0
2020-08-06,DE,00+,64.0
2020-08-07,DE,00+,58.0
2020-08-08,DE,00+,69.0
2020-08-09,DE,00+,49.0
2020-08-10,DE,00+,21.0
2020-08-11,DE,00+,66.0
2020-08-12,DE,00+,67.0
2020-08-13,DE,00+,80.0
2020-08-14,DE,00+,73.0
2020-08-15,DE,00+,77.0
2020-08-16,DE,00+,40.0
2020-08-17,DE,00+,36.0
2020-08-18,DE,00+,69.0
2020-08-19,DE,00+,79.0
2020-08-20,DE,00+,68.0
2020-08-21,DE,00+,74.0
2020-08-22,DE,00+,72.0
2020-08-23,DE,00+,49.0
2020-08-24,DE,00+,23.0
2020-08-25,DE,00+,59.0
2020-08-26,DE,00+,63.0
2020-08-27,DE,00+,53.0
2020-08-28,DE,00+,69.0
2020-08-29,DE,00+,58.0
2020-08-30,DE,00+,37.0
2020-08-31,DE,00+,27.0
2020-09-01,DE,00+,54.0
2020-09-02,DE,00+,74.0
2020-09-03,DE,00+,56.0
2020-09-04,DE,00+,63.0
2020-09-05,DE,00+,63.0
2020-09-06,DE,00+,55.0
2020-09-07,DE,00+,32.0
2020-09-08,DE,00+,52.0
2020-09-09,DE,00+,73.0
2020-09-10,DE,00+,74.0
2020-09-11,DE,00+,82.0
2020-09-12,DE,00+,67.0
