"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,187,"COVID-19"
"DE","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,6168,"COVID-19"
"DE","05-14",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,104,"COVID-19"
"DE","15-34",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,605,"COVID-19"
"DE","35-59",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,1022,"COVID-19"
"DE","60-79",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,1999,"COVID-19"
"DE","80+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,2243,"COVID-19"
"DE-BB","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,142,"COVID-19"
"DE-BE","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,124,"COVID-19"
"DE-BW","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,718,"COVID-19"
"DE-BY","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,1133,"COVID-19"
"DE-HB","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,10,"COVID-19"
"DE-HE","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,464,"COVID-19"
"DE-HH","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,108,"COVID-19"
"DE-MV","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,220,"COVID-19"
"DE-NI","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,364,"COVID-19"
"DE-NW","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,1570,"COVID-19"
"DE-RP","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,381,"COVID-19"
"DE-SH","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,222,"COVID-19"
"DE-SL","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,65,"COVID-19"
"DE-SN","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,237,"COVID-19"
"DE-ST","00+",2022-05-30,2022-05-02,"-28 day ahead inc hosp","mean",NA,208,"COVID-19"
