"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,373,"COVID-19"
"DE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,9610,"COVID-19"
"DE","05-14",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,276,"COVID-19"
"DE","15-34",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1114,"COVID-19"
"DE","35-59",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1844,"COVID-19"
"DE","60-79",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,2834,"COVID-19"
"DE","80+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,3164,"COVID-19"
"DE-BB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,230,"COVID-19"
"DE-BE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,212,"COVID-19"
"DE-BW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1343,"COVID-19"
"DE-BY","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,1785,"COVID-19"
"DE-HB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,32,"COVID-19"
"DE-HE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,715,"COVID-19"
"DE-HH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,82,"COVID-19"
"DE-MV","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,393,"COVID-19"
"DE-NI","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,599,"COVID-19"
"DE-NW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,2200,"COVID-19"
"DE-RP","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,494,"COVID-19"
"DE-SH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,254,"COVID-19"
"DE-SL","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,38,"COVID-19"
"DE-SN","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,440,"COVID-19"
"DE-ST","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,371,"COVID-19"
"DE-TH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","mean",NA,405,"COVID-19"
"DE","00-04",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,367,"COVID-19"
"DE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,9526,"COVID-19"
"DE","05-14",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,272,"COVID-19"
"DE","15-34",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1101,"COVID-19"
"DE","35-59",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1823,"COVID-19"
"DE","60-79",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,2804,"COVID-19"
"DE","80+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,3133,"COVID-19"
"DE-BB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,225,"COVID-19"
"DE-BE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,207,"COVID-19"
"DE-BW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1334,"COVID-19"
"DE-BY","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,1762,"COVID-19"
"DE-HB","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,32,"COVID-19"
"DE-HE","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,704,"COVID-19"
"DE-HH","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,78,"COVID-19"
"DE-MV","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,391,"COVID-19"
"DE-NI","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,592,"COVID-19"
"DE-NW","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,2176,"COVID-19"
"DE-RP","00+",2022-03-26,2022-02-26,"-28 day ahead inc hosp","quantile",0.025,489,"COVID-19"
