"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,423,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,11351,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,259,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1107,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1927,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,3504,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,4131,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,270,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,215,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,1495,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,2052,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,49,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,734,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,155,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,475,"COVID-19"
"DE-NI","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,750,"COVID-19"
"DE-NW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,2462,"COVID-19"
"DE-RP","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,608,"COVID-19"
"DE-SH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,351,"COVID-19"
"DE-SL","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,146,"COVID-19"
"DE-SN","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,596,"COVID-19"
"DE-ST","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,458,"COVID-19"
"DE-TH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","mean",NA,546,"COVID-19"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,417,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,11252,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,257,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1094,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1906,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,3469,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,4090,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,263,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,211,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,1483,"COVID-19"
"DE-BY","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,2019,"COVID-19"
"DE-HB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,48,"COVID-19"
"DE-HE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,727,"COVID-19"
"DE-HH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,148,"COVID-19"
"DE-MV","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,471,"COVID-19"
"DE-NI","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,741,"COVID-19"
"DE-NW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,2439,"COVID-19"
"DE-RP","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,596,"COVID-19"
"DE-SH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,345,"COVID-19"
"DE-SL","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,143,"COVID-19"
"DE-SN","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,587,"COVID-19"
"DE-ST","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,449,"COVID-19"
"DE-TH","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.025,540,"COVID-19"
"DE","00-04",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,418,"COVID-19"
"DE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,11279,"COVID-19"
"DE","05-14",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,257,"COVID-19"
"DE","15-34",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1098,"COVID-19"
"DE","35-59",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1912,"COVID-19"
"DE","60-79",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,3478,"COVID-19"
"DE","80+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,4102,"COVID-19"
"DE-BB","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,264,"COVID-19"
"DE-BE","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,212,"COVID-19"
"DE-BW","00+",2022-04-22,2022-03-25,"-28 day ahead inc hosp","quantile",0.1,1486,"COVID-19"
