"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,203,"COVID-19"
"DE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,4750,"COVID-19"
"DE","05-14",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,181,"COVID-19"
"DE","15-34",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,887,"COVID-19"
"DE","35-59",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,1256,"COVID-19"
"DE","60-79",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,1214,"COVID-19"
"DE","80+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,1010,"COVID-19"
"DE-BB","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,117,"COVID-19"
"DE-BE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,255,"COVID-19"
"DE-BW","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,577,"COVID-19"
"DE-BY","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,644,"COVID-19"
"DE-HB","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,133,"COVID-19"
"DE-HE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,348,"COVID-19"
"DE-HH","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,219,"COVID-19"
"DE-MV","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,146,"COVID-19"
"DE-NI","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,304,"COVID-19"
"DE-NW","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,1031,"COVID-19"
"DE-RP","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,210,"COVID-19"
"DE-SH","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,211,"COVID-19"
"DE-SL","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,34,"COVID-19"
"DE-SN","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,184,"COVID-19"
"DE-ST","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,167,"COVID-19"
"DE-TH","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","mean",NA,152,"COVID-19"
"DE","00-04",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,200,"COVID-19"
"DE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,4713,"COVID-19"
"DE","05-14",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,178,"COVID-19"
"DE","15-34",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,877,"COVID-19"
"DE","35-59",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,1244,"COVID-19"
"DE","60-79",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,1201,"COVID-19"
"DE","80+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,997,"COVID-19"
"DE-BB","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,115,"COVID-19"
"DE-BE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,253,"COVID-19"
"DE-BW","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,572,"COVID-19"
"DE-BY","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,638,"COVID-19"
"DE-HB","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,132,"COVID-19"
"DE-HE","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,342,"COVID-19"
"DE-HH","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,215,"COVID-19"
"DE-MV","00+",2022-02-11,2022-01-14,"-28 day ahead inc hosp","quantile",0.025,144,"COVID-19"
