"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,373,"COVID-19"
"DE","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,9878,"COVID-19"
"DE","05-14",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,412,"COVID-19"
"DE","15-34",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,1489,"COVID-19"
"DE","35-59",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,2135,"COVID-19"
"DE","60-79",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,2695,"COVID-19"
"DE","80+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,2765,"COVID-19"
"DE-BB","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,218,"COVID-19"
"DE-BE","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,281,"COVID-19"
"DE-BW","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,1434,"COVID-19"
"DE-BY","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,1701,"COVID-19"
"DE-HB","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,42,"COVID-19"
"DE-HE","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,873,"COVID-19"
"DE-HH","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,231,"COVID-19"
"DE-MV","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,291,"COVID-19"
"DE-NI","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,611,"COVID-19"
"DE-NW","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,2437,"COVID-19"
"DE-RP","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,531,"COVID-19"
"DE-SH","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,275,"COVID-19"
"DE-SL","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,81,"COVID-19"
"DE-SN","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,310,"COVID-19"
"DE-ST","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,269,"COVID-19"
"DE-TH","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","mean",NA,234,"COVID-19"
"DE","00-04",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,366,"COVID-19"
"DE","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,9752,"COVID-19"
"DE","05-14",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,405,"COVID-19"
"DE","15-34",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,1465,"COVID-19"
"DE","35-59",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,2103,"COVID-19"
"DE","60-79",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,2654,"COVID-19"
"DE","80+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,2726,"COVID-19"
"DE-BB","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,215,"COVID-19"
"DE-BE","00+",2022-03-08,2022-02-08,"-28 day ahead inc hosp","quantile",0.025,271,"COVID-19"
