"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,321,"COVID-19"
"DE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,6735,"COVID-19"
"DE","05-14",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,328,"COVID-19"
"DE","15-34",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1255,"COVID-19"
"DE","35-59",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1692,"COVID-19"
"DE","60-79",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1626,"COVID-19"
"DE","80+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1510,"COVID-19"
"DE-BB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,174,"COVID-19"
"DE-BE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,204,"COVID-19"
"DE-BW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,925,"COVID-19"
"DE-BY","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1083,"COVID-19"
"DE-HB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,97,"COVID-19"
"DE-HE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,537,"COVID-19"
"DE-HH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,270,"COVID-19"
"DE-MV","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,175,"COVID-19"
"DE-NI","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,387,"COVID-19"
"DE-NW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,1624,"COVID-19"
"DE-RP","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,391,"COVID-19"
"DE-SH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,292,"COVID-19"
"DE-SL","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,38,"COVID-19"
"DE-SN","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,216,"COVID-19"
"DE-ST","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,153,"COVID-19"
"DE-TH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","mean",NA,155,"COVID-19"
"DE","00-04",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,316,"COVID-19"
"DE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,6670,"COVID-19"
"DE","05-14",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,325,"COVID-19"
"DE","15-34",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1237,"COVID-19"
"DE","35-59",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1673,"COVID-19"
"DE","60-79",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1604,"COVID-19"
"DE","80+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1491,"COVID-19"
"DE-BB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,171,"COVID-19"
"DE-BE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,199,"COVID-19"
"DE-BW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,918,"COVID-19"
"DE-BY","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1073,"COVID-19"
"DE-HB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,96,"COVID-19"
"DE-HE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,528,"COVID-19"
"DE-HH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,265,"COVID-19"
"DE-MV","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,173,"COVID-19"
"DE-NI","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,383,"COVID-19"
"DE-NW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,1599,"COVID-19"
"DE-RP","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,383,"COVID-19"
"DE-SH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,288,"COVID-19"
"DE-SL","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,38,"COVID-19"
"DE-SN","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,212,"COVID-19"
"DE-ST","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,150,"COVID-19"
"DE-TH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.025,154,"COVID-19"
"DE","00-04",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,317,"COVID-19"
"DE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,6687,"COVID-19"
"DE","05-14",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,326,"COVID-19"
"DE","15-34",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1242,"COVID-19"
"DE","35-59",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1678,"COVID-19"
"DE","60-79",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1610,"COVID-19"
"DE","80+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1496,"COVID-19"
"DE-BB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,172,"COVID-19"
"DE-BE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,201,"COVID-19"
"DE-BW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,920,"COVID-19"
"DE-BY","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1076,"COVID-19"
"DE-HB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,96,"COVID-19"
"DE-HE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,530,"COVID-19"
"DE-HH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,266,"COVID-19"
"DE-MV","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,173,"COVID-19"
"DE-NI","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,384,"COVID-19"
"DE-NW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,1605,"COVID-19"
"DE-RP","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,384,"COVID-19"
"DE-SH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,289,"COVID-19"
"DE-SL","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,38,"COVID-19"
"DE-SN","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,213,"COVID-19"
"DE-ST","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,150,"COVID-19"
"DE-TH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.1,154,"COVID-19"
"DE","00-04",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,319,"COVID-19"
"DE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,6706,"COVID-19"
"DE","05-14",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,327,"COVID-19"
"DE","15-34",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1247,"COVID-19"
"DE","35-59",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1684,"COVID-19"
"DE","60-79",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1616,"COVID-19"
"DE","80+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1501,"COVID-19"
"DE-BB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,173,"COVID-19"
"DE-BE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,202,"COVID-19"
"DE-BW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,922,"COVID-19"
"DE-BY","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1078,"COVID-19"
"DE-HB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,96,"COVID-19"
"DE-HE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,533,"COVID-19"
"DE-HH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,268,"COVID-19"
"DE-MV","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,173,"COVID-19"
"DE-NI","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,385,"COVID-19"
"DE-NW","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,1612,"COVID-19"
"DE-RP","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,386,"COVID-19"
"DE-SH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,289,"COVID-19"
"DE-SL","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,38,"COVID-19"
"DE-SN","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,214,"COVID-19"
"DE-ST","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,151,"COVID-19"
"DE-TH","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.25,154,"COVID-19"
"DE","00-04",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,321,"COVID-19"
"DE","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,6730,"COVID-19"
"DE","05-14",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,328,"COVID-19"
"DE","15-34",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,1254,"COVID-19"
"DE","35-59",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,1690,"COVID-19"
"DE","60-79",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,1624,"COVID-19"
"DE","80+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,1508,"COVID-19"
"DE-BB","00+",2022-02-22,2022-01-25,"-28 day ahead inc hosp","quantile",0.5,174,"COVID-19"
