"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,84,"COVID-19"
"DE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,4680,"COVID-19"
"DE","05-14",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,57,"COVID-19"
"DE","15-34",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,514,"COVID-19"
"DE","35-59",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,1181,"COVID-19"
"DE","60-79",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,1495,"COVID-19"
"DE","80+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,1355,"COVID-19"
"DE-BB","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,112,"COVID-19"
"DE-BE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,208,"COVID-19"
"DE-BW","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,787,"COVID-19"
"DE-BY","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,960,"COVID-19"
"DE-HB","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,36,"COVID-19"
"DE-HE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,296,"COVID-19"
"DE-HH","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,75,"COVID-19"
"DE-MV","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,57,"COVID-19"
"DE-NI","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,204,"COVID-19"
"DE-NW","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,875,"COVID-19"
"DE-RP","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,219,"COVID-19"
"DE-SH","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,96,"COVID-19"
"DE-SL","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,22,"COVID-19"
"DE-SN","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,335,"COVID-19"
"DE-ST","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,104,"COVID-19"
"DE-TH","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","mean",NA,290,"COVID-19"
"DE","00-04",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,82,"COVID-19"
"DE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,4647,"COVID-19"
"DE","05-14",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,55,"COVID-19"
"DE","15-34",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,507,"COVID-19"
"DE","35-59",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,1170,"COVID-19"
"DE","60-79",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,1479,"COVID-19"
"DE","80+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,1341,"COVID-19"
"DE-BB","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,111,"COVID-19"
"DE-BE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,205,"COVID-19"
"DE-BW","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,778,"COVID-19"
"DE-BY","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,947,"COVID-19"
"DE-HB","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,35,"COVID-19"
"DE-HE","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,292,"COVID-19"
"DE-HH","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,73,"COVID-19"
"DE-MV","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,56,"COVID-19"
"DE-NI","00+",2021-11-22,2021-10-25,"-28 day ahead inc hosp","quantile",0.025,202,"COVID-19"
