"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,99,"COVID-19"
"DE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,5459,"COVID-19"
"DE","05-14",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,113,"COVID-19"
"DE","15-34",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,490,"COVID-19"
"DE","35-59",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,1363,"COVID-19"
"DE","60-79",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,1902,"COVID-19"
"DE","80+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,1484,"COVID-19"
"DE-BB","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,225,"COVID-19"
"DE-BE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,149,"COVID-19"
"DE-BW","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,718,"COVID-19"
"DE-BY","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,733,"COVID-19"
"DE-HB","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,57,"COVID-19"
"DE-HE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,290,"COVID-19"
"DE-HH","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,108,"COVID-19"
"DE-MV","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,203,"COVID-19"
"DE-NI","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,248,"COVID-19"
"DE-NW","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,953,"COVID-19"
"DE-RP","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,223,"COVID-19"
"DE-SH","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,116,"COVID-19"
"DE-SL","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,52,"COVID-19"
"DE-SN","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,544,"COVID-19"
"DE-ST","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,346,"COVID-19"
"DE-TH","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","mean",NA,466,"COVID-19"
"DE","00-04",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,97,"COVID-19"
"DE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,5420,"COVID-19"
"DE","05-14",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,109,"COVID-19"
"DE","15-34",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,484,"COVID-19"
"DE","35-59",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,1353,"COVID-19"
"DE","60-79",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,1885,"COVID-19"
"DE","80+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,1471,"COVID-19"
"DE-BB","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,218,"COVID-19"
"DE-BE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,147,"COVID-19"
"DE-BW","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,712,"COVID-19"
"DE-BY","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,727,"COVID-19"
"DE-HB","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,56,"COVID-19"
"DE-HE","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,287,"COVID-19"
"DE-HH","00+",2022-01-23,2021-12-26,"-28 day ahead inc hosp","quantile",0.025,106,"COVID-19"
