"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,149,"COVID-19"
"DE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,8284,"COVID-19"
"DE","05-14",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,172,"COVID-19"
"DE","15-34",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,673,"COVID-19"
"DE","35-59",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,1964,"COVID-19"
"DE","60-79",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,2956,"COVID-19"
"DE","80+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,2371,"COVID-19"
"DE-BB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,310,"COVID-19"
"DE-BE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,249,"COVID-19"
"DE-BW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,1116,"COVID-19"
"DE-BY","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,1298,"COVID-19"
"DE-HB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,49,"COVID-19"
"DE-HE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,452,"COVID-19"
"DE-HH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,132,"COVID-19"
"DE-MV","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,277,"COVID-19"
"DE-NI","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,427,"COVID-19"
"DE-NW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,1318,"COVID-19"
"DE-RP","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,397,"COVID-19"
"DE-SH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,176,"COVID-19"
"DE-SL","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,77,"COVID-19"
"DE-SN","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,829,"COVID-19"
"DE-ST","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,503,"COVID-19"
"DE-TH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","mean",NA,676,"COVID-19"
"DE","00-04",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,146,"COVID-19"
"DE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,8224,"COVID-19"
"DE","05-14",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,167,"COVID-19"
"DE","15-34",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,665,"COVID-19"
"DE","35-59",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,1947,"COVID-19"
"DE","60-79",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,2931,"COVID-19"
"DE","80+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,2350,"COVID-19"
"DE-BB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,301,"COVID-19"
"DE-BE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,246,"COVID-19"
"DE-BW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,1109,"COVID-19"
"DE-BY","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,1288,"COVID-19"
"DE-HB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,48,"COVID-19"
"DE-HE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,448,"COVID-19"
"DE-HH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,130,"COVID-19"
"DE-MV","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,275,"COVID-19"
"DE-NI","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,424,"COVID-19"
"DE-NW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,1304,"COVID-19"
"DE-RP","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,392,"COVID-19"
"DE-SH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,174,"COVID-19"
"DE-SL","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,76,"COVID-19"
"DE-SN","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,807,"COVID-19"
"DE-ST","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,497,"COVID-19"
"DE-TH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.025,670,"COVID-19"
"DE","00-04",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,147,"COVID-19"
"DE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,8239,"COVID-19"
"DE","05-14",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,168,"COVID-19"
"DE","15-34",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,667,"COVID-19"
"DE","35-59",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,1951,"COVID-19"
"DE","60-79",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,2938,"COVID-19"
"DE","80+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,2356,"COVID-19"
"DE-BB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,303,"COVID-19"
"DE-BE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,247,"COVID-19"
"DE-BW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,1111,"COVID-19"
"DE-BY","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,1290,"COVID-19"
"DE-HB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,48,"COVID-19"
"DE-HE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,449,"COVID-19"
"DE-HH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,130,"COVID-19"
"DE-MV","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,275,"COVID-19"
"DE-NI","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,425,"COVID-19"
"DE-NW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,1308,"COVID-19"
"DE-RP","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,393,"COVID-19"
"DE-SH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,174,"COVID-19"
"DE-SL","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,76,"COVID-19"
"DE-SN","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,812,"COVID-19"
"DE-ST","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,499,"COVID-19"
"DE-TH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.1,672,"COVID-19"
"DE","00-04",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,148,"COVID-19"
"DE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,8257,"COVID-19"
"DE","05-14",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,169,"COVID-19"
"DE","15-34",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,669,"COVID-19"
"DE","35-59",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,1955,"COVID-19"
"DE","60-79",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,2945,"COVID-19"
"DE","80+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,2362,"COVID-19"
"DE-BB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,305,"COVID-19"
"DE-BE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,247,"COVID-19"
"DE-BW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,1112,"COVID-19"
"DE-BY","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,1293,"COVID-19"
"DE-HB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,48,"COVID-19"
"DE-HE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,450,"COVID-19"
"DE-HH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,131,"COVID-19"
"DE-MV","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,276,"COVID-19"
"DE-NI","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,426,"COVID-19"
"DE-NW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,1312,"COVID-19"
"DE-RP","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,395,"COVID-19"
"DE-SH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,175,"COVID-19"
"DE-SL","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,76,"COVID-19"
"DE-SN","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,818,"COVID-19"
"DE-ST","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,500,"COVID-19"
"DE-TH","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.25,673,"COVID-19"
"DE","00-04",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,149,"COVID-19"
"DE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,8280,"COVID-19"
"DE","05-14",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,171,"COVID-19"
"DE","15-34",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,673,"COVID-19"
"DE","35-59",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,1962,"COVID-19"
"DE","60-79",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,2954,"COVID-19"
"DE","80+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,2370,"COVID-19"
"DE-BB","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,308,"COVID-19"
"DE-BE","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,248,"COVID-19"
"DE-BW","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,1115,"COVID-19"
"DE-BY","00+",2022-01-14,2021-12-17,"-28 day ahead inc hosp","quantile",0.5,1297,"COVID-19"
