date,location,age_group,value
2021-06-06,GM,00-04,0.3
2021-06-06,GM,00+,0.78
2021-06-06,GM,05-14,0.31
2021-06-06,GM,15-34,0.44
2021-06-06,GM,35-59,0.62
2021-06-06,GM,60-79,1.16
2021-06-06,GM,80+,2.34
2021-06-06,GM10,00-04,0.77
2021-06-06,GM10,00+,0.45
2021-06-06,GM10,05-14,0.38
2021-06-06,GM10,15-34,0.0
2021-06-06,GM10,35-59,0.69
2021-06-06,GM10,60-79,0.3
2021-06-06,GM10,80+,0.91
2021-06-06,GM04,00-04,0.0
2021-06-06,GM04,00+,0.27
2021-06-06,GM04,05-14,0.0
2021-06-06,GM04,15-34,0.0
2021-06-06,GM04,35-59,0.15
2021-06-06,GM04,60-79,0.61
2021-06-06,GM04,80+,1.78
2021-06-06,GM06,00-04,0.26
2021-06-06,GM06,00+,0.3
2021-06-06,GM06,05-14,0.0
2021-06-06,GM06,15-34,0.17
2021-06-06,GM06,35-59,0.37
2021-06-06,GM06,60-79,0.51
2021-06-06,GM06,80+,0.17
2021-06-06,GM03,00-04,0.0
2021-06-06,GM03,00+,0.15
2021-06-06,GM03,05-14,0.0
2021-06-06,GM03,15-34,0.0
2021-06-06,GM03,35-59,0.0
2021-06-06,GM03,60-79,0.0
2021-06-06,GM03,80+,2.11
2021-06-06,GM07,00-04,0.34
2021-06-06,GM07,00+,0.81
2021-06-06,GM07,05-14,0.3
2021-06-06,GM07,15-34,0.55
2021-06-06,GM07,35-59,0.67
2021-06-06,GM07,60-79,1.31
2021-06-06,GM07,80+,1.82
2021-06-06,GM05,00-04,0.66
2021-06-06,GM05,00+,0.95
2021-06-06,GM05,05-14,0.17
2021-06-06,GM05,15-34,0.48
2021-06-06,GM05,35-59,0.87
2021-06-06,GM05,60-79,1.21
2021-06-06,GM05,80+,3.55
2021-06-06,GM08,00-04,0.0
2021-06-06,GM08,00+,0.66
2021-06-06,GM08,05-14,0.55
2021-06-06,GM08,15-34,0.76
2021-06-06,GM08,35-59,0.57
2021-06-06,GM08,60-79,0.54
2021-06-06,GM08,80+,1.7
2021-06-06,GM01,00-04,0.55
2021-06-06,GM01,00+,0.94
2021-06-06,GM01,05-14,0.39
2021-06-06,GM01,15-34,0.41
2021-06-06,GM01,35-59,0.81
2021-06-06,GM01,60-79,1.49
2021-06-06,GM01,80+,2.79
2021-06-06,GM02,00-04,0.31
2021-06-06,GM02,00+,0.65
2021-06-06,GM02,05-14,0.51
2021-06-06,GM02,15-34,0.35
2021-06-06,GM02,35-59,0.52
2021-06-06,GM02,60-79,0.95
2021-06-06,GM02,80+,1.84
2021-06-06,GM09,00-04,0.0
2021-06-06,GM09,00+,0.71
2021-06-06,GM09,05-14,0.0
2021-06-06,GM09,15-34,0.0
2021-06-06,GM09,35-59,1.21
2021-06-06,GM09,60-79,0.82
2021-06-06,GM09,80+,1.28
2021-06-06,GM16,00-04,0.0
2021-06-06,GM16,00+,0.93
2021-06-06,GM16,05-14,0.6
2021-06-06,GM16,15-34,0.84
2021-06-06,GM16,35-59,0.63
2021-06-06,GM16,60-79,1.15
2021-06-06,GM16,80+,3.73
2021-06-06,GM11,00-04,0.0
2021-06-06,GM11,00+,0.59
2021-06-06,GM11,05-14,0.0
2021-06-06,GM11,15-34,0.23
2021-06-06,GM11,35-59,0.66
2021-06-06,GM11,60-79,1.25
2021-06-06,GM11,80+,0.0
2021-06-06,GM12,00-04,0.0
2021-06-06,GM12,00+,0.68
2021-06-06,GM12,05-14,0.0
2021-06-06,GM12,15-34,0.34
2021-06-06,GM12,35-59,0.54
2021-06-06,GM12,60-79,0.47
