date,location,age_group,value
2021-07-23,GM,00-04,0.28
2021-07-23,GM,00+,0.37
2021-07-23,GM,05-14,0.04
2021-07-23,GM,15-34,0.49
2021-07-23,GM,35-59,0.31
2021-07-23,GM,60-79,0.36
2021-07-23,GM,80+,0.81
2021-07-23,GM10,00-04,0.77
2021-07-23,GM10,00+,0.31
2021-07-23,GM10,05-14,0.0
2021-07-23,GM10,15-34,0.16
2021-07-23,GM10,35-59,0.2
2021-07-23,GM10,60-79,0.15
2021-07-23,GM10,80+,1.82
2021-07-23,GM04,00-04,0.0
2021-07-23,GM04,00+,0.27
2021-07-23,GM04,05-14,0.0
2021-07-23,GM04,15-34,0.41
2021-07-23,GM04,35-59,0.0
2021-07-23,GM04,60-79,0.61
2021-07-23,GM04,80+,0.89
2021-07-23,GM06,00-04,0.53
2021-07-23,GM06,00+,0.29
2021-07-23,GM06,05-14,0.0
2021-07-23,GM06,15-34,0.55
2021-07-23,GM06,35-59,0.22
2021-07-23,GM06,60-79,0.17
2021-07-23,GM06,80+,0.34
2021-07-23,GM03,00-04,0.0
2021-07-23,GM03,00+,0.29
2021-07-23,GM03,05-14,0.0
2021-07-23,GM03,15-34,0.58
2021-07-23,GM03,35-59,0.44
2021-07-23,GM03,60-79,0.0
2021-07-23,GM03,80+,0.0
2021-07-23,GM07,00-04,0.34
2021-07-23,GM07,00+,0.57
2021-07-23,GM07,05-14,0.06
2021-07-23,GM07,15-34,0.69
2021-07-23,GM07,35-59,0.59
2021-07-23,GM07,60-79,0.5
2021-07-23,GM07,80+,1.19
2021-07-23,GM05,00-04,0.0
2021-07-23,GM05,00+,0.38
2021-07-23,GM05,05-14,0.0
2021-07-23,GM05,15-34,0.82
2021-07-23,GM05,35-59,0.18
2021-07-23,GM05,60-79,0.38
2021-07-23,GM05,80+,0.71
2021-07-23,GM08,00-04,0.51
2021-07-23,GM08,00+,0.27
2021-07-23,GM08,05-14,0.27
2021-07-23,GM08,15-34,0.33
2021-07-23,GM08,35-59,0.21
2021-07-23,GM08,60-79,0.32
2021-07-23,GM08,80+,0.0
2021-07-23,GM01,00-04,0.18
2021-07-23,GM01,00+,0.33
2021-07-23,GM01,05-14,0.0
2021-07-23,GM01,15-34,0.6
2021-07-23,GM01,35-59,0.18
2021-07-23,GM01,60-79,0.31
2021-07-23,GM01,80+,0.8
2021-07-23,GM02,00-04,0.31
2021-07-23,GM02,00+,0.33
2021-07-23,GM02,05-14,0.09
2021-07-23,GM02,15-34,0.23
2021-07-23,GM02,35-59,0.3
2021-07-23,GM02,60-79,0.33
2021-07-23,GM02,80+,1.15
2021-07-23,GM09,00-04,0.0
2021-07-23,GM09,00+,0.61
2021-07-23,GM09,05-14,0.0
2021-07-23,GM09,15-34,0.94
2021-07-23,GM09,35-59,0.3
2021-07-23,GM09,60-79,0.82
2021-07-23,GM09,80+,1.28
2021-07-23,GM16,00-04,0.52
2021-07-23,GM16,00+,0.41
2021-07-23,GM16,05-14,0.0
2021-07-23,GM16,15-34,0.74
2021-07-23,GM16,35-59,0.47
2021-07-23,GM16,60-79,0.0
2021-07-23,GM16,80+,0.47
2021-07-23,GM11,00-04,0.0
2021-07-23,GM11,00+,0.16
2021-07-23,GM11,05-14,0.0
2021-07-23,GM11,15-34,0.0
2021-07-23,GM11,35-59,0.11
2021-07-23,GM11,60-79,0.31
2021-07-23,GM11,80+,0.48
2021-07-23,GM12,00-04,0.0
2021-07-23,GM12,00+,0.0
2021-07-23,GM12,05-14,0.0
2021-07-23,GM12,15-34,0.0
2021-07-23,GM12,35-59,0.0
2021-07-23,GM12,60-79,0.0
2021-07-23,GM12,80+,0.0
2021-07-23,GM13,00-04,0.0
2021-07-23,GM13,00+,0.2
2021-07-23,GM13,05-14,0.0
2021-07-23,GM13,15-34,0.0
2021-07-23,GM13,35-59,0.15
2021-07-23,GM13,60-79,0.49
2021-07-23,GM13,80+,0.28
2021-07-23,GM14,00-04,0.0
2021-07-23,GM14,00+,0.05
2021-07-23,GM14,05-14,0.0
2021-07-23,GM14,15-34,0.0
2021-07-23,GM14,35-59,0.0
2021-07-23,GM14,60-79,0.17
2021-07-23,GM14,80+,0.0
2021-07-23,GM15,00-04,0.0
2021-07-23,GM15,00+,0.8
2021-07-23,GM15,05-14,0.0
2021-07-23,GM15,15-34,0.52
2021-07-23,GM15,35-59,0.69
2021-07-23,GM15,60-79,1.25
2021-07-23,GM15,80+,1.67
2021-07-22,GM,00-04,0.3
2021-07-22,GM,00+,0.38
2021-07-22,GM,05-14,0.04
2021-07-22,GM,15-34,0.49
2021-07-22,GM,35-59,0.34
2021-07-22,GM,60-79,0.36
2021-07-22,GM,80+,0.79
2021-07-22,GM10,00-04,0.77
2021-07-22,GM10,00+,0.31
2021-07-22,GM10,05-14,0.0
2021-07-22,GM10,15-34,0.16
2021-07-22,GM10,35-59,0.1
2021-07-22,GM10,60-79,0.15
2021-07-22,GM10,80+,2.27
2021-07-22,GM04,00-04,0.0
2021-07-22,GM04,00+,0.27
2021-07-22,GM04,05-14,0.0
2021-07-22,GM04,15-34,0.41
2021-07-22,GM04,35-59,0.0
2021-07-22,GM04,60-79,0.61
2021-07-22,GM04,80+,0.89
2021-07-22,GM06,00-04,0.53
2021-07-22,GM06,00+,0.41
2021-07-22,GM06,05-14,0.0
2021-07-22,GM06,15-34,0.72
2021-07-22,GM06,35-59,0.4
2021-07-22,GM06,60-79,0.28
2021-07-22,GM06,80+,0.34
2021-07-22,GM03,00-04,0.0
2021-07-22,GM03,00+,0.29
2021-07-22,GM03,05-14,0.0
2021-07-22,GM03,15-34,0.58
2021-07-22,GM03,35-59,0.44
2021-07-22,GM03,60-79,0.0
2021-07-22,GM03,80+,0.0
2021-07-22,GM07,00-04,0.34
2021-07-22,GM07,00+,0.54
2021-07-22,GM07,05-14,0.06
2021-07-22,GM07,15-34,0.62
2021-07-22,GM07,35-59,0.55
2021-07-22,GM07,60-79,0.47
2021-07-22,GM07,80+,1.19
2021-07-22,GM05,00-04,0.0
2021-07-22,GM05,00+,0.37
2021-07-22,GM05,05-14,0.0
2021-07-22,GM05,15-34,0.75
2021-07-22,GM05,35-59,0.23
2021-07-22,GM05,60-79,0.38
2021-07-22,GM05,80+,0.47
2021-07-22,GM08,00-04,0.51
2021-07-22,GM08,00+,0.24
2021-07-22,GM08,05-14,0.27
2021-07-22,GM08,15-34,0.44
2021-07-22,GM08,35-59,0.14
2021-07-22,GM08,60-79,0.22
2021-07-22,GM08,80+,0.0
2021-07-22,GM01,00-04,0.18
2021-07-22,GM01,00+,0.35
2021-07-22,GM01,05-14,0.0
2021-07-22,GM01,15-34,0.56
2021-07-22,GM01,35-59,0.24
2021-07-22,GM01,60-79,0.31
2021-07-22,GM01,80+,0.93
2021-07-22,GM02,00-04,0.31
2021-07-22,GM02,00+,0.34
2021-07-22,GM02,05-14,0.09
2021-07-22,GM02,15-34,0.23
2021-07-22,GM02,35-59,0.35
2021-07-22,GM02,60-79,0.36
2021-07-22,GM02,80+,1.03
2021-07-22,GM09,00-04,0.0
2021-07-22,GM09,00+,0.61
2021-07-22,GM09,05-14,0.0
2021-07-22,GM09,15-34,0.94
2021-07-22,GM09,35-59,0.3
2021-07-22,GM09,60-79,0.82
2021-07-22,GM09,80+,1.28
2021-07-22,GM16,00-04,1.05
2021-07-22,GM16,00+,0.57
2021-07-22,GM16,05-14,0.0
2021-07-22,GM16,15-34,0.84
2021-07-22,GM16,35-59,0.71
2021-07-22,GM16,60-79,0.14
2021-07-22,GM16,80+,0.47
2021-07-22,GM11,00-04,0.0
2021-07-22,GM11,00+,0.2
2021-07-22,GM11,05-14,0.0
2021-07-22,GM11,15-34,0.23
2021-07-22,GM11,35-59,0.11
2021-07-22,GM11,60-79,0.31
2021-07-22,GM11,80+,0.48
2021-07-22,GM12,00-04,0.0
2021-07-22,GM12,00+,0.0
2021-07-22,GM12,05-14,0.0
2021-07-22,GM12,15-34,0.0
2021-07-22,GM12,35-59,0.0
2021-07-22,GM12,60-79,0.0
2021-07-22,GM12,80+,0.0
2021-07-22,GM13,00-04,0.0
2021-07-22,GM13,00+,0.22
2021-07-22,GM13,05-14,0.0
2021-07-22,GM13,15-34,0.0
2021-07-22,GM13,35-59,0.22
2021-07-22,GM13,60-79,0.49
2021-07-22,GM13,80+,0.28
2021-07-22,GM14,00-04,0.0
2021-07-22,GM14,00+,0.0
2021-07-22,GM14,05-14,0.0
2021-07-22,GM14,15-34,0.0
2021-07-22,GM14,35-59,0.0
2021-07-22,GM14,60-79,0.0
2021-07-22,GM14,80+,0.0
2021-07-22,GM15,00-04,0.0
2021-07-22,GM15,00+,0.66
2021-07-22,GM15,05-14,0.0
2021-07-22,GM15,15-34,0.52
2021-07-22,GM15,35-59,0.69
2021-07-22,GM15,60-79,0.89
2021-07-22,GM15,80+,1.12
2021-07-21,GM,00-04,0.28
2021-07-21,GM,00+,0.39
2021-07-21,GM,05-14,0.05
2021-07-21,GM,15-34,0.48
2021-07-21,GM,35-59,0.37
2021-07-21,GM,60-79,0.38
2021-07-21,GM,80+,0.73
2021-07-21,GM10,00-04,0.77
2021-07-21,GM10,00+,0.27
2021-07-21,GM10,05-14,0.0
2021-07-21,GM10,15-34,0.16
2021-07-21,GM10,35-59,0.0
2021-07-21,GM10,60-79,0.15
2021-07-21,GM10,80+,2.27
2021-07-21,GM04,00-04,0.0
2021-07-21,GM04,00+,0.38
2021-07-21,GM04,05-14,0.0
2021-07-21,GM04,15-34,0.41
2021-07-21,GM04,35-59,0.15
2021-07-21,GM04,60-79,0.92
2021-07-21,GM04,80+,0.89
2021-07-21,GM06,00-04,0.26
2021-07-21,GM06,00+,0.44
2021-07-21,GM06,05-14,0.0
2021-07-21,GM06,15-34,0.66
2021-07-21,GM06,35-59,0.48
2021-07-21,GM06,60-79,0.4
2021-07-21,GM06,80+,0.34
2021-07-21,GM03,00-04,0.0
2021-07-21,GM03,00+,0.15
2021-07-21,GM03,05-14,0.0
2021-07-21,GM03,15-34,0.58
2021-07-21,GM03,35-59,0.0
2021-07-21,GM03,60-79,0.0
2021-07-21,GM03,80+,0.0
2021-07-21,GM07,00-04,0.34
2021-07-21,GM07,00+,0.57
2021-07-21,GM07,05-14,0.06
2021-07-21,GM07,15-34,0.62
2021-07-21,GM07,35-59,0.6
2021-07-21,GM07,60-79,0.5
2021-07-21,GM07,80+,1.27
2021-07-21,GM05,00-04,0.0
2021-07-21,GM05,00+,0.33
2021-07-21,GM05,05-14,0.0
2021-07-21,GM05,15-34,0.54
2021-07-21,GM05,35-59,0.27
2021-07-21,GM05,60-79,0.45
2021-07-21,GM05,80+,0.24
2021-07-21,GM08,00-04,0.51
2021-07-21,GM08,00+,0.29
2021-07-21,GM08,05-14,0.27
2021-07-21,GM08,15-34,0.54
2021-07-21,GM08,35-59,0.21
2021-07-21,GM08,60-79,0.22
2021-07-21,GM08,80+,0.0
2021-07-21,GM01,00-04,0.18
2021-07-21,GM01,00+,0.33
2021-07-21,GM01,05-14,0.0
2021-07-21,GM01,15-34,0.45
2021-07-21,GM01,35-59,0.31
2021-07-21,GM01,60-79,0.26
2021-07-21,GM01,80+,0.8
2021-07-21,GM02,00-04,0.31
2021-07-21,GM02,00+,0.33
2021-07-21,GM02,05-14,0.09
2021-07-21,GM02,15-34,0.26
2021-07-21,GM02,35-59,0.3
2021-07-21,GM02,60-79,0.44
2021-07-21,GM02,80+,0.69
2021-07-21,GM09,00-04,0.0
2021-07-21,GM09,00+,0.61
2021-07-21,GM09,05-14,0.0
2021-07-21,GM09,15-34,0.94
2021-07-21,GM09,35-59,0.3
2021-07-21,GM09,60-79,0.82
2021-07-21,GM09,80+,1.28
2021-07-21,GM16,00-04,1.05
2021-07-21,GM16,00+,0.6
2021-07-21,GM16,05-14,0.3
2021-07-21,GM16,15-34,0.95
2021-07-21,GM16,35-59,0.63
2021-07-21,GM16,60-79,0.14
2021-07-21,GM16,80+,0.47
2021-07-21,GM11,00-04,0.0
2021-07-21,GM11,00+,0.2
2021-07-21,GM11,05-14,0.0
2021-07-21,GM11,15-34,0.23
2021-07-21,GM11,35-59,0.11
2021-07-21,GM11,60-79,0.31
2021-07-21,GM11,80+,0.48
2021-07-21,GM12,00-04,0.0
2021-07-21,GM12,00+,0.06
2021-07-21,GM12,05-14,0.0
2021-07-21,GM12,15-34,0.0
2021-07-21,GM12,35-59,0.18
2021-07-21,GM12,60-79,0.0
2021-07-21,GM12,80+,0.0
2021-07-21,GM13,00-04,0.0
2021-07-21,GM13,00+,0.22
2021-07-21,GM13,05-14,0.0
2021-07-21,GM13,15-34,0.13
2021-07-21,GM13,35-59,0.22
2021-07-21,GM13,60-79,0.4
2021-07-21,GM13,80+,0.28
2021-07-21,GM14,00-04,0.0
2021-07-21,GM14,00+,0.05
2021-07-21,GM14,05-14,0.0
2021-07-21,GM14,15-34,0.0
2021-07-21,GM14,35-59,0.0
2021-07-21,GM14,60-79,0.17
2021-07-21,GM14,80+,0.0
2021-07-21,GM15,00-04,0.0
2021-07-21,GM15,00+,0.61
2021-07-21,GM15,05-14,0.0
2021-07-21,GM15,15-34,0.52
2021-07-21,GM15,35-59,0.83
2021-07-21,GM15,60-79,0.54
2021-07-21,GM15,80+,1.12
2021-07-20,GM,00-04,0.25
2021-07-20,GM,00+,0.4
2021-07-20,GM,05-14,0.05
2021-07-20,GM,15-34,0.47
2021-07-20,GM,35-59,0.4
2021-07-20,GM,60-79,0.37
2021-07-20,GM,80+,0.78
2021-07-20,GM10,00-04,0.0
2021-07-20,GM10,00+,0.27
2021-07-20,GM10,05-14,0.0
2021-07-20,GM10,15-34,0.32
2021-07-20,GM10,35-59,0.1
2021-07-20,GM10,60-79,0.0
2021-07-20,GM10,80+,2.27
2021-07-20,GM04,00-04,0.0
2021-07-20,GM04,00+,0.49
2021-07-20,GM04,05-14,0.0
2021-07-20,GM04,15-34,0.41
2021-07-20,GM04,35-59,0.31
2021-07-20,GM04,60-79,0.92
2021-07-20,GM04,80+,1.78
2021-07-20,GM06,00-04,0.26
2021-07-20,GM06,00+,0.46
2021-07-20,GM06,05-14,0.0
2021-07-20,GM06,15-34,0.72
2021-07-20,GM06,35-59,0.44
2021-07-20,GM06,60-79,0.45
2021-07-20,GM06,80+,0.52
2021-07-20,GM03,00-04,0.0
2021-07-20,GM03,00+,0.44
2021-07-20,GM03,05-14,0.0
2021-07-20,GM03,15-34,0.58
2021-07-20,GM03,35-59,0.0
2021-07-20,GM03,60-79,1.43
2021-07-20,GM03,80+,0.0
2021-07-20,GM07,00-04,0.34
2021-07-20,GM07,00+,0.57
2021-07-20,GM07,05-14,0.06
2021-07-20,GM07,15-34,0.6
2021-07-20,GM07,35-59,0.64
2021-07-20,GM07,60-79,0.47
2021-07-20,GM07,80+,1.35
2021-07-20,GM05,00-04,0.0
2021-07-20,GM05,00+,0.37
2021-07-20,GM05,05-14,0.0
2021-07-20,GM05,15-34,0.61
2021-07-20,GM05,35-59,0.41
2021-07-20,GM05,60-79,0.38
2021-07-20,GM05,80+,0.0
2021-07-20,GM08,00-04,0.51
2021-07-20,GM08,00+,0.32
2021-07-20,GM08,05-14,0.27
2021-07-20,GM08,15-34,0.33
2021-07-20,GM08,35-59,0.29
2021-07-20,GM08,60-79,0.32
2021-07-20,GM08,80+,0.34
2021-07-20,GM01,00-04,0.18
2021-07-20,GM01,00+,0.3
2021-07-20,GM01,05-14,0.0
2021-07-20,GM01,15-34,0.37
2021-07-20,GM01,35-59,0.37
2021-07-20,GM01,60-79,0.13
2021-07-20,GM01,80+,0.66
2021-07-20,GM02,00-04,0.31
2021-07-20,GM02,00+,0.31
2021-07-20,GM02,05-14,0.09
2021-07-20,GM02,15-34,0.26
2021-07-20,GM02,35-59,0.3
2021-07-20,GM02,60-79,0.4
2021-07-20,GM02,80+,0.57
2021-07-20,GM09,00-04,0.0
2021-07-20,GM09,00+,0.41
2021-07-20,GM09,05-14,0.0
2021-07-20,GM09,15-34,0.47
2021-07-20,GM09,35-59,0.3
2021-07-20,GM09,60-79,0.41
2021-07-20,GM09,80+,1.28
2021-07-20,GM16,00-04,1.05
2021-07-20,GM16,00+,0.77
2021-07-20,GM16,05-14,0.3
2021-07-20,GM16,15-34,1.05
2021-07-20,GM16,35-59,0.78
2021-07-20,GM16,60-79,0.29
2021-07-20,GM16,80+,1.4
2021-07-20,GM11,00-04,0.0
2021-07-20,GM11,00+,0.2
2021-07-20,GM11,05-14,0.0
2021-07-20,GM11,15-34,0.23
2021-07-20,GM11,35-59,0.11
2021-07-20,GM11,60-79,0.31
2021-07-20,GM11,80+,0.48
2021-07-20,GM12,00-04,0.0
2021-07-20,GM12,00+,0.12
2021-07-20,GM12,05-14,0.0
2021-07-20,GM12,15-34,0.0
2021-07-20,GM12,35-59,0.36
2021-07-20,GM12,60-79,0.0
2021-07-20,GM12,80+,0.0
2021-07-20,GM13,00-04,0.0
2021-07-20,GM13,00+,0.25
2021-07-20,GM13,05-14,0.0
2021-07-20,GM13,15-34,0.13
2021-07-20,GM13,35-59,0.15
2021-07-20,GM13,60-79,0.59
2021-07-20,GM13,80+,0.28
2021-07-20,GM14,00-04,0.0
2021-07-20,GM14,00+,0.09
2021-07-20,GM14,05-14,0.0
2021-07-20,GM14,15-34,0.0
2021-07-20,GM14,35-59,0.13
2021-07-20,GM14,60-79,0.17
2021-07-20,GM14,80+,0.0
2021-07-20,GM15,00-04,0.0
2021-07-20,GM15,00+,0.57
2021-07-20,GM15,05-14,0.0
2021-07-20,GM15,15-34,0.77
2021-07-20,GM15,35-59,0.55
2021-07-20,GM15,60-79,0.54
2021-07-20,GM15,80+,1.12
2021-07-19,GM,00-04,0.2
2021-07-19,GM,00+,0.38
2021-07-19,GM,05-14,0.04
2021-07-19,GM,15-34,0.41
2021-07-19,GM,35-59,0.43
2021-07-19,GM,60-79,0.36
2021-07-19,GM,80+,0.66
2021-07-19,GM10,00-04,0.0
2021-07-19,GM10,00+,0.21
2021-07-19,GM10,05-14,0.0
2021-07-19,GM10,15-34,0.48
2021-07-19,GM10,35-59,0.2
2021-07-19,GM10,60-79,0.0
2021-07-19,GM10,80+,0.45
2021-07-19,GM04,00-04,0.0
2021-07-19,GM04,00+,0.43
2021-07-19,GM04,05-14,0.0
2021-07-19,GM04,15-34,0.2
2021-07-19,GM04,35-59,0.46
2021-07-19,GM04,60-79,0.61
2021-07-19,GM04,80+,1.78
2021-07-19,GM06,00-04,0.0
2021-07-19,GM06,00+,0.44
2021-07-19,GM06,05-14,0.0
2021-07-19,GM06,15-34,0.61
2021-07-19,GM06,35-59,0.4
2021-07-19,GM06,60-79,0.56
2021-07-19,GM06,80+,0.52
2021-07-19,GM03,00-04,0.0
2021-07-19,GM03,00+,0.44
2021-07-19,GM03,05-14,0.0
2021-07-19,GM03,15-34,0.0
2021-07-19,GM03,35-59,0.44
2021-07-19,GM03,60-79,1.43
2021-07-19,GM03,80+,0.0
2021-07-19,GM07,00-04,0.23
2021-07-19,GM07,00+,0.53
2021-07-19,GM07,05-14,0.0
2021-07-19,GM07,15-34,0.45
2021-07-19,GM07,35-59,0.68
2021-07-19,GM07,60-79,0.42
2021-07-19,GM07,80+,1.27
2021-07-19,GM05,00-04,0.0
2021-07-19,GM05,00+,0.43
2021-07-19,GM05,05-14,0.0
2021-07-19,GM05,15-34,0.68
2021-07-19,GM05,35-59,0.46
2021-07-19,GM05,60-79,0.53
2021-07-19,GM05,80+,0.0
