date,location,age_group,value
2021-07-06,DE,00-04,6
2021-07-06,DE,00+,205
2021-07-06,DE,05-14,7
2021-07-06,DE,15-34,46
2021-07-06,DE,35-59,67
2021-07-06,DE,60-79,54
2021-07-06,DE,80+,25
2021-07-06,DE-SH,00-04,0
2021-07-06,DE-SH,00+,6
2021-07-06,DE-SH,05-14,0
2021-07-06,DE-SH,15-34,2
2021-07-06,DE-SH,35-59,1
2021-07-06,DE-SH,60-79,3
2021-07-06,DE-SH,80+,0
2021-07-06,DE-HH,00-04,0
2021-07-06,DE-HH,00+,5
2021-07-06,DE-HH,05-14,0
2021-07-06,DE-HH,15-34,2
2021-07-06,DE-HH,35-59,1
2021-07-06,DE-HH,60-79,2
2021-07-06,DE-HH,80+,0
2021-07-06,DE-NI,00-04,0
2021-07-06,DE-NI,00+,17
2021-07-06,DE-NI,05-14,0
2021-07-06,DE-NI,15-34,5
2021-07-06,DE-NI,35-59,6
2021-07-06,DE-NI,60-79,4
2021-07-06,DE-NI,80+,2
2021-07-06,DE-HB,00-04,0
2021-07-06,DE-HB,00+,3
2021-07-06,DE-HB,05-14,0
2021-07-06,DE-HB,15-34,1
2021-07-06,DE-HB,35-59,2
2021-07-06,DE-HB,60-79,0
2021-07-06,DE-HB,80+,0
2021-07-06,DE-NW,00-04,2
2021-07-06,DE-NW,00+,45
2021-07-06,DE-NW,05-14,4
2021-07-06,DE-NW,15-34,11
2021-07-06,DE-NW,35-59,14
2021-07-06,DE-NW,60-79,9
2021-07-06,DE-NW,80+,5
2021-07-06,DE-HE,00-04,0
2021-07-06,DE-HE,00+,30
2021-07-06,DE-HE,05-14,0
2021-07-06,DE-HE,15-34,10
2021-07-06,DE-HE,35-59,10
2021-07-06,DE-HE,60-79,9
2021-07-06,DE-HE,80+,1
2021-07-06,DE-RP,00-04,0
2021-07-06,DE-RP,00+,14
2021-07-06,DE-RP,05-14,0
2021-07-06,DE-RP,15-34,1
2021-07-06,DE-RP,35-59,7
2021-07-06,DE-RP,60-79,6
2021-07-06,DE-RP,80+,0
2021-07-06,DE-BW,00-04,0
2021-07-06,DE-BW,00+,26
2021-07-06,DE-BW,05-14,2
2021-07-06,DE-BW,15-34,5
2021-07-06,DE-BW,35-59,9
2021-07-06,DE-BW,60-79,7
2021-07-06,DE-BW,80+,3
2021-07-06,DE-BY,00-04,1
2021-07-06,DE-BY,00+,28
2021-07-06,DE-BY,05-14,1
2021-07-06,DE-BY,15-34,4
2021-07-06,DE-BY,35-59,6
2021-07-06,DE-BY,60-79,10
2021-07-06,DE-BY,80+,6
2021-07-06,DE-SL,00-04,0
2021-07-06,DE-SL,00+,2
2021-07-06,DE-SL,05-14,0
2021-07-06,DE-SL,15-34,0
2021-07-06,DE-SL,35-59,1
2021-07-06,DE-SL,60-79,0
2021-07-06,DE-SL,80+,1
