date,location,age_group,value
2022-02-03,DE,00-04,218
2022-02-03,DE,00+,4155
2022-02-03,DE,05-14,252
2022-02-03,DE,15-34,723
2022-02-03,DE,35-59,940
2022-02-03,DE,60-79,1016
2022-02-03,DE,80+,996
2022-02-03,DE-SH,00-04,5
2022-02-03,DE-SH,00+,156
2022-02-03,DE-SH,05-14,6
2022-02-03,DE-SH,15-34,24
2022-02-03,DE-SH,35-59,31
2022-02-03,DE-SH,60-79,47
2022-02-03,DE-SH,80+,42
2022-02-03,DE-HH,00-04,3
2022-02-03,DE-HH,00+,106
2022-02-03,DE-HH,05-14,6
2022-02-03,DE-HH,15-34,14
2022-02-03,DE-HH,35-59,28
2022-02-03,DE-HH,60-79,28
2022-02-03,DE-HH,80+,27
2022-02-03,DE-NI,00-04,21
2022-02-03,DE-NI,00+,284
2022-02-03,DE-NI,05-14,24
2022-02-03,DE-NI,15-34,66
2022-02-03,DE-NI,35-59,61
2022-02-03,DE-NI,60-79,52
2022-02-03,DE-NI,80+,60
2022-02-03,DE-HB,00-04,0
2022-02-03,DE-HB,00+,23
2022-02-03,DE-HB,05-14,2
2022-02-03,DE-HB,15-34,4
2022-02-03,DE-HB,35-59,3
2022-02-03,DE-HB,60-79,5
2022-02-03,DE-HB,80+,9
2022-02-03,DE-NW,00-04,45
2022-02-03,DE-NW,00+,897
2022-02-03,DE-NW,05-14,54
2022-02-03,DE-NW,15-34,159
2022-02-03,DE-NW,35-59,207
2022-02-03,DE-NW,60-79,222
2022-02-03,DE-NW,80+,209
2022-02-03,DE-HE,00-04,32
2022-02-03,DE-HE,00+,388
2022-02-03,DE-HE,05-14,22
2022-02-03,DE-HE,15-34,81
2022-02-03,DE-HE,35-59,86
2022-02-03,DE-HE,60-79,89
2022-02-03,DE-HE,80+,76
2022-02-03,DE-RP,00-04,6
2022-02-03,DE-RP,00+,193
2022-02-03,DE-RP,05-14,11
2022-02-03,DE-RP,15-34,31
2022-02-03,DE-RP,35-59,58
2022-02-03,DE-RP,60-79,42
2022-02-03,DE-RP,80+,45
2022-02-03,DE-BW,00-04,42
2022-02-03,DE-BW,00+,670
2022-02-03,DE-BW,05-14,40
2022-02-03,DE-BW,15-34,130
2022-02-03,DE-BW,35-59,149
2022-02-03,DE-BW,60-79,151
2022-02-03,DE-BW,80+,158
2022-02-03,DE-BY,00-04,28
2022-02-03,DE-BY,00+,682
2022-02-03,DE-BY,05-14,29
2022-02-03,DE-BY,15-34,101
2022-02-03,DE-BY,35-59,156
2022-02-03,DE-BY,60-79,168
2022-02-03,DE-BY,80+,198
2022-02-03,DE-SL,00-04,4
2022-02-03,DE-SL,00+,54
2022-02-03,DE-SL,05-14,1
2022-02-03,DE-SL,15-34,14
2022-02-03,DE-SL,35-59,14
2022-02-03,DE-SL,60-79,18
2022-02-03,DE-SL,80+,3
2022-02-03,DE-BE,00-04,0
2022-02-03,DE-BE,00+,97
2022-02-03,DE-BE,05-14,7
2022-02-03,DE-BE,15-34,17
2022-02-03,DE-BE,35-59,24
2022-02-03,DE-BE,60-79,27
2022-02-03,DE-BE,80+,18
2022-02-03,DE-BB,00-04,6
2022-02-03,DE-BB,00+,93
2022-02-03,DE-BB,05-14,9
