date,location,age_group,value
2022-06-17,DE,00-04,120
2022-06-17,DE,00+,2548
2022-06-17,DE,05-14,49
2022-06-17,DE,15-34,323
2022-06-17,DE,35-59,445
2022-06-17,DE,60-79,780
2022-06-17,DE,80+,830
2022-06-17,DE-SH,00-04,6
2022-06-17,DE-SH,00+,144
2022-06-17,DE-SH,05-14,3
2022-06-17,DE-SH,15-34,17
2022-06-17,DE-SH,35-59,29
2022-06-17,DE-SH,60-79,38
2022-06-17,DE-SH,80+,51
2022-06-17,DE-HH,00-04,2
2022-06-17,DE-HH,00+,35
2022-06-17,DE-HH,05-14,0
2022-06-17,DE-HH,15-34,3
2022-06-17,DE-HH,35-59,3
2022-06-17,DE-HH,60-79,9
2022-06-17,DE-HH,80+,18
2022-06-17,DE-NI,00-04,8
2022-06-17,DE-NI,00+,225
2022-06-17,DE-NI,05-14,4
2022-06-17,DE-NI,15-34,22
2022-06-17,DE-NI,35-59,45
2022-06-17,DE-NI,60-79,75
2022-06-17,DE-NI,80+,71
2022-06-17,DE-HB,00-04,0
2022-06-17,DE-HB,00+,5
2022-06-17,DE-HB,05-14,0
2022-06-17,DE-HB,15-34,0
2022-06-17,DE-HB,35-59,2
2022-06-17,DE-HB,60-79,0
2022-06-17,DE-HB,80+,3
2022-06-17,DE-NW,00-04,35
2022-06-17,DE-NW,00+,688
2022-06-17,DE-NW,05-14,14
2022-06-17,DE-NW,15-34,110
2022-06-17,DE-NW,35-59,132
2022-06-17,DE-NW,60-79,189
2022-06-17,DE-NW,80+,208
2022-06-17,DE-HE,00-04,9
2022-06-17,DE-HE,00+,171
2022-06-17,DE-HE,05-14,5
2022-06-17,DE-HE,15-34,26
2022-06-17,DE-HE,35-59,28
2022-06-17,DE-HE,60-79,59
2022-06-17,DE-HE,80+,44
2022-06-17,DE-RP,00-04,8
2022-06-17,DE-RP,00+,105
2022-06-17,DE-RP,05-14,1
2022-06-17,DE-RP,15-34,11
2022-06-17,DE-RP,35-59,22
2022-06-17,DE-RP,60-79,25
2022-06-17,DE-RP,80+,38
2022-06-17,DE-BW,00-04,8
2022-06-17,DE-BW,00+,195
2022-06-17,DE-BW,05-14,2
2022-06-17,DE-BW,15-34,20
2022-06-17,DE-BW,35-59,23
