date,location,age_group,value
2021-09-30,GM,00-04,49
2021-09-30,GM,00+,1371
2021-09-30,GM,05-14,41
2021-09-30,GM,15-34,245
2021-09-30,GM,35-59,385
2021-09-30,GM,60-79,331
2021-09-30,GM,80+,320
2021-09-30,GM10,00-04,1
2021-09-30,GM10,00+,37
2021-09-30,GM10,05-14,2
2021-09-30,GM10,15-34,7
2021-09-30,GM10,35-59,15
2021-09-30,GM10,60-79,9
2021-09-30,GM10,80+,3
2021-09-30,GM04,00-04,1
2021-09-30,GM04,00+,15
2021-09-30,GM04,05-14,0
2021-09-30,GM04,15-34,4
2021-09-30,GM04,35-59,4
2021-09-30,GM04,60-79,4
2021-09-30,GM04,80+,2
2021-09-30,GM06,00-04,5
2021-09-30,GM06,00+,110
2021-09-30,GM06,05-14,4
2021-09-30,GM06,15-34,25
2021-09-30,GM06,35-59,35
2021-09-30,GM06,60-79,18
2021-09-30,GM06,80+,23
2021-09-30,GM03,00-04,3
2021-09-30,GM03,00+,27
2021-09-30,GM03,05-14,0
2021-09-30,GM03,15-34,10
2021-09-30,GM03,35-59,2
2021-09-30,GM03,60-79,8
2021-09-30,GM03,80+,4
2021-09-30,GM07,00-04,10
2021-09-30,GM07,00+,255
2021-09-30,GM07,05-14,9
2021-09-30,GM07,15-34,47
2021-09-30,GM07,35-59,59
2021-09-30,GM07,60-79,62
2021-09-30,GM07,80+,68
2021-09-30,GM05,00-04,3
2021-09-30,GM05,00+,133
2021-09-30,GM05,05-14,6
2021-09-30,GM05,15-34,23
2021-09-30,GM05,35-59,42
2021-09-30,GM05,60-79,26
2021-09-30,GM05,80+,33
2021-09-30,GM08,00-04,3
2021-09-30,GM08,00+,42
2021-09-30,GM08,05-14,2
2021-09-30,GM08,15-34,8
2021-09-30,GM08,35-59,15
2021-09-30,GM08,60-79,9
2021-09-30,GM08,80+,5
2021-09-30,GM01,00-04,13
2021-09-30,GM01,00+,256
2021-09-30,GM01,05-14,7
2021-09-30,GM01,15-34,47
2021-09-30,GM01,35-59,78
2021-09-30,GM01,60-79,45
2021-09-30,GM01,80+,66
2021-09-30,GM02,00-04,7
2021-09-30,GM02,00+,263
2021-09-30,GM02,05-14,6
2021-09-30,GM02,15-34,44
2021-09-30,GM02,35-59,71
2021-09-30,GM02,60-79,71
2021-09-30,GM02,80+,64
2021-09-30,GM09,00-04,0
2021-09-30,GM09,00+,14
2021-09-30,GM09,05-14,0
2021-09-30,GM09,15-34,1
2021-09-30,GM09,35-59,5
2021-09-30,GM09,60-79,6
2021-09-30,GM09,80+,2
2021-09-30,GM16,00-04,1
2021-09-30,GM16,00+,39
2021-09-30,GM16,05-14,1
2021-09-30,GM16,15-34,11
2021-09-30,GM16,35-59,11
2021-09-30,GM16,60-79,9
2021-09-30,GM16,80+,6
2021-09-30,GM11,00-04,1
2021-09-30,GM11,00+,29
2021-09-30,GM11,05-14,0
2021-09-30,GM11,15-34,6
2021-09-30,GM11,35-59,7
2021-09-30,GM11,60-79,7
2021-09-30,GM11,80+,8
2021-09-30,GM12,00-04,0
2021-09-30,GM12,00+,15
2021-09-30,GM12,05-14,1
2021-09-30,GM12,15-34,2
2021-09-30,GM12,35-59,3
2021-09-30,GM12,60-79,5
2021-09-30,GM12,80+,4
2021-09-30,GM13,00-04,0
2021-09-30,GM13,00+,38
2021-09-30,GM13,05-14,1
2021-09-30,GM13,15-34,2
2021-09-30,GM13,35-59,11
2021-09-30,GM13,60-79,14
2021-09-30,GM13,80+,10
2021-09-30,GM14,00-04,0
2021-09-30,GM14,00+,39
2021-09-30,GM14,05-14,1
2021-09-30,GM14,15-34,2
2021-09-30,GM14,35-59,13
2021-09-30,GM14,60-79,14
2021-09-30,GM14,80+,9
2021-09-30,GM15,00-04,1
2021-09-30,GM15,00+,59
2021-09-30,GM15,05-14,1
2021-09-30,GM15,15-34,6
2021-09-30,GM15,35-59,14
2021-09-30,GM15,60-79,24
2021-09-30,GM15,80+,13
2021-09-29,GM,00-04,53
2021-09-29,GM,00+,1558
2021-09-29,GM,05-14,49
2021-09-29,GM,15-34,271
2021-09-29,GM,35-59,446
2021-09-29,GM,60-79,392
2021-09-29,GM,80+,347
2021-09-29,GM10,00-04,2
2021-09-29,GM10,00+,45
2021-09-29,GM10,05-14,2
2021-09-29,GM10,15-34,11
2021-09-29,GM10,35-59,17
2021-09-29,GM10,60-79,10
2021-09-29,GM10,80+,3
2021-09-29,GM04,00-04,1
2021-09-29,GM04,00+,21
2021-09-29,GM04,05-14,0
2021-09-29,GM04,15-34,4
2021-09-29,GM04,35-59,8
2021-09-29,GM04,60-79,6
2021-09-29,GM04,80+,2
2021-09-29,GM06,00-04,4
2021-09-29,GM06,00+,114
2021-09-29,GM06,05-14,5
2021-09-29,GM06,15-34,27
2021-09-29,GM06,35-59,33
2021-09-29,GM06,60-79,22
2021-09-29,GM06,80+,23
2021-09-29,GM03,00-04,3
2021-09-29,GM03,00+,25
2021-09-29,GM03,05-14,0
2021-09-29,GM03,15-34,9
2021-09-29,GM03,35-59,3
2021-09-29,GM03,60-79,6
2021-09-29,GM03,80+,4
2021-09-29,GM07,00-04,10
2021-09-29,GM07,00+,279
2021-09-29,GM07,05-14,9
2021-09-29,GM07,15-34,49
2021-09-29,GM07,35-59,65
2021-09-29,GM07,60-79,74
2021-09-29,GM07,80+,72
2021-09-29,GM05,00-04,3
2021-09-29,GM05,00+,146
2021-09-29,GM05,05-14,7
2021-09-29,GM05,15-34,23
2021-09-29,GM05,35-59,44
2021-09-29,GM05,60-79,34
2021-09-29,GM05,80+,35
2021-09-29,GM08,00-04,3
2021-09-29,GM08,00+,66
2021-09-29,GM08,05-14,2
2021-09-29,GM08,15-34,11
2021-09-29,GM08,35-59,24
2021-09-29,GM08,60-79,18
2021-09-29,GM08,80+,8
2021-09-29,GM01,00-04,12
2021-09-29,GM01,00+,296
2021-09-29,GM01,05-14,9
2021-09-29,GM01,15-34,52
2021-09-29,GM01,35-59,96
2021-09-29,GM01,60-79,59
2021-09-29,GM01,80+,68
2021-09-29,GM02,00-04,7
2021-09-29,GM02,00+,307
2021-09-29,GM02,05-14,8
2021-09-29,GM02,15-34,51
2021-09-29,GM02,35-59,82
2021-09-29,GM02,60-79,80
2021-09-29,GM02,80+,79
2021-09-29,GM09,00-04,0
2021-09-29,GM09,00+,14
2021-09-29,GM09,05-14,0
2021-09-29,GM09,15-34,1
2021-09-29,GM09,35-59,5
2021-09-29,GM09,60-79,7
2021-09-29,GM09,80+,1
2021-09-29,GM16,00-04,3
2021-09-29,GM16,00+,47
2021-09-29,GM16,05-14,3
2021-09-29,GM16,15-34,12
2021-09-29,GM16,35-59,15
2021-09-29,GM16,60-79,8
2021-09-29,GM16,80+,6
2021-09-29,GM11,00-04,1
2021-09-29,GM11,00+,33
2021-09-29,GM11,05-14,1
2021-09-29,GM11,15-34,6
2021-09-29,GM11,35-59,9
2021-09-29,GM11,60-79,9
2021-09-29,GM11,80+,7
2021-09-29,GM12,00-04,0
2021-09-29,GM12,00+,15
2021-09-29,GM12,05-14,1
2021-09-29,GM12,15-34,3
2021-09-29,GM12,35-59,5
2021-09-29,GM12,60-79,2
2021-09-29,GM12,80+,4
2021-09-29,GM13,00-04,0
2021-09-29,GM13,00+,43
2021-09-29,GM13,05-14,1
2021-09-29,GM13,15-34,3
2021-09-29,GM13,35-59,12
2021-09-29,GM13,60-79,17
2021-09-29,GM13,80+,10
2021-09-29,GM14,00-04,1
2021-09-29,GM14,00+,44
2021-09-29,GM14,05-14,1
2021-09-29,GM14,15-34,4
2021-09-29,GM14,35-59,13
2021-09-29,GM14,60-79,15
2021-09-29,GM14,80+,10
2021-09-29,GM15,00-04,3
2021-09-29,GM15,00+,63
2021-09-29,GM15,05-14,0
2021-09-29,GM15,15-34,5
2021-09-29,GM15,35-59,15
2021-09-29,GM15,60-79,25
2021-09-29,GM15,80+,15
2021-09-28,GM,00-04,52
2021-09-28,GM,00+,1668
2021-09-28,GM,05-14,48
2021-09-28,GM,15-34,279
2021-09-28,GM,35-59,495
2021-09-28,GM,60-79,440
2021-09-28,GM,80+,354
2021-09-28,GM10,00-04,2
2021-09-28,GM10,00+,47
2021-09-28,GM10,05-14,2
2021-09-28,GM10,15-34,12
2021-09-28,GM10,35-59,17
2021-09-28,GM10,60-79,10
2021-09-28,GM10,80+,4
2021-09-28,GM04,00-04,1
2021-09-28,GM04,00+,26
2021-09-28,GM04,05-14,0
2021-09-28,GM04,15-34,5
2021-09-28,GM04,35-59,10
2021-09-28,GM04,60-79,6
2021-09-28,GM04,80+,4
2021-09-28,GM06,00-04,3
2021-09-28,GM06,00+,128
2021-09-28,GM06,05-14,5
2021-09-28,GM06,15-34,25
2021-09-28,GM06,35-59,36
2021-09-28,GM06,60-79,35
2021-09-28,GM06,80+,24
2021-09-28,GM03,00-04,2
2021-09-28,GM03,00+,25
2021-09-28,GM03,05-14,1
2021-09-28,GM03,15-34,5
