date,location,age_group,value
2021-06-01,GM,00-04,22
2021-06-01,GM,00+,1032
2021-06-01,GM,05-14,17
2021-06-01,GM,15-34,132
2021-06-01,GM,35-59,295
2021-06-01,GM,60-79,351
2021-06-01,GM,80+,215
2021-06-01,GM10,00-04,1
2021-06-01,GM10,00+,16
2021-06-01,GM10,05-14,0
2021-06-01,GM10,15-34,2
2021-06-01,GM10,35-59,10
2021-06-01,GM10,60-79,1
2021-06-01,GM10,80+,2
2021-06-01,GM04,00-04,0
2021-06-01,GM04,00+,0
2021-06-01,GM04,05-14,0
2021-06-01,GM04,15-34,0
2021-06-01,GM04,35-59,0
2021-06-01,GM04,60-79,0
2021-06-01,GM04,80+,0
2021-06-01,GM06,00-04,2
2021-06-01,GM06,00+,64
2021-06-01,GM06,05-14,1
2021-06-01,GM06,15-34,7
2021-06-01,GM06,35-59,19
2021-06-01,GM06,60-79,26
2021-06-01,GM06,80+,9
2021-06-01,GM03,00-04,0
2021-06-01,GM03,00+,6
2021-06-01,GM03,05-14,0
2021-06-01,GM03,15-34,2
2021-06-01,GM03,35-59,1
2021-06-01,GM03,60-79,2
2021-06-01,GM03,80+,1
2021-06-01,GM07,00-04,5
2021-06-01,GM07,00+,212
2021-06-01,GM07,05-14,6
2021-06-01,GM07,15-34,35
2021-06-01,GM07,35-59,61
2021-06-01,GM07,60-79,62
2021-06-01,GM07,80+,43
2021-06-01,GM05,00-04,2
2021-06-01,GM05,00+,119
2021-06-01,GM05,05-14,4
2021-06-01,GM05,15-34,18
2021-06-01,GM05,35-59,33
2021-06-01,GM05,60-79,39
2021-06-01,GM05,80+,23
2021-06-01,GM08,00-04,2
2021-06-01,GM08,00+,48
2021-06-01,GM08,05-14,0
2021-06-01,GM08,15-34,11
2021-06-01,GM08,35-59,10
2021-06-01,GM08,60-79,16
2021-06-01,GM08,80+,9
2021-06-01,GM01,00-04,3
2021-06-01,GM01,00+,126
2021-06-01,GM01,05-14,0
2021-06-01,GM01,15-34,12
2021-06-01,GM01,35-59,48
2021-06-01,GM01,60-79,39
2021-06-01,GM01,80+,24
2021-06-01,GM02,00-04,3
2021-06-01,GM02,00+,149
2021-06-01,GM02,05-14,3
2021-06-01,GM02,15-34,18
2021-06-01,GM02,35-59,45
2021-06-01,GM02,60-79,50
2021-06-01,GM02,80+,30
2021-06-01,GM09,00-04,0
2021-06-01,GM09,00+,14
