date,location,age_group,value
2023-03-26,DE,00-04,129
2023-03-26,DE,00+,5610
2023-03-26,DE,05-14,36
2023-03-26,DE,15-34,244
2023-03-26,DE,35-59,632
2023-03-26,DE,60-79,2052
2023-03-26,DE,80+,2509
2023-03-26,DE-SH,00-04,3
2023-03-26,DE-SH,00+,161
2023-03-26,DE-SH,05-14,0
2023-03-26,DE-SH,15-34,2
2023-03-26,DE-SH,35-59,23
2023-03-26,DE-SH,60-79,57
2023-03-26,DE-SH,80+,76
2023-03-26,DE-HH,00-04,0
2023-03-26,DE-HH,00+,119
2023-03-26,DE-HH,05-14,0
2023-03-26,DE-HH,15-34,14
2023-03-26,DE-HH,35-59,25
2023-03-26,DE-HH,60-79,39
2023-03-26,DE-HH,80+,41
2023-03-26,DE-NI,00-04,11
2023-03-26,DE-NI,00+,388
2023-03-26,DE-NI,05-14,1
2023-03-26,DE-NI,15-34,14
2023-03-26,DE-NI,35-59,50
2023-03-26,DE-NI,60-79,142
2023-03-26,DE-NI,80+,170
2023-03-26,DE-HB,00-04,0
2023-03-26,DE-HB,00+,35
2023-03-26,DE-HB,05-14,0
2023-03-26,DE-HB,15-34,0
2023-03-26,DE-HB,35-59,3
2023-03-26,DE-HB,60-79,16
2023-03-26,DE-HB,80+,16
2023-03-26,DE-NW,00-04,29
2023-03-26,DE-NW,00+,1263
2023-03-26,DE-NW,05-14,5
2023-03-26,DE-NW,15-34,54
2023-03-26,DE-NW,35-59,142
2023-03-26,DE-NW,60-79,470
2023-03-26,DE-NW,80+,563
2023-03-26,DE-HE,00-04,8
2023-03-26,DE-HE,00+,371
2023-03-26,DE-HE,05-14,8
2023-03-26,DE-HE,15-34,19
2023-03-26,DE-HE,35-59,49
2023-03-26,DE-HE,60-79,132
2023-03-26,DE-HE,80+,155
2023-03-26,DE-RP,00-04,6
2023-03-26,DE-RP,00+,239
2023-03-26,DE-RP,05-14,0
2023-03-26,DE-RP,15-34,11
2023-03-26,DE-RP,35-59,26
2023-03-26,DE-RP,60-79,105
2023-03-26,DE-RP,80+,91
2023-03-26,DE-BW,00-04,10
2023-03-26,DE-BW,00+,290
2023-03-26,DE-BW,05-14,1
2023-03-26,DE-BW,15-34,9
2023-03-26,DE-BW,35-59,18
2023-03-26,DE-BW,60-79,100
2023-03-26,DE-BW,80+,152
2023-03-26,DE-BY,00-04,25
2023-03-26,DE-BY,00+,987
2023-03-26,DE-BY,05-14,8
2023-03-26,DE-BY,15-34,48
2023-03-26,DE-BY,35-59,114
2023-03-26,DE-BY,60-79,337
2023-03-26,DE-BY,80+,455
2023-03-26,DE-SL,00-04,1
2023-03-26,DE-SL,00+,83
2023-03-26,DE-SL,05-14,0
2023-03-26,DE-SL,15-34,0
2023-03-26,DE-SL,35-59,6
2023-03-26,DE-SL,60-79,30
2023-03-26,DE-SL,80+,46
2023-03-26,DE-BE,00-04,5
2023-03-26,DE-BE,00+,396
2023-03-26,DE-BE,05-14,1
2023-03-26,DE-BE,15-34,32
2023-03-26,DE-BE,35-59,63
2023-03-26,DE-BE,60-79,131
2023-03-26,DE-BE,80+,164
2023-03-26,DE-BB,00-04,8
2023-03-26,DE-BB,00+,278
2023-03-26,DE-BB,05-14,3
2023-03-26,DE-BB,15-34,11
2023-03-26,DE-BB,35-59,25
2023-03-26,DE-BB,60-79,88
2023-03-26,DE-BB,80+,143
2023-03-26,DE-MV,00-04,2
2023-03-26,DE-MV,00+,239
2023-03-26,DE-MV,05-14,0
2023-03-26,DE-MV,15-34,9
2023-03-26,DE-MV,35-59,23
2023-03-26,DE-MV,60-79,97
2023-03-26,DE-MV,80+,102
2023-03-26,DE-SN,00-04,6
2023-03-26,DE-SN,00+,280
2023-03-26,DE-SN,05-14,3
2023-03-26,DE-SN,15-34,8
2023-03-26,DE-SN,35-59,22
2023-03-26,DE-SN,60-79,107
2023-03-26,DE-SN,80+,134
2023-03-26,DE-ST,00-04,5
2023-03-26,DE-ST,00+,225
2023-03-26,DE-ST,05-14,3
2023-03-26,DE-ST,15-34,6
2023-03-26,DE-ST,35-59,20
2023-03-26,DE-ST,60-79,99
2023-03-26,DE-ST,80+,90
2023-03-26,DE-TH,00-04,10
2023-03-26,DE-TH,00+,256
2023-03-26,DE-TH,05-14,3
2023-03-26,DE-TH,15-34,7
2023-03-26,DE-TH,35-59,23
2023-03-26,DE-TH,60-79,102
2023-03-26,DE-TH,80+,111
2023-03-25,DE,00-04,132
2023-03-25,DE,00+,5839
2023-03-25,DE,05-14,39
2023-03-25,DE,15-34,257
2023-03-25,DE,35-59,652
2023-03-25,DE,60-79,2126
2023-03-25,DE,80+,2625
2023-03-25,DE-SH,00-04,3
2023-03-25,DE-SH,00+,169
2023-03-25,DE-SH,05-14,0
2023-03-25,DE-SH,15-34,2
2023-03-25,DE-SH,35-59,24
2023-03-25,DE-SH,60-79,59
2023-03-25,DE-SH,80+,81
2023-03-25,DE-HH,00-04,0
2023-03-25,DE-HH,00+,122
