date,location,age_group,value
2021-05-10,DE,00-04,58
2021-05-10,DE,00+,2705
2021-05-10,DE,05-14,46
2021-05-10,DE,15-34,303
2021-05-10,DE,35-59,725
2021-05-10,DE,60-79,1008
2021-05-10,DE,80+,565
2021-05-10,DE-SH,00-04,3
2021-05-10,DE-SH,00+,59
2021-05-10,DE-SH,05-14,1
2021-05-10,DE-SH,15-34,6
2021-05-10,DE-SH,35-59,14
2021-05-10,DE-SH,60-79,24
2021-05-10,DE-SH,80+,11
2021-05-10,DE-HH,00-04,1
2021-05-10,DE-HH,00+,13
2021-05-10,DE-HH,05-14,0
2021-05-10,DE-HH,15-34,1
2021-05-10,DE-HH,35-59,2
2021-05-10,DE-HH,60-79,5
2021-05-10,DE-HH,80+,4
2021-05-10,DE-NI,00-04,5
2021-05-10,DE-NI,00+,166
2021-05-10,DE-NI,05-14,3
2021-05-10,DE-NI,15-34,26
2021-05-10,DE-NI,35-59,51
2021-05-10,DE-NI,60-79,53
2021-05-10,DE-NI,80+,28
2021-05-10,DE-HB,00-04,1
2021-05-10,DE-HB,00+,25
2021-05-10,DE-HB,05-14,1
2021-05-10,DE-HB,15-34,3
2021-05-10,DE-HB,35-59,8
2021-05-10,DE-HB,60-79,9
2021-05-10,DE-HB,80+,3
2021-05-10,DE-NW,00-04,21
2021-05-10,DE-NW,00+,636
2021-05-10,DE-NW,05-14,9
2021-05-10,DE-NW,15-34,82
2021-05-10,DE-NW,35-59,181
2021-05-10,DE-NW,60-79,231
2021-05-10,DE-NW,80+,112
2021-05-10,DE-HE,00-04,6
2021-05-10,DE-HE,00+,256
2021-05-10,DE-HE,05-14,5
2021-05-10,DE-HE,15-34,39
2021-05-10,DE-HE,35-59,71
2021-05-10,DE-HE,60-79,79
2021-05-10,DE-HE,80+,56
2021-05-10,DE-RP,00-04,1
2021-05-10,DE-RP,00+,95
2021-05-10,DE-RP,05-14,1
2021-05-10,DE-RP,15-34,11
2021-05-10,DE-RP,35-59,25
2021-05-10,DE-RP,60-79,38
2021-05-10,DE-RP,80+,19
2021-05-10,DE-BW,00-04,5
2021-05-10,DE-BW,00+,337
2021-05-10,DE-BW,05-14,8
2021-05-10,DE-BW,15-34,49
2021-05-10,DE-BW,35-59,115
2021-05-10,DE-BW,60-79,111
2021-05-10,DE-BW,80+,49
2021-05-10,DE-BY,00-04,2
2021-05-10,DE-BY,00+,364
2021-05-10,DE-BY,05-14,6
2021-05-10,DE-BY,15-34,29
2021-05-10,DE-BY,35-59,93
2021-05-10,DE-BY,60-79,140
2021-05-10,DE-BY,80+,94
2021-05-10,DE-SL,00-04,0
2021-05-10,DE-SL,00+,11
2021-05-10,DE-SL,05-14,0
2021-05-10,DE-SL,15-34,1
2021-05-10,DE-SL,35-59,4
2021-05-10,DE-SL,60-79,5
2021-05-10,DE-SL,80+,1
2021-05-10,DE-BE,00-04,2
2021-05-10,DE-BE,00+,96
2021-05-10,DE-BE,05-14,2
2021-05-10,DE-BE,15-34,12
2021-05-10,DE-BE,35-59,36
2021-05-10,DE-BE,60-79,33
2021-05-10,DE-BE,80+,11
2021-05-10,DE-BB,00-04,1
2021-05-10,DE-BB,00+,81
2021-05-10,DE-BB,05-14,1
2021-05-10,DE-BB,15-34,9
2021-05-10,DE-BB,35-59,22
2021-05-10,DE-BB,60-79,37
2021-05-10,DE-BB,80+,11
2021-05-10,DE-MV,00-04,1
2021-05-10,DE-MV,00+,68
2021-05-10,DE-MV,05-14,1
2021-05-10,DE-MV,15-34,2
2021-05-10,DE-MV,35-59,10
2021-05-10,DE-MV,60-79,29
2021-05-10,DE-MV,80+,25
2021-05-10,DE-SN,00-04,4
2021-05-10,DE-SN,00+,237
