date,location,age_group,value
2021-04-11,DE,00-04,64.0
2021-04-11,DE,00+,3452.0
2021-04-11,DE,05-14,50.0
2021-04-11,DE,15-34,395.0
2021-04-11,DE,35-59,941.0
2021-04-11,DE,60-79,1249.0
2021-04-11,DE,80+,753.0
2021-04-11,DE-SH,00-04,0.0
2021-04-11,DE-SH,00+,75.0
2021-04-11,DE-SH,05-14,3.0
2021-04-11,DE-SH,15-34,10.0
2021-04-11,DE-SH,35-59,18.0
2021-04-11,DE-SH,60-79,26.0
2021-04-11,DE-SH,80+,18.0
2021-04-11,DE-HH,00-04,0.0
2021-04-11,DE-HH,00+,18.0
2021-04-11,DE-HH,05-14,0.0
2021-04-11,DE-HH,15-34,6.0
2021-04-11,DE-HH,35-59,4.0
2021-04-11,DE-HH,60-79,4.0
2021-04-11,DE-HH,80+,4.0
2021-04-11,DE-NI,00-04,5.0
2021-04-11,DE-NI,00+,232.0
2021-04-11,DE-NI,05-14,2.0
2021-04-11,DE-NI,15-34,31.0
2021-04-11,DE-NI,35-59,66.0
2021-04-11,DE-NI,60-79,80.0
2021-04-11,DE-NI,80+,48.0
2021-04-11,DE-HB,00-04,0.0
2021-04-11,DE-HB,00+,34.0
2021-04-11,DE-HB,05-14,0.0
2021-04-11,DE-HB,15-34,4.0
2021-04-11,DE-HB,35-59,10.0
2021-04-11,DE-HB,60-79,15.0
2021-04-11,DE-HB,80+,5.0
2021-04-11,DE-NW,00-04,15.0
2021-04-11,DE-NW,00+,602.0
2021-04-11,DE-NW,05-14,8.0
2021-04-11,DE-NW,15-34,80.0
2021-04-11,DE-NW,35-59,153.0
2021-04-11,DE-NW,60-79,223.0
2021-04-11,DE-NW,80+,123.0
2021-04-11,DE-HE,00-04,8.0
2021-04-11,DE-HE,00+,335.0
2021-04-11,DE-HE,05-14,6.0
2021-04-11,DE-HE,15-34,32.0
2021-04-11,DE-HE,35-59,108.0
2021-04-11,DE-HE,60-79,116.0
2021-04-11,DE-HE,80+,65.0
2021-04-11,DE-RP,00-04,1.0
2021-04-11,DE-RP,00+,141.0
2021-04-11,DE-RP,05-14,1.0
2021-04-11,DE-RP,15-34,21.0
2021-04-11,DE-RP,35-59,49.0
2021-04-11,DE-RP,60-79,38.0
2021-04-11,DE-RP,80+,31.0
2021-04-11,DE-BW,00-04,8.0
2021-04-11,DE-BW,00+,424.0
2021-04-11,DE-BW,05-14,3.0
2021-04-11,DE-BW,15-34,64.0
2021-04-11,DE-BW,35-59,132.0
2021-04-11,DE-BW,60-79,128.0
2021-04-11,DE-BW,80+,89.0
2021-04-11,DE-BY,00-04,9.0
2021-04-11,DE-BY,00+,481.0
2021-04-11,DE-BY,05-14,7.0
2021-04-11,DE-BY,15-34,56.0
2021-04-11,DE-BY,35-59,132.0
2021-04-11,DE-BY,60-79,165.0
2021-04-11,DE-BY,80+,112.0
2021-04-11,DE-SL,00-04,2.0
2021-04-11,DE-SL,00+,33.0
2021-04-11,DE-SL,05-14,0.0
2021-04-11,DE-SL,15-34,3.0
2021-04-11,DE-SL,35-59,9.0
2021-04-11,DE-SL,60-79,13.0
2021-04-11,DE-SL,80+,6.0
2021-04-11,DE-BE,00-04,3.0
2021-04-11,DE-BE,00+,125.0
2021-04-11,DE-BE,05-14,0.0
2021-04-11,DE-BE,15-34,18.0
2021-04-11,DE-BE,35-59,28.0
2021-04-11,DE-BE,60-79,52.0
2021-04-11,DE-BE,80+,24.0
2021-04-11,DE-BB,00-04,2.0
2021-04-11,DE-BB,00+,124.0
2021-04-11,DE-BB,05-14,2.0
2021-04-11,DE-BB,15-34,5.0
2021-04-11,DE-BB,35-59,18.0
2021-04-11,DE-BB,60-79,51.0
2021-04-11,DE-BB,80+,46.0
2021-04-11,DE-MV,00-04,4.0
2021-04-11,DE-MV,00+,194.0
2021-04-11,DE-MV,05-14,9.0
2021-04-11,DE-MV,15-34,29.0
2021-04-11,DE-MV,35-59,68.0
2021-04-11,DE-MV,60-79,64.0
2021-04-11,DE-MV,80+,20.0
2021-04-11,DE-SN,00-04,1.0
2021-04-11,DE-SN,00+,282.0
2021-04-11,DE-SN,05-14,4.0
2021-04-11,DE-SN,15-34,19.0
2021-04-11,DE-SN,35-59,58.0
2021-04-11,DE-SN,60-79,130.0
2021-04-11,DE-SN,80+,70.0
2021-04-11,DE-ST,00-04,3.0
2021-04-11,DE-ST,00+,147.0
2021-04-11,DE-ST,05-14,1.0
2021-04-11,DE-ST,15-34,8.0
2021-04-11,DE-ST,35-59,35.0
2021-04-11,DE-ST,60-79,54.0
2021-04-11,DE-ST,80+,46.0
2021-04-11,DE-TH,00-04,3.0
2021-04-11,DE-TH,00+,205.0
2021-04-11,DE-TH,05-14,4.0
2021-04-11,DE-TH,15-34,9.0
2021-04-11,DE-TH,35-59,53.0
2021-04-11,DE-TH,60-79,90.0
2021-04-11,DE-TH,80+,46.0
2021-04-10,DE,00-04,71.0
2021-04-10,DE,00+,3836.0
2021-04-10,DE,05-14,57.0
2021-04-10,DE,15-34,435.0
2021-04-10,DE,35-59,1032.0
2021-04-10,DE,60-79,1407.0
2021-04-10,DE,80+,834.0
2021-04-10,DE-SH,00-04,1.0
2021-04-10,DE-SH,00+,86.0
2021-04-10,DE-SH,05-14,3.0
2021-04-10,DE-SH,15-34,14.0
2021-04-10,DE-SH,35-59,20.0
2021-04-10,DE-SH,60-79,28.0
2021-04-10,DE-SH,80+,20.0
2021-04-10,DE-HH,00-04,0.0
2021-04-10,DE-HH,00+,19.0
2021-04-10,DE-HH,05-14,0.0
2021-04-10,DE-HH,15-34,6.0
2021-04-10,DE-HH,35-59,4.0
2021-04-10,DE-HH,60-79,5.0
2021-04-10,DE-HH,80+,4.0
2021-04-10,DE-NI,00-04,5.0
2021-04-10,DE-NI,00+,257.0
2021-04-10,DE-NI,05-14,3.0
2021-04-10,DE-NI,15-34,32.0
2021-04-10,DE-NI,35-59,77.0
2021-04-10,DE-NI,60-79,90.0
2021-04-10,DE-NI,80+,50.0
2021-04-10,DE-HB,00-04,0.0
2021-04-10,DE-HB,00+,36.0
2021-04-10,DE-HB,05-14,0.0
2021-04-10,DE-HB,15-34,4.0
2021-04-10,DE-HB,35-59,9.0
2021-04-10,DE-HB,60-79,17.0
2021-04-10,DE-HB,80+,6.0
2021-04-10,DE-NW,00-04,17.0
2021-04-10,DE-NW,00+,688.0
2021-04-10,DE-NW,05-14,13.0
2021-04-10,DE-NW,15-34,92.0
2021-04-10,DE-NW,35-59,173.0
2021-04-10,DE-NW,60-79,254.0
2021-04-10,DE-NW,80+,139.0
2021-04-10,DE-HE,00-04,9.0
2021-04-10,DE-HE,00+,369.0
2021-04-10,DE-HE,05-14,8.0
2021-04-10,DE-HE,15-34,38.0
2021-04-10,DE-HE,35-59,117.0
2021-04-10,DE-HE,60-79,126.0
2021-04-10,DE-HE,80+,71.0
2021-04-10,DE-RP,00-04,1.0
2021-04-10,DE-RP,00+,157.0
2021-04-10,DE-RP,05-14,1.0
2021-04-10,DE-RP,15-34,20.0
2021-04-10,DE-RP,35-59,53.0
2021-04-10,DE-RP,60-79,47.0
2021-04-10,DE-RP,80+,35.0
2021-04-10,DE-BW,00-04,10.0
2021-04-10,DE-BW,00+,457.0
2021-04-10,DE-BW,05-14,2.0
2021-04-10,DE-BW,15-34,68.0
2021-04-10,DE-BW,35-59,144.0
2021-04-10,DE-BW,60-79,137.0
2021-04-10,DE-BW,80+,96.0
2021-04-10,DE-BY,00-04,9.0
2021-04-10,DE-BY,00+,534.0
2021-04-10,DE-BY,05-14,7.0
2021-04-10,DE-BY,15-34,61.0
2021-04-10,DE-BY,35-59,145.0
2021-04-10,DE-BY,60-79,194.0
2021-04-10,DE-BY,80+,118.0
2021-04-10,DE-SL,00-04,2.0
2021-04-10,DE-SL,00+,36.0
2021-04-10,DE-SL,05-14,0.0
2021-04-10,DE-SL,15-34,3.0
2021-04-10,DE-SL,35-59,9.0
2021-04-10,DE-SL,60-79,16.0
2021-04-10,DE-SL,80+,6.0
2021-04-10,DE-BE,00-04,3.0
2021-04-10,DE-BE,00+,151.0
2021-04-10,DE-BE,05-14,0.0
2021-04-10,DE-BE,15-34,20.0
2021-04-10,DE-BE,35-59,36.0
2021-04-10,DE-BE,60-79,66.0
2021-04-10,DE-BE,80+,26.0
2021-04-10,DE-BB,00-04,2.0
2021-04-10,DE-BB,00+,139.0
2021-04-10,DE-BB,05-14,2.0
2021-04-10,DE-BB,15-34,7.0
2021-04-10,DE-BB,35-59,21.0
2021-04-10,DE-BB,60-79,56.0
2021-04-10,DE-BB,80+,51.0
2021-04-10,DE-MV,00-04,4.0
2021-04-10,DE-MV,00+,203.0
2021-04-10,DE-MV,05-14,8.0
2021-04-10,DE-MV,15-34,31.0
2021-04-10,DE-MV,35-59,71.0
2021-04-10,DE-MV,60-79,67.0
2021-04-10,DE-MV,80+,22.0
2021-04-10,DE-SN,00-04,1.0
2021-04-10,DE-SN,00+,311.0
2021-04-10,DE-SN,05-14,4.0
2021-04-10,DE-SN,15-34,19.0
2021-04-10,DE-SN,35-59,63.0
2021-04-10,DE-SN,60-79,143.0
2021-04-10,DE-SN,80+,81.0
2021-04-10,DE-ST,00-04,3.0
2021-04-10,DE-ST,00+,165.0
2021-04-10,DE-ST,05-14,1.0
2021-04-10,DE-ST,15-34,10.0
2021-04-10,DE-ST,35-59,37.0
2021-04-10,DE-ST,60-79,58.0
2021-04-10,DE-ST,80+,56.0
2021-04-10,DE-TH,00-04,4.0
2021-04-10,DE-TH,00+,228.0
2021-04-10,DE-TH,05-14,5.0
2021-04-10,DE-TH,15-34,10.0
2021-04-10,DE-TH,35-59,53.0
2021-04-10,DE-TH,60-79,103.0
2021-04-10,DE-TH,80+,53.0
2021-04-09,DE,00-04,68.0
2021-04-09,DE,00+,3966.0
2021-04-09,DE,05-14,56.0
2021-04-09,DE,15-34,421.0
2021-04-09,DE,35-59,1084.0
2021-04-09,DE,60-79,1452.0
2021-04-09,DE,80+,885.0
2021-04-09,DE-SH,00-04,1.0
2021-04-09,DE-SH,00+,92.0
2021-04-09,DE-SH,05-14,3.0
2021-04-09,DE-SH,15-34,15.0
2021-04-09,DE-SH,35-59,22.0
2021-04-09,DE-SH,60-79,30.0
2021-04-09,DE-SH,80+,21.0
2021-04-09,DE-HH,00-04,0.0
2021-04-09,DE-HH,00+,19.0
2021-04-09,DE-HH,05-14,0.0
2021-04-09,DE-HH,15-34,6.0
2021-04-09,DE-HH,35-59,3.0
2021-04-09,DE-HH,60-79,6.0
2021-04-09,DE-HH,80+,4.0
2021-04-09,DE-NI,00-04,3.0
2021-04-09,DE-NI,00+,261.0
2021-04-09,DE-NI,05-14,2.0
2021-04-09,DE-NI,15-34,34.0
2021-04-09,DE-NI,35-59,78.0
2021-04-09,DE-NI,60-79,84.0
2021-04-09,DE-NI,80+,60.0
2021-04-09,DE-HB,00-04,0.0
2021-04-09,DE-HB,00+,36.0
2021-04-09,DE-HB,05-14,0.0
2021-04-09,DE-HB,15-34,5.0
2021-04-09,DE-HB,35-59,9.0
2021-04-09,DE-HB,60-79,16.0
2021-04-09,DE-HB,80+,6.0
2021-04-09,DE-NW,00-04,17.0
2021-04-09,DE-NW,00+,726.0
2021-04-09,DE-NW,05-14,13.0
2021-04-09,DE-NW,15-34,91.0
2021-04-09,DE-NW,35-59,188.0
2021-04-09,DE-NW,60-79,266.0
2021-04-09,DE-NW,80+,151.0
2021-04-09,DE-HE,00-04,9.0
2021-04-09,DE-HE,00+,396.0
2021-04-09,DE-HE,05-14,9.0
2021-04-09,DE-HE,15-34,40.0
2021-04-09,DE-HE,35-59,130.0
2021-04-09,DE-HE,60-79,140.0
2021-04-09,DE-HE,80+,68.0
2021-04-09,DE-RP,00-04,3.0
2021-04-09,DE-RP,00+,162.0
2021-04-09,DE-RP,05-14,1.0
2021-04-09,DE-RP,15-34,16.0
2021-04-09,DE-RP,35-59,60.0
2021-04-09,DE-RP,60-79,45.0
2021-04-09,DE-RP,80+,37.0
2021-04-09,DE-BW,00-04,9.0
2021-04-09,DE-BW,00+,464.0
2021-04-09,DE-BW,05-14,1.0
2021-04-09,DE-BW,15-34,58.0
2021-04-09,DE-BW,35-59,143.0
2021-04-09,DE-BW,60-79,146.0
2021-04-09,DE-BW,80+,107.0
2021-04-09,DE-BY,00-04,10.0
2021-04-09,DE-BY,00+,553.0
2021-04-09,DE-BY,05-14,6.0
2021-04-09,DE-BY,15-34,63.0
2021-04-09,DE-BY,35-59,155.0
2021-04-09,DE-BY,60-79,193.0
2021-04-09,DE-BY,80+,126.0
2021-04-09,DE-SL,00-04,1.0
2021-04-09,DE-SL,00+,37.0
2021-04-09,DE-SL,05-14,0.0
2021-04-09,DE-SL,15-34,3.0
2021-04-09,DE-SL,35-59,10.0
2021-04-09,DE-SL,60-79,17.0
2021-04-09,DE-SL,80+,6.0
2021-04-09,DE-BE,00-04,3.0
2021-04-09,DE-BE,00+,158.0
2021-04-09,DE-BE,05-14,0.0
2021-04-09,DE-BE,15-34,19.0
2021-04-09,DE-BE,35-59,38.0
2021-04-09,DE-BE,60-79,72.0
2021-04-09,DE-BE,80+,26.0
2021-04-09,DE-BB,00-04,0.0
2021-04-09,DE-BB,00+,133.0
2021-04-09,DE-BB,05-14,2.0
2021-04-09,DE-BB,15-34,5.0
2021-04-09,DE-BB,35-59,17.0
2021-04-09,DE-BB,60-79,55.0
2021-04-09,DE-BB,80+,54.0
2021-04-09,DE-MV,00-04,4.0
2021-04-09,DE-MV,00+,211.0
2021-04-09,DE-MV,05-14,8.0
2021-04-09,DE-MV,15-34,32.0
2021-04-09,DE-MV,35-59,75.0
2021-04-09,DE-MV,60-79,72.0
2021-04-09,DE-MV,80+,20.0
2021-04-09,DE-SN,00-04,1.0
2021-04-09,DE-SN,00+,307.0
2021-04-09,DE-SN,05-14,5.0
2021-04-09,DE-SN,15-34,16.0
