date,location,age_group,value
2022-01-11,DE,00-04,108
2022-01-11,DE,00+,2778
2022-01-11,DE,05-14,68
2022-01-11,DE,15-34,569
2022-01-11,DE,35-59,686
2022-01-11,DE,60-79,748
2022-01-11,DE,80+,595
2022-01-11,DE-SH,00-04,2
2022-01-11,DE-SH,00+,98
2022-01-11,DE-SH,05-14,1
2022-01-11,DE-SH,15-34,25
2022-01-11,DE-SH,35-59,30
2022-01-11,DE-SH,60-79,20
2022-01-11,DE-SH,80+,20
2022-01-11,DE-HH,00-04,5
2022-01-11,DE-HH,00+,87
2022-01-11,DE-HH,05-14,0
2022-01-11,DE-HH,15-34,18
2022-01-11,DE-HH,35-59,19
2022-01-11,DE-HH,60-79,22
2022-01-11,DE-HH,80+,23
2022-01-11,DE-NI,00-04,8
2022-01-11,DE-NI,00+,154
2022-01-11,DE-NI,05-14,9
2022-01-11,DE-NI,15-34,39
2022-01-11,DE-NI,35-59,48
2022-01-11,DE-NI,60-79,18
2022-01-11,DE-NI,80+,32
2022-01-11,DE-HB,00-04,7
2022-01-11,DE-HB,00+,204
2022-01-11,DE-HB,05-14,9
2022-01-11,DE-HB,15-34,93
2022-01-11,DE-HB,35-59,53
2022-01-11,DE-HB,60-79,27
2022-01-11,DE-HB,80+,12
2022-01-11,DE-NW,00-04,29
2022-01-11,DE-NW,00+,503
2022-01-11,DE-NW,05-14,13
2022-01-11,DE-NW,15-34,112
2022-01-11,DE-NW,35-59,127
2022-01-11,DE-NW,60-79,127
2022-01-11,DE-NW,80+,95
2022-01-11,DE-HE,00-04,7
2022-01-11,DE-HE,00+,200
2022-01-11,DE-HE,05-14,7
2022-01-11,DE-HE,15-34,43
2022-01-11,DE-HE,35-59,55
2022-01-11,DE-HE,60-79,56
2022-01-11,DE-HE,80+,32
2022-01-11,DE-RP,00-04,6
2022-01-11,DE-RP,00+,107
2022-01-11,DE-RP,05-14,3
2022-01-11,DE-RP,15-34,26
2022-01-11,DE-RP,35-59,28
2022-01-11,DE-RP,60-79,29
2022-01-11,DE-RP,80+,15
2022-01-11,DE-BW,00-04,9
2022-01-11,DE-BW,00+,296
2022-01-11,DE-BW,05-14,4
2022-01-11,DE-BW,15-34,47
2022-01-11,DE-BW,35-59,84
2022-01-11,DE-BW,60-79,90
2022-01-11,DE-BW,80+,62
2022-01-11,DE-BY,00-04,13
2022-01-11,DE-BY,00+,327
2022-01-11,DE-BY,05-14,8
2022-01-11,DE-BY,15-34,68
2022-01-11,DE-BY,35-59,81
2022-01-11,DE-BY,60-79,85
2022-01-11,DE-BY,80+,72
2022-01-11,DE-SL,00-04,0
2022-01-11,DE-SL,00+,35
2022-01-11,DE-SL,05-14,0
