date,location,age_group,value
2021-06-25,DE,00-04,13.0
2021-06-25,DE,00+,284.0
2021-06-25,DE,05-14,8.0
2021-06-25,DE,15-34,69.0
2021-06-25,DE,35-59,82.0
2021-06-25,DE,60-79,72.0
2021-06-25,DE,80+,40.0
2021-06-25,DE-SH,00-04,0.0
2021-06-25,DE-SH,00+,9.0
2021-06-25,DE-SH,05-14,0.0
2021-06-25,DE-SH,15-34,4.0
2021-06-25,DE-SH,35-59,1.0
2021-06-25,DE-SH,60-79,4.0
2021-06-25,DE-SH,80+,0.0
2021-06-25,DE-HH,00-04,1.0
2021-06-25,DE-HH,00+,4.0
2021-06-25,DE-HH,05-14,0.0
2021-06-25,DE-HH,15-34,1.0
2021-06-25,DE-HH,35-59,0.0
2021-06-25,DE-HH,60-79,2.0
2021-06-25,DE-HH,80+,0.0
2021-06-25,DE-NI,00-04,1.0
2021-06-25,DE-NI,00+,14.0
2021-06-25,DE-NI,05-14,0.0
2021-06-25,DE-NI,15-34,4.0
2021-06-25,DE-NI,35-59,4.0
2021-06-25,DE-NI,60-79,3.0
2021-06-25,DE-NI,80+,2.0
2021-06-25,DE-HB,00-04,0.0
2021-06-25,DE-HB,00+,2.0
2021-06-25,DE-HB,05-14,0.0
2021-06-25,DE-HB,15-34,1.0
2021-06-25,DE-HB,35-59,0.0
2021-06-25,DE-HB,60-79,0.0
2021-06-25,DE-HB,80+,1.0
2021-06-25,DE-NW,00-04,2.0
2021-06-25,DE-NW,00+,55.0
2021-06-25,DE-NW,05-14,1.0
2021-06-25,DE-NW,15-34,14.0
2021-06-25,DE-NW,35-59,15.0
2021-06-25,DE-NW,60-79,18.0
2021-06-25,DE-NW,80+,5.0
2021-06-25,DE-HE,00-04,0.0
2021-06-25,DE-HE,00+,35.0
2021-06-25,DE-HE,05-14,0.0
2021-06-25,DE-HE,15-34,11.0
2021-06-25,DE-HE,35-59,13.0
2021-06-25,DE-HE,60-79,6.0
2021-06-25,DE-HE,80+,5.0
2021-06-25,DE-RP,00-04,0.0
2021-06-25,DE-RP,00+,13.0
2021-06-25,DE-RP,05-14,1.0
2021-06-25,DE-RP,15-34,2.0
2021-06-25,DE-RP,35-59,5.0
2021-06-25,DE-RP,60-79,3.0
2021-06-25,DE-RP,80+,2.0
2021-06-25,DE-BW,00-04,2.0
2021-06-25,DE-BW,00+,39.0
2021-06-25,DE-BW,05-14,1.0
2021-06-25,DE-BW,15-34,10.0
2021-06-25,DE-BW,35-59,14.0
2021-06-25,DE-BW,60-79,7.0
2021-06-25,DE-BW,80+,5.0
2021-06-25,DE-BY,00-04,5.0
2021-06-25,DE-BY,00+,53.0
2021-06-25,DE-BY,05-14,2.0
2021-06-25,DE-BY,15-34,10.0
2021-06-25,DE-BY,35-59,15.0
2021-06-25,DE-BY,60-79,11.0
2021-06-25,DE-BY,80+,10.0
2021-06-25,DE-SL,00-04,0.0
2021-06-25,DE-SL,00+,4.0
2021-06-25,DE-SL,05-14,0.0
2021-06-25,DE-SL,15-34,0.0
2021-06-25,DE-SL,35-59,0.0
2021-06-25,DE-SL,60-79,4.0
2021-06-25,DE-SL,80+,0.0
2021-06-25,DE-BE,00-04,0.0
2021-06-25,DE-BE,00+,15.0
2021-06-25,DE-BE,05-14,1.0
2021-06-25,DE-BE,15-34,4.0
2021-06-25,DE-BE,35-59,5.0
2021-06-25,DE-BE,60-79,3.0
2021-06-25,DE-BE,80+,2.0
2021-06-25,DE-BB,00-04,0.0
2021-06-25,DE-BB,00+,8.0
2021-06-25,DE-BB,05-14,0.0
2021-06-25,DE-BB,15-34,0.0
2021-06-25,DE-BB,35-59,5.0
2021-06-25,DE-BB,60-79,2.0
2021-06-25,DE-BB,80+,1.0
2021-06-25,DE-MV,00-04,0.0
2021-06-25,DE-MV,00+,3.0
2021-06-25,DE-MV,05-14,0.0
2021-06-25,DE-MV,15-34,2.0
2021-06-25,DE-MV,35-59,1.0
