date,location,age_group,value
2021-06-14,DE,00-04,13
2021-06-14,DE,00+,516
2021-06-14,DE,05-14,16
2021-06-14,DE,15-34,81
2021-06-14,DE,35-59,149
2021-06-14,DE,60-79,155
2021-06-14,DE,80+,102
2021-06-14,DE-SH,00-04,0
2021-06-14,DE-SH,00+,19
2021-06-14,DE-SH,05-14,0
2021-06-14,DE-SH,15-34,4
2021-06-14,DE-SH,35-59,10
2021-06-14,DE-SH,60-79,2
2021-06-14,DE-SH,80+,3
2021-06-14,DE-HH,00-04,3
2021-06-14,DE-HH,00+,6
2021-06-14,DE-HH,05-14,0
2021-06-14,DE-HH,15-34,0
2021-06-14,DE-HH,35-59,1
2021-06-14,DE-HH,60-79,1
2021-06-14,DE-HH,80+,1
2021-06-14,DE-NI,00-04,2
2021-06-14,DE-NI,00+,36
2021-06-14,DE-NI,05-14,0
2021-06-14,DE-NI,15-34,4
2021-06-14,DE-NI,35-59,12
2021-06-14,DE-NI,60-79,11
2021-06-14,DE-NI,80+,7
2021-06-14,DE-HB,00-04,0
2021-06-14,DE-HB,00+,4
2021-06-14,DE-HB,05-14,0
2021-06-14,DE-HB,15-34,2
2021-06-14,DE-HB,35-59,0
2021-06-14,DE-HB,60-79,1
2021-06-14,DE-HB,80+,1
2021-06-14,DE-NW,00-04,2
2021-06-14,DE-NW,00+,111
2021-06-14,DE-NW,05-14,3
2021-06-14,DE-NW,15-34,19
2021-06-14,DE-NW,35-59,37
2021-06-14,DE-NW,60-79,29
2021-06-14,DE-NW,80+,21
2021-06-14,DE-HE,00-04,1
2021-06-14,DE-HE,00+,40
2021-06-14,DE-HE,05-14,1
2021-06-14,DE-HE,15-34,6
2021-06-14,DE-HE,35-59,14
2021-06-14,DE-HE,60-79,8
2021-06-14,DE-HE,80+,10
2021-06-14,DE-RP,00-04,0
2021-06-14,DE-RP,00+,24
2021-06-14,DE-RP,05-14,0
2021-06-14,DE-RP,15-34,5
2021-06-14,DE-RP,35-59,10
2021-06-14,DE-RP,60-79,6
2021-06-14,DE-RP,80+,3
2021-06-14,DE-BW,00-04,1
2021-06-14,DE-BW,00+,82
2021-06-14,DE-BW,05-14,6
2021-06-14,DE-BW,15-34,15
2021-06-14,DE-BW,35-59,17
2021-06-14,DE-BW,60-79,27
2021-06-14,DE-BW,80+,16
2021-06-14,DE-BY,00-04,1
2021-06-14,DE-BY,00+,76
2021-06-14,DE-BY,05-14,4
2021-06-14,DE-BY,15-34,15
2021-06-14,DE-BY,35-59,20
2021-06-14,DE-BY,60-79,25
2021-06-14,DE-BY,80+,11
2021-06-14,DE-SL,00-04,1
2021-06-14,DE-SL,00+,5
2021-06-14,DE-SL,05-14,0
2021-06-14,DE-SL,15-34,1
2021-06-14,DE-SL,35-59,2
2021-06-14,DE-SL,60-79,0
2021-06-14,DE-SL,80+,1
2021-06-14,DE-BE,00-04,1
2021-06-14,DE-BE,00+,18
2021-06-14,DE-BE,05-14,1
2021-06-14,DE-BE,15-34,4
2021-06-14,DE-BE,35-59,6
2021-06-14,DE-BE,60-79,5
2021-06-14,DE-BE,80+,1
2021-06-14,DE-BB,00-04,0
2021-06-14,DE-BB,00+,3
2021-06-14,DE-BB,05-14,0
2021-06-14,DE-BB,15-34,1
2021-06-14,DE-BB,35-59,0
2021-06-14,DE-BB,60-79,2
2021-06-14,DE-BB,80+,0
2021-06-14,DE-MV,00-04,0
2021-06-14,DE-MV,00+,10
2021-06-14,DE-MV,05-14,0
2021-06-14,DE-MV,15-34,1
2021-06-14,DE-MV,35-59,6
2021-06-14,DE-MV,60-79,1
2021-06-14,DE-MV,80+,2
2021-06-14,DE-SN,00-04,1
2021-06-14,DE-SN,00+,34
2021-06-14,DE-SN,05-14,1
2021-06-14,DE-SN,15-34,3
2021-06-14,DE-SN,35-59,4
2021-06-14,DE-SN,60-79,17
2021-06-14,DE-SN,80+,8
2021-06-14,DE-ST,00-04,0
2021-06-14,DE-ST,00+,18
2021-06-14,DE-ST,05-14,0
2021-06-14,DE-ST,15-34,0
2021-06-14,DE-ST,35-59,3
2021-06-14,DE-ST,60-79,9
2021-06-14,DE-ST,80+,6
2021-06-14,DE-TH,00-04,0
2021-06-14,DE-TH,00+,30
2021-06-14,DE-TH,05-14,0
2021-06-14,DE-TH,15-34,1
2021-06-14,DE-TH,35-59,7
2021-06-14,DE-TH,60-79,11
2021-06-14,DE-TH,80+,11
2021-06-13,DE,00-04,14
2021-06-13,DE,00+,557
2021-06-13,DE,05-14,17
2021-06-13,DE,15-34,85
2021-06-13,DE,35-59,159
2021-06-13,DE,60-79,167
2021-06-13,DE,80+,115
2021-06-13,DE-SH,00-04,0
2021-06-13,DE-SH,00+,19
2021-06-13,DE-SH,05-14,0
2021-06-13,DE-SH,15-34,4
2021-06-13,DE-SH,35-59,10
2021-06-13,DE-SH,60-79,2
2021-06-13,DE-SH,80+,3
2021-06-13,DE-HH,00-04,3
2021-06-13,DE-HH,00+,7
2021-06-13,DE-HH,05-14,0
