date,location,age_group,value
2021-09-19,DE,00-04,49.0
2021-09-19,DE,00+,1425.0
2021-09-19,DE,05-14,40.0
2021-09-19,DE,15-34,248.0
2021-09-19,DE,35-59,447.0
2021-09-19,DE,60-79,345.0
2021-09-19,DE,80+,296.0
2021-09-19,DE-SH,00-04,1.0
2021-09-19,DE-SH,00+,43.0
2021-09-19,DE-SH,05-14,2.0
2021-09-19,DE-SH,15-34,6.0
2021-09-19,DE-SH,35-59,9.0
2021-09-19,DE-SH,60-79,13.0
2021-09-19,DE-SH,80+,12.0
2021-09-19,DE-HH,00-04,0.0
2021-09-19,DE-HH,00+,20.0
2021-09-19,DE-HH,05-14,0.0
2021-09-19,DE-HH,15-34,4.0
2021-09-19,DE-HH,35-59,4.0
2021-09-19,DE-HH,60-79,9.0
2021-09-19,DE-HH,80+,3.0
2021-09-19,DE-NI,00-04,5.0
2021-09-19,DE-NI,00+,139.0
2021-09-19,DE-NI,05-14,3.0
2021-09-19,DE-NI,15-34,29.0
2021-09-19,DE-NI,35-59,46.0
2021-09-19,DE-NI,60-79,31.0
2021-09-19,DE-NI,80+,25.0
2021-09-19,DE-HB,00-04,0.0
2021-09-19,DE-HB,00+,28.0
2021-09-19,DE-HB,05-14,2.0
2021-09-19,DE-HB,15-34,6.0
2021-09-19,DE-HB,35-59,10.0
2021-09-19,DE-HB,60-79,7.0
2021-09-19,DE-HB,80+,3.0
2021-09-19,DE-NW,00-04,10.0
2021-09-19,DE-NW,00+,300.0
2021-09-19,DE-NW,05-14,6.0
2021-09-19,DE-NW,15-34,62.0
2021-09-19,DE-NW,35-59,97.0
2021-09-19,DE-NW,60-79,73.0
2021-09-19,DE-NW,80+,52.0
2021-09-19,DE-HE,00-04,3.0
2021-09-19,DE-HE,00+,140.0
2021-09-19,DE-HE,05-14,4.0
2021-09-19,DE-HE,15-34,29.0
2021-09-19,DE-HE,35-59,38.0
2021-09-19,DE-HE,60-79,39.0
2021-09-19,DE-HE,80+,27.0
2021-09-19,DE-RP,00-04,4.0
2021-09-19,DE-RP,00+,71.0
2021-09-19,DE-RP,05-14,1.0
2021-09-19,DE-RP,15-34,10.0
2021-09-19,DE-RP,35-59,19.0
2021-09-19,DE-RP,60-79,19.0
2021-09-19,DE-RP,80+,18.0
2021-09-19,DE-BW,00-04,5.0
2021-09-19,DE-BW,00+,221.0
2021-09-19,DE-BW,05-14,9.0
2021-09-19,DE-BW,15-34,39.0
2021-09-19,DE-BW,35-59,82.0
2021-09-19,DE-BW,60-79,48.0
2021-09-19,DE-BW,80+,38.0
2021-09-19,DE-BY,00-04,7.0
2021-09-19,DE-BY,00+,277.0
2021-09-19,DE-BY,05-14,5.0
2021-09-19,DE-BY,15-34,36.0
2021-09-19,DE-BY,35-59,84.0
2021-09-19,DE-BY,60-79,67.0
2021-09-19,DE-BY,80+,78.0
2021-09-19,DE-SL,00-04,1.0
2021-09-19,DE-SL,00+,10.0
2021-09-19,DE-SL,05-14,0.0
2021-09-19,DE-SL,15-34,1.0
2021-09-19,DE-SL,35-59,3.0
2021-09-19,DE-SL,60-79,2.0
2021-09-19,DE-SL,80+,3.0
2021-09-19,DE-BE,00-04,3.0
2021-09-19,DE-BE,00+,59.0
2021-09-19,DE-BE,05-14,4.0
2021-09-19,DE-BE,15-34,11.0
2021-09-19,DE-BE,35-59,20.0
2021-09-19,DE-BE,60-79,14.0
2021-09-19,DE-BE,80+,7.0
2021-09-19,DE-BB,00-04,1.0
2021-09-19,DE-BB,00+,18.0
2021-09-19,DE-BB,05-14,0.0
2021-09-19,DE-BB,15-34,1.0
2021-09-19,DE-BB,35-59,2.0
2021-09-19,DE-BB,60-79,7.0
2021-09-19,DE-BB,80+,7.0
2021-09-19,DE-MV,00-04,2.0
2021-09-19,DE-MV,00+,15.0
2021-09-19,DE-MV,05-14,1.0
2021-09-19,DE-MV,15-34,3.0
2021-09-19,DE-MV,35-59,5.0
2021-09-19,DE-MV,60-79,2.0
2021-09-19,DE-MV,80+,2.0
2021-09-19,DE-SN,00-04,3.0
2021-09-19,DE-SN,00+,38.0
2021-09-19,DE-SN,05-14,0.0
2021-09-19,DE-SN,15-34,6.0
2021-09-19,DE-SN,35-59,11.0
2021-09-19,DE-SN,60-79,5.0
2021-09-19,DE-SN,80+,13.0
2021-09-19,DE-ST,00-04,3.0
2021-09-19,DE-ST,00+,20.0
2021-09-19,DE-ST,05-14,2.0
2021-09-19,DE-ST,15-34,1.0
2021-09-19,DE-ST,35-59,6.0
2021-09-19,DE-ST,60-79,2.0
2021-09-19,DE-ST,80+,6.0
2021-09-19,DE-TH,00-04,1.0
2021-09-19,DE-TH,00+,26.0
2021-09-19,DE-TH,05-14,1.0
2021-09-19,DE-TH,15-34,4.0
2021-09-19,DE-TH,35-59,11.0
2021-09-19,DE-TH,60-79,7.0
2021-09-19,DE-TH,80+,2.0
2021-09-18,DE,00-04,56.0
2021-09-18,DE,00+,1610.0
2021-09-18,DE,05-14,43.0
2021-09-18,DE,15-34,288.0
2021-09-18,DE,35-59,505.0
2021-09-18,DE,60-79,387.0
2021-09-18,DE,80+,331.0
2021-09-18,DE-SH,00-04,1.0
2021-09-18,DE-SH,00+,48.0
2021-09-18,DE-SH,05-14,3.0
2021-09-18,DE-SH,15-34,6.0
2021-09-18,DE-SH,35-59,12.0
2021-09-18,DE-SH,60-79,12.0
2021-09-18,DE-SH,80+,14.0
2021-09-18,DE-HH,00-04,1.0
2021-09-18,DE-HH,00+,21.0
2021-09-18,DE-HH,05-14,0.0
2021-09-18,DE-HH,15-34,4.0
2021-09-18,DE-HH,35-59,4.0
2021-09-18,DE-HH,60-79,9.0
2021-09-18,DE-HH,80+,3.0
