date,location,age_group,value
2021-04-14,DE,00-04,79
2021-04-14,DE,00+,3907
2021-04-14,DE,05-14,62
2021-04-14,DE,15-34,463
2021-04-14,DE,35-59,1127
2021-04-14,DE,60-79,1400
2021-04-14,DE,80+,776
2021-04-14,DE-SH,00-04,1
2021-04-14,DE-SH,00+,63
2021-04-14,DE-SH,05-14,4
2021-04-14,DE-SH,15-34,9
2021-04-14,DE-SH,35-59,19
2021-04-14,DE-SH,60-79,18
2021-04-14,DE-SH,80+,12
2021-04-14,DE-HH,00-04,0
2021-04-14,DE-HH,00+,18
2021-04-14,DE-HH,05-14,0
2021-04-14,DE-HH,15-34,7
2021-04-14,DE-HH,35-59,2
2021-04-14,DE-HH,60-79,5
2021-04-14,DE-HH,80+,4
2021-04-14,DE-NI,00-04,5
2021-04-14,DE-NI,00+,246
2021-04-14,DE-NI,05-14,4
2021-04-14,DE-NI,15-34,32
2021-04-14,DE-NI,35-59,91
2021-04-14,DE-NI,60-79,84
2021-04-14,DE-NI,80+,30
2021-04-14,DE-HB,00-04,0
2021-04-14,DE-HB,00+,44
2021-04-14,DE-HB,05-14,0
2021-04-14,DE-HB,15-34,4
2021-04-14,DE-HB,35-59,19
2021-04-14,DE-HB,60-79,16
2021-04-14,DE-HB,80+,5
2021-04-14,DE-NW,00-04,14
2021-04-14,DE-NW,00+,729
2021-04-14,DE-NW,05-14,13
2021-04-14,DE-NW,15-34,113
2021-04-14,DE-NW,35-59,209
2021-04-14,DE-NW,60-79,251
2021-04-14,DE-NW,80+,129
2021-04-14,DE-HE,00-04,9
2021-04-14,DE-HE,00+,335
2021-04-14,DE-HE,05-14,5
2021-04-14,DE-HE,15-34,30
2021-04-14,DE-HE,35-59,106
2021-04-14,DE-HE,60-79,110
2021-04-14,DE-HE,80+,75
2021-04-14,DE-RP,00-04,3
2021-04-14,DE-RP,00+,131
2021-04-14,DE-RP,05-14,0
2021-04-14,DE-RP,15-34,16
2021-04-14,DE-RP,35-59,42
2021-04-14,DE-RP,60-79,43
2021-04-14,DE-RP,80+,27
2021-04-14,DE-BW,00-04,16
2021-04-14,DE-BW,00+,505
2021-04-14,DE-BW,05-14,5
2021-04-14,DE-BW,15-34,81
2021-04-14,DE-BW,35-59,158
2021-04-14,DE-BW,60-79,166
2021-04-14,DE-BW,80+,79
2021-04-14,DE-BY,00-04,11
2021-04-14,DE-BY,00+,616
2021-04-14,DE-BY,05-14,11
2021-04-14,DE-BY,15-34,70
2021-04-14,DE-BY,35-59,170
2021-04-14,DE-BY,60-79,218
2021-04-14,DE-BY,80+,136
2021-04-14,DE-SL,00-04,2
2021-04-14,DE-SL,00+,41
2021-04-14,DE-SL,05-14,0
2021-04-14,DE-SL,15-34,4
2021-04-14,DE-SL,35-59,10
2021-04-14,DE-SL,60-79,13
2021-04-14,DE-SL,80+,12
2021-04-14,DE-BE,00-04,2
2021-04-14,DE-BE,00+,133
2021-04-14,DE-BE,05-14,2
2021-04-14,DE-BE,15-34,14
2021-04-14,DE-BE,35-59,49
2021-04-14,DE-BE,60-79,47
2021-04-14,DE-BE,80+,19
2021-04-14,DE-BB,00-04,2
2021-04-14,DE-BB,00+,146
2021-04-14,DE-BB,05-14,2
2021-04-14,DE-BB,15-34,4
2021-04-14,DE-BB,35-59,29
2021-04-14,DE-BB,60-79,57
2021-04-14,DE-BB,80+,52
2021-04-14,DE-MV,00-04,4
2021-04-14,DE-MV,00+,199
2021-04-14,DE-MV,05-14,9
2021-04-14,DE-MV,15-34,28
2021-04-14,DE-MV,35-59,73
2021-04-14,DE-MV,60-79,62
2021-04-14,DE-MV,80+,23
2021-04-14,DE-SN,00-04,3
2021-04-14,DE-SN,00+,308
2021-04-14,DE-SN,05-14,1
2021-04-14,DE-SN,15-34,27
2021-04-14,DE-SN,35-59,64
2021-04-14,DE-SN,60-79,131
2021-04-14,DE-SN,80+,82
2021-04-14,DE-ST,00-04,3
2021-04-14,DE-ST,00+,148
2021-04-14,DE-ST,05-14,2
2021-04-14,DE-ST,15-34,11
2021-04-14,DE-ST,35-59,31
2021-04-14,DE-ST,60-79,63
2021-04-14,DE-ST,80+,38
2021-04-14,DE-TH,00-04,4
2021-04-14,DE-TH,00+,245
2021-04-14,DE-TH,05-14,4
2021-04-14,DE-TH,15-34,13
2021-04-14,DE-TH,35-59,55
2021-04-14,DE-TH,60-79,116
2021-04-14,DE-TH,80+,53
2021-04-13,DE,00-04,85
2021-04-13,DE,00+,4400
2021-04-13,DE,05-14,61
2021-04-13,DE,15-34,499
2021-04-13,DE,35-59,1257
2021-04-13,DE,60-79,1576
2021-04-13,DE,80+,922
2021-04-13,DE-SH,00-04,1
2021-04-13,DE-SH,00+,79
2021-04-13,DE-SH,05-14,4
2021-04-13,DE-SH,15-34,11
2021-04-13,DE-SH,35-59,23
2021-04-13,DE-SH,60-79,22
2021-04-13,DE-SH,80+,18
2021-04-13,DE-HH,00-04,0
2021-04-13,DE-HH,00+,23
2021-04-13,DE-HH,05-14,0
2021-04-13,DE-HH,15-34,8
2021-04-13,DE-HH,35-59,3
2021-04-13,DE-HH,60-79,6
2021-04-13,DE-HH,80+,6
2021-04-13,DE-NI,00-04,5
2021-04-13,DE-NI,00+,273
2021-04-13,DE-NI,05-14,4
