date,location,age_group,value
2021-04-19,DE,00-04,63
2021-04-19,DE,00+,3466
2021-04-19,DE,05-14,65
2021-04-19,DE,15-34,403
2021-04-19,DE,35-59,911
2021-04-19,DE,60-79,1268
2021-04-19,DE,80+,756
2021-04-19,DE-SH,00-04,2
2021-04-19,DE-SH,00+,58
2021-04-19,DE-SH,05-14,1
2021-04-19,DE-SH,15-34,8
2021-04-19,DE-SH,35-59,20
2021-04-19,DE-SH,60-79,20
2021-04-19,DE-SH,80+,7
2021-04-19,DE-HH,00-04,0
2021-04-19,DE-HH,00+,15
2021-04-19,DE-HH,05-14,0
2021-04-19,DE-HH,15-34,2
2021-04-19,DE-HH,35-59,5
2021-04-19,DE-HH,60-79,5
2021-04-19,DE-HH,80+,3
2021-04-19,DE-NI,00-04,2
2021-04-19,DE-NI,00+,229
2021-04-19,DE-NI,05-14,9
2021-04-19,DE-NI,15-34,28
2021-04-19,DE-NI,35-59,64
2021-04-19,DE-NI,60-79,82
2021-04-19,DE-NI,80+,44
2021-04-19,DE-HB,00-04,1
2021-04-19,DE-HB,00+,54
2021-04-19,DE-HB,05-14,1
2021-04-19,DE-HB,15-34,6
2021-04-19,DE-HB,35-59,20
2021-04-19,DE-HB,60-79,21
2021-04-19,DE-HB,80+,5
2021-04-19,DE-NW,00-04,11
2021-04-19,DE-NW,00+,686
2021-04-19,DE-NW,05-14,13
2021-04-19,DE-NW,15-34,89
2021-04-19,DE-NW,35-59,197
2021-04-19,DE-NW,60-79,242
2021-04-19,DE-NW,80+,134
2021-04-19,DE-HE,00-04,12
2021-04-19,DE-HE,00+,321
2021-04-19,DE-HE,05-14,3
2021-04-19,DE-HE,15-34,42
2021-04-19,DE-HE,35-59,95
2021-04-19,DE-HE,60-79,106
2021-04-19,DE-HE,80+,63
2021-04-19,DE-RP,00-04,3
2021-04-19,DE-RP,00+,127
2021-04-19,DE-RP,05-14,3
2021-04-19,DE-RP,15-34,14
2021-04-19,DE-RP,35-59,29
2021-04-19,DE-RP,60-79,44
2021-04-19,DE-RP,80+,34
2021-04-19,DE-BW,00-04,12
2021-04-19,DE-BW,00+,474
2021-04-19,DE-BW,05-14,12
2021-04-19,DE-BW,15-34,72
2021-04-19,DE-BW,35-59,149
