date,location,age_group,value
2021-11-06,DE,00-04,63.0
2021-11-06,DE,00+,3433.0
2021-11-06,DE,05-14,64.0
2021-11-06,DE,15-34,313.0
2021-11-06,DE,35-59,710.0
2021-11-06,DE,60-79,1104.0
2021-11-06,DE,80+,1179.0
2021-11-06,DE-SH,00-04,1.0
2021-11-06,DE-SH,00+,64.0
2021-11-06,DE-SH,05-14,0.0
2021-11-06,DE-SH,15-34,13.0
2021-11-06,DE-SH,35-59,17.0
2021-11-06,DE-SH,60-79,17.0
2021-11-06,DE-SH,80+,16.0
2021-11-06,DE-HH,00-04,0.0
2021-11-06,DE-HH,00+,31.0
2021-11-06,DE-HH,05-14,0.0
2021-11-06,DE-HH,15-34,5.0
2021-11-06,DE-HH,35-59,7.0
2021-11-06,DE-HH,60-79,11.0
2021-11-06,DE-HH,80+,8.0
2021-11-06,DE-NI,00-04,4.0
2021-11-06,DE-NI,00+,151.0
2021-11-06,DE-NI,05-14,4.0
2021-11-06,DE-NI,15-34,14.0
2021-11-06,DE-NI,35-59,42.0
2021-11-06,DE-NI,60-79,45.0
2021-11-06,DE-NI,80+,42.0
2021-11-06,DE-HB,00-04,0.0
2021-11-06,DE-HB,00+,19.0
2021-11-06,DE-HB,05-14,0.0
2021-11-06,DE-HB,15-34,7.0
2021-11-06,DE-HB,35-59,4.0
2021-11-06,DE-HB,60-79,7.0
2021-11-06,DE-HB,80+,1.0
2021-11-06,DE-NW,00-04,11.0
2021-11-06,DE-NW,00+,559.0
2021-11-06,DE-NW,05-14,17.0
2021-11-06,DE-NW,15-34,59.0
2021-11-06,DE-NW,35-59,120.0
2021-11-06,DE-NW,60-79,169.0
2021-11-06,DE-NW,80+,183.0
2021-11-06,DE-HE,00-04,7.0
2021-11-06,DE-HE,00+,258.0
2021-11-06,DE-HE,05-14,5.0
2021-11-06,DE-HE,15-34,24.0
2021-11-06,DE-HE,35-59,55.0
2021-11-06,DE-HE,60-79,87.0
2021-11-06,DE-HE,80+,80.0
2021-11-06,DE-RP,00-04,3.0
2021-11-06,DE-RP,00+,114.0
2021-11-06,DE-RP,05-14,2.0
2021-11-06,DE-RP,15-34,16.0
2021-11-06,DE-RP,35-59,31.0
2021-11-06,DE-RP,60-79,20.0
2021-11-06,DE-RP,80+,42.0
2021-11-06,DE-BW,00-04,11.0
2021-11-06,DE-BW,00+,463.0
2021-11-06,DE-BW,05-14,4.0
2021-11-06,DE-BW,15-34,48.0
2021-11-06,DE-BW,35-59,114.0
2021-11-06,DE-BW,60-79,155.0
2021-11-06,DE-BW,80+,131.0
2021-11-06,DE-BY,00-04,18.0
2021-11-06,DE-BY,00+,764.0
2021-11-06,DE-BY,05-14,11.0
2021-11-06,DE-BY,15-34,53.0
2021-11-06,DE-BY,35-59,151.0
2021-11-06,DE-BY,60-79,246.0
2021-11-06,DE-BY,80+,285.0
2021-11-06,DE-SL,00-04,0.0
2021-11-06,DE-SL,00+,19.0
2021-11-06,DE-SL,05-14,0.0
2021-11-06,DE-SL,15-34,3.0
2021-11-06,DE-SL,35-59,4.0
2021-11-06,DE-SL,60-79,5.0
2021-11-06,DE-SL,80+,7.0
2021-11-06,DE-BE,00-04,4.0
2021-11-06,DE-BE,00+,122.0
2021-11-06,DE-BE,05-14,6.0
2021-11-06,DE-BE,15-34,17.0
2021-11-06,DE-BE,35-59,25.0
2021-11-06,DE-BE,60-79,42.0
2021-11-06,DE-BE,80+,28.0
2021-11-06,DE-BB,00-04,1.0
2021-11-06,DE-BB,00+,75.0
2021-11-06,DE-BB,05-14,3.0
2021-11-06,DE-BB,15-34,3.0
2021-11-06,DE-BB,35-59,13.0
2021-11-06,DE-BB,60-79,29.0
2021-11-06,DE-BB,80+,26.0
2021-11-06,DE-MV,00-04,0.0
2021-11-06,DE-MV,00+,51.0
2021-11-06,DE-MV,05-14,2.0
2021-11-06,DE-MV,15-34,3.0
2021-11-06,DE-MV,35-59,12.0
2021-11-06,DE-MV,60-79,16.0
2021-11-06,DE-MV,80+,18.0
2021-11-06,DE-SN,00-04,0.0
2021-11-06,DE-SN,00+,333.0
2021-11-06,DE-SN,05-14,5.0
2021-11-06,DE-SN,15-34,20.0
2021-11-06,DE-SN,35-59,45.0
2021-11-06,DE-SN,60-79,106.0
2021-11-06,DE-SN,80+,157.0
2021-11-06,DE-ST,00-04,0.0
2021-11-06,DE-ST,00+,108.0
2021-11-06,DE-ST,05-14,3.0
2021-11-06,DE-ST,15-34,11.0
2021-11-06,DE-ST,35-59,16.0
2021-11-06,DE-ST,60-79,35.0
2021-11-06,DE-ST,80+,43.0
2021-11-06,DE-TH,00-04,3.0
2021-11-06,DE-TH,00+,302.0
2021-11-06,DE-TH,05-14,2.0
2021-11-06,DE-TH,15-34,17.0
2021-11-06,DE-TH,35-59,54.0
2021-11-06,DE-TH,60-79,114.0
2021-11-06,DE-TH,80+,112.0
2021-11-05,DE,00-04,70.0
2021-11-05,DE,00+,3866.0
2021-11-05,DE,05-14,59.0
2021-11-05,DE,15-34,339.0
2021-11-05,DE,35-59,816.0
2021-11-05,DE,60-79,1276.0
2021-11-05,DE,80+,1306.0
2021-11-05,DE-SH,00-04,0.0
2021-11-05,DE-SH,00+,64.0
2021-11-05,DE-SH,05-14,0.0
2021-11-05,DE-SH,15-34,12.0
2021-11-05,DE-SH,35-59,19.0
2021-11-05,DE-SH,60-79,19.0
2021-11-05,DE-SH,80+,14.0
2021-11-05,DE-HH,00-04,0.0
2021-11-05,DE-HH,00+,36.0
2021-11-05,DE-HH,05-14,0.0
2021-11-05,DE-HH,15-34,4.0
2021-11-05,DE-HH,35-59,8.0
2021-11-05,DE-HH,60-79,12.0
2021-11-05,DE-HH,80+,12.0
2021-11-05,DE-NI,00-04,5.0
2021-11-05,DE-NI,00+,180.0
2021-11-05,DE-NI,05-14,4.0
2021-11-05,DE-NI,15-34,15.0
2021-11-05,DE-NI,35-59,47.0
2021-11-05,DE-NI,60-79,61.0
2021-11-05,DE-NI,80+,48.0
2021-11-05,DE-HB,00-04,0.0
2021-11-05,DE-HB,00+,22.0
2021-11-05,DE-HB,05-14,0.0
2021-11-05,DE-HB,15-34,10.0
2021-11-05,DE-HB,35-59,4.0
2021-11-05,DE-HB,60-79,6.0
2021-11-05,DE-HB,80+,2.0
2021-11-05,DE-NW,00-04,12.0
2021-11-05,DE-NW,00+,617.0
2021-11-05,DE-NW,05-14,13.0
2021-11-05,DE-NW,15-34,66.0
2021-11-05,DE-NW,35-59,138.0
2021-11-05,DE-NW,60-79,191.0
2021-11-05,DE-NW,80+,197.0
2021-11-05,DE-HE,00-04,8.0
2021-11-05,DE-HE,00+,288.0
2021-11-05,DE-HE,05-14,5.0
2021-11-05,DE-HE,15-34,28.0
2021-11-05,DE-HE,35-59,66.0
2021-11-05,DE-HE,60-79,95.0
