date,location,age_group,value
2022-03-23,DE,00-04,252
2022-03-23,DE,00+,6009
2022-03-23,DE,05-14,167
2022-03-23,DE,15-34,661
2022-03-23,DE,35-59,1018
2022-03-23,DE,60-79,1750
2022-03-23,DE,80+,2153
2022-03-23,DE-SH,00-04,1
2022-03-23,DE-SH,00+,187
2022-03-23,DE-SH,05-14,5
2022-03-23,DE-SH,15-34,21
2022-03-23,DE-SH,35-59,31
2022-03-23,DE-SH,60-79,66
2022-03-23,DE-SH,80+,62
2022-03-23,DE-HH,00-04,2
2022-03-23,DE-HH,00+,57
2022-03-23,DE-HH,05-14,1
2022-03-23,DE-HH,15-34,8
2022-03-23,DE-HH,35-59,12
2022-03-23,DE-HH,60-79,13
2022-03-23,DE-HH,80+,21
2022-03-23,DE-NI,00-04,14
2022-03-23,DE-NI,00+,460
2022-03-23,DE-NI,05-14,16
2022-03-23,DE-NI,15-34,83
2022-03-23,DE-NI,35-59,99
2022-03-23,DE-NI,60-79,118
2022-03-23,DE-NI,80+,130
2022-03-23,DE-HB,00-04,4
2022-03-23,DE-HB,00+,30
2022-03-23,DE-HB,05-14,0
2022-03-23,DE-HB,15-34,4
2022-03-23,DE-HB,35-59,5
2022-03-23,DE-HB,60-79,6
2022-03-23,DE-HB,80+,11
2022-03-23,DE-NW,00-04,54
2022-03-23,DE-NW,00+,1253
2022-03-23,DE-NW,05-14,40
2022-03-23,DE-NW,15-34,133
2022-03-23,DE-NW,35-59,209
2022-03-23,DE-NW,60-79,346
2022-03-23,DE-NW,80+,468
2022-03-23,DE-HE,00-04,25
2022-03-23,DE-HE,00+,414
2022-03-23,DE-HE,05-14,7
2022-03-23,DE-HE,15-34,57
2022-03-23,DE-HE,35-59,64
2022-03-23,DE-HE,60-79,122
2022-03-23,DE-HE,80+,139
2022-03-23,DE-RP,00-04,12
2022-03-23,DE-RP,00+,268
2022-03-23,DE-RP,05-14,6
2022-03-23,DE-RP,15-34,32
2022-03-23,DE-RP,35-59,61
2022-03-23,DE-RP,60-79,80
2022-03-23,DE-RP,80+,77
2022-03-23,DE-BW,00-04,48
2022-03-23,DE-BW,00+,897
2022-03-23,DE-BW,05-14,20
2022-03-23,DE-BW,15-34,94
2022-03-23,DE-BW,35-59,145
2022-03-23,DE-BW,60-79,260
2022-03-23,DE-BW,80+,330
2022-03-23,DE-BY,00-04,30
2022-03-23,DE-BY,00+,894
2022-03-23,DE-BY,05-14,13
2022-03-23,DE-BY,15-34,74
2022-03-23,DE-BY,35-59,143
2022-03-23,DE-BY,60-79,284
2022-03-23,DE-BY,80+,349
2022-03-23,DE-SL,00-04,4
2022-03-23,DE-SL,00+,108
2022-03-23,DE-SL,05-14,5
2022-03-23,DE-SL,15-34,8
2022-03-23,DE-SL,35-59,17
2022-03-23,DE-SL,60-79,36
2022-03-23,DE-SL,80+,37
2022-03-23,DE-BE,00-04,2
2022-03-23,DE-BE,00+,115
2022-03-23,DE-BE,05-14,2
2022-03-23,DE-BE,15-34,15
2022-03-23,DE-BE,35-59,25
2022-03-23,DE-BE,60-79,27
2022-03-23,DE-BE,80+,44
2022-03-23,DE-BB,00-04,5
2022-03-23,DE-BB,00+,152
2022-03-23,DE-BB,05-14,6
2022-03-23,DE-BB,15-34,9
2022-03-23,DE-BB,35-59,32
2022-03-23,DE-BB,60-79,43
2022-03-23,DE-BB,80+,57
2022-03-23,DE-MV,00-04,10
2022-03-23,DE-MV,00+,284
2022-03-23,DE-MV,05-14,19
2022-03-23,DE-MV,15-34,30
