date,location,age_group,value
2021-05-04,DE,00-04,50
2021-05-04,DE,00+,3219
2021-05-04,DE,05-14,71
2021-05-04,DE,15-34,356
2021-05-04,DE,35-59,887
2021-05-04,DE,60-79,1231
2021-05-04,DE,80+,624
2021-05-04,DE-SH,00-04,1
2021-05-04,DE-SH,00+,62
2021-05-04,DE-SH,05-14,1
2021-05-04,DE-SH,15-34,14
2021-05-04,DE-SH,35-59,18
2021-05-04,DE-SH,60-79,19
2021-05-04,DE-SH,80+,9
2021-05-04,DE-HH,00-04,1
2021-05-04,DE-HH,00+,14
2021-05-04,DE-HH,05-14,0
2021-05-04,DE-HH,15-34,0
2021-05-04,DE-HH,35-59,7
2021-05-04,DE-HH,60-79,5
2021-05-04,DE-HH,80+,1
2021-05-04,DE-NI,00-04,3
2021-05-04,DE-NI,00+,193
2021-05-04,DE-NI,05-14,2
2021-05-04,DE-NI,15-34,29
2021-05-04,DE-NI,35-59,56
2021-05-04,DE-NI,60-79,64
2021-05-04,DE-NI,80+,39
2021-05-04,DE-HB,00-04,2
2021-05-04,DE-HB,00+,54
2021-05-04,DE-HB,05-14,0
2021-05-04,DE-HB,15-34,11
2021-05-04,DE-HB,35-59,15
2021-05-04,DE-HB,60-79,19
2021-05-04,DE-HB,80+,7
2021-05-04,DE-NW,00-04,17
2021-05-04,DE-NW,00+,731
2021-05-04,DE-NW,05-14,18
2021-05-04,DE-NW,15-34,91
2021-05-04,DE-NW,35-59,221
2021-05-04,DE-NW,60-79,249
2021-05-04,DE-NW,80+,135
2021-05-04,DE-HE,00-04,4
2021-05-04,DE-HE,00+,301
2021-05-04,DE-HE,05-14,2
2021-05-04,DE-HE,15-34,36
2021-05-04,DE-HE,35-59,99
2021-05-04,DE-HE,60-79,103
2021-05-04,DE-HE,80+,57
2021-05-04,DE-RP,00-04,0
2021-05-04,DE-RP,00+,116
2021-05-04,DE-RP,05-14,5
2021-05-04,DE-RP,15-34,11
2021-05-04,DE-RP,35-59,33
2021-05-04,DE-RP,60-79,44
2021-05-04,DE-RP,80+,23
2021-05-04,DE-BW,00-04,7
2021-05-04,DE-BW,00+,445
2021-05-04,DE-BW,05-14,20
2021-05-04,DE-BW,15-34,57
2021-05-04,DE-BW,35-59,138
2021-05-04,DE-BW,60-79,161
2021-05-04,DE-BW,80+,62
2021-05-04,DE-BY,00-04,2
2021-05-04,DE-BY,00+,482
2021-05-04,DE-BY,05-14,7
2021-05-04,DE-BY,15-34,45
2021-05-04,DE-BY,35-59,133
2021-05-04,DE-BY,60-79,183
2021-05-04,DE-BY,80+,112
2021-05-04,DE-SL,00-04,0
2021-05-04,DE-SL,00+,14
2021-05-04,DE-SL,05-14,0
2021-05-04,DE-SL,15-34,1
2021-05-04,DE-SL,35-59,4
2021-05-04,DE-SL,60-79,5
2021-05-04,DE-SL,80+,4
2021-05-04,DE-BE,00-04,4
2021-05-04,DE-BE,00+,92
2021-05-04,DE-BE,05-14,2
2021-05-04,DE-BE,15-34,13
2021-05-04,DE-BE,35-59,32
2021-05-04,DE-BE,60-79,34
2021-05-04,DE-BE,80+,7
2021-05-04,DE-BB,00-04,2
2021-05-04,DE-BB,00+,94
2021-05-04,DE-BB,05-14,0
2021-05-04,DE-BB,15-34,6
2021-05-04,DE-BB,35-59,18
2021-05-04,DE-BB,60-79,41
2021-05-04,DE-BB,80+,27
2021-05-04,DE-MV,00-04,0
2021-05-04,DE-MV,00+,98
2021-05-04,DE-MV,05-14,1
2021-05-04,DE-MV,15-34,6
2021-05-04,DE-MV,35-59,20
2021-05-04,DE-MV,60-79,53
2021-05-04,DE-MV,80+,18
2021-05-04,DE-SN,00-04,3
2021-05-04,DE-SN,00+,201
2021-05-04,DE-SN,05-14,5
2021-05-04,DE-SN,15-34,12
2021-05-04,DE-SN,35-59,34
2021-05-04,DE-SN,60-79,95
2021-05-04,DE-SN,80+,52
2021-05-04,DE-ST,00-04,2
2021-05-04,DE-ST,00+,142
2021-05-04,DE-ST,05-14,1
2021-05-04,DE-ST,15-34,12
2021-05-04,DE-ST,35-59,31
2021-05-04,DE-ST,60-79,65
2021-05-04,DE-ST,80+,31
2021-05-04,DE-TH,00-04,2
2021-05-04,DE-TH,00+,180
2021-05-04,DE-TH,05-14,7
2021-05-04,DE-TH,15-34,12
2021-05-04,DE-TH,35-59,28
2021-05-04,DE-TH,60-79,91
2021-05-04,DE-TH,80+,40
2021-05-03,DE,00-04,53
2021-05-03,DE,00+,3655
2021-05-03,DE,05-14,74
2021-05-03,DE,15-34,388
2021-05-03,DE,35-59,1002
2021-05-03,DE,60-79,1420
2021-05-03,DE,80+,718
2021-05-03,DE-SH,00-04,1
2021-05-03,DE-SH,00+,62
2021-05-03,DE-SH,05-14,1
2021-05-03,DE-SH,15-34,13
2021-05-03,DE-SH,35-59,17
2021-05-03,DE-SH,60-79,19
2021-05-03,DE-SH,80+,11
2021-05-03,DE-HH,00-04,1
2021-05-03,DE-HH,00+,21
2021-05-03,DE-HH,05-14,0
2021-05-03,DE-HH,15-34,0
2021-05-03,DE-HH,35-59,10
2021-05-03,DE-HH,60-79,9
2021-05-03,DE-HH,80+,1
2021-05-03,DE-NI,00-04,4
2021-05-03,DE-NI,00+,231
2021-05-03,DE-NI,05-14,3
2021-05-03,DE-NI,15-34,35
2021-05-03,DE-NI,35-59,71
2021-05-03,DE-NI,60-79,77
2021-05-03,DE-NI,80+,41
2021-05-03,DE-HB,00-04,2
2021-05-03,DE-HB,00+,57
2021-05-03,DE-HB,05-14,0
2021-05-03,DE-HB,15-34,11
2021-05-03,DE-HB,35-59,18
2021-05-03,DE-HB,60-79,19
2021-05-03,DE-HB,80+,7
2021-05-03,DE-NW,00-04,20
2021-05-03,DE-NW,00+,793
2021-05-03,DE-NW,05-14,20
2021-05-03,DE-NW,15-34,95
2021-05-03,DE-NW,35-59,235
2021-05-03,DE-NW,60-79,276
2021-05-03,DE-NW,80+,147
2021-05-03,DE-HE,00-04,6
2021-05-03,DE-HE,00+,359
2021-05-03,DE-HE,05-14,2
2021-05-03,DE-HE,15-34,38
2021-05-03,DE-HE,35-59,115
2021-05-03,DE-HE,60-79,135
2021-05-03,DE-HE,80+,63
2021-05-03,DE-RP,00-04,0
2021-05-03,DE-RP,00+,139
2021-05-03,DE-RP,05-14,6
2021-05-03,DE-RP,15-34,16
2021-05-03,DE-RP,35-59,38
2021-05-03,DE-RP,60-79,52
2021-05-03,DE-RP,80+,27
2021-05-03,DE-BW,00-04,6
