date,location,age_group,value
2021-07-03,DE,00-04,7.0
2021-07-03,DE,00+,210.0
2021-07-03,DE,05-14,9.0
2021-07-03,DE,15-34,39.0
2021-07-03,DE,35-59,64.0
2021-07-03,DE,60-79,63.0
2021-07-03,DE,80+,28.0
2021-07-03,DE-SH,00-04,0.0
2021-07-03,DE-SH,00+,3.0
2021-07-03,DE-SH,05-14,0.0
2021-07-03,DE-SH,15-34,1.0
2021-07-03,DE-SH,35-59,1.0
2021-07-03,DE-SH,60-79,1.0
2021-07-03,DE-SH,80+,0.0
2021-07-03,DE-HH,00-04,0.0
2021-07-03,DE-HH,00+,4.0
2021-07-03,DE-HH,05-14,0.0
2021-07-03,DE-HH,15-34,0.0
2021-07-03,DE-HH,35-59,1.0
2021-07-03,DE-HH,60-79,3.0
2021-07-03,DE-HH,80+,0.0
2021-07-03,DE-NI,00-04,0.0
2021-07-03,DE-NI,00+,16.0
2021-07-03,DE-NI,05-14,0.0
2021-07-03,DE-NI,15-34,4.0
2021-07-03,DE-NI,35-59,6.0
2021-07-03,DE-NI,60-79,3.0
2021-07-03,DE-NI,80+,3.0
2021-07-03,DE-HB,00-04,0.0
2021-07-03,DE-HB,00+,2.0
2021-07-03,DE-HB,05-14,0.0
2021-07-03,DE-HB,15-34,0.0
2021-07-03,DE-HB,35-59,1.0
2021-07-03,DE-HB,60-79,1.0
2021-07-03,DE-HB,80+,0.0
2021-07-03,DE-NW,00-04,1.0
2021-07-03,DE-NW,00+,51.0
2021-07-03,DE-NW,05-14,3.0
2021-07-03,DE-NW,15-34,10.0
2021-07-03,DE-NW,35-59,17.0
2021-07-03,DE-NW,60-79,14.0
2021-07-03,DE-NW,80+,6.0
2021-07-03,DE-HE,00-04,1.0
2021-07-03,DE-HE,00+,21.0
2021-07-03,DE-HE,05-14,0.0
2021-07-03,DE-HE,15-34,7.0
2021-07-03,DE-HE,35-59,7.0
2021-07-03,DE-HE,60-79,5.0
2021-07-03,DE-HE,80+,1.0
2021-07-03,DE-RP,00-04,0.0
2021-07-03,DE-RP,00+,10.0
2021-07-03,DE-RP,05-14,0.0
2021-07-03,DE-RP,15-34,1.0
2021-07-03,DE-RP,35-59,5.0
2021-07-03,DE-RP,60-79,4.0
2021-07-03,DE-RP,80+,0.0
2021-07-03,DE-BW,00-04,2.0
2021-07-03,DE-BW,00+,26.0
2021-07-03,DE-BW,05-14,1.0
2021-07-03,DE-BW,15-34,5.0
2021-07-03,DE-BW,35-59,6.0
2021-07-03,DE-BW,60-79,9.0
2021-07-03,DE-BW,80+,3.0
2021-07-03,DE-BY,00-04,1.0
2021-07-03,DE-BY,00+,41.0
2021-07-03,DE-BY,05-14,2.0
2021-07-03,DE-BY,15-34,7.0
2021-07-03,DE-BY,35-59,9.0
2021-07-03,DE-BY,60-79,13.0
2021-07-03,DE-BY,80+,9.0
2021-07-03,DE-SL,00-04,0.0
2021-07-03,DE-SL,00+,4.0
2021-07-03,DE-SL,05-14,0.0
2021-07-03,DE-SL,15-34,0.0
2021-07-03,DE-SL,35-59,2.0
2021-07-03,DE-SL,60-79,1.0
2021-07-03,DE-SL,80+,1.0
2021-07-03,DE-BE,00-04,0.0
2021-07-03,DE-BE,00+,6.0
2021-07-03,DE-BE,05-14,1.0
2021-07-03,DE-BE,15-34,0.0
2021-07-03,DE-BE,35-59,4.0
2021-07-03,DE-BE,60-79,1.0
2021-07-03,DE-BE,80+,0.0
2021-07-03,DE-BB,00-04,0.0
2021-07-03,DE-BB,00+,1.0
2021-07-03,DE-BB,05-14,0.0
2021-07-03,DE-BB,15-34,0.0
2021-07-03,DE-BB,35-59,1.0
2021-07-03,DE-BB,60-79,0.0
2021-07-03,DE-BB,80+,0.0
2021-07-03,DE-MV,00-04,0.0
2021-07-03,DE-MV,00+,2.0
2021-07-03,DE-MV,05-14,0.0
2021-07-03,DE-MV,15-34,0.0
2021-07-03,DE-MV,35-59,1.0
2021-07-03,DE-MV,60-79,1.0
2021-07-03,DE-MV,80+,0.0
2021-07-03,DE-SN,00-04,0.0
2021-07-03,DE-SN,00+,5.0
2021-07-03,DE-SN,05-14,0.0
2021-07-03,DE-SN,15-34,0.0
2021-07-03,DE-SN,35-59,0.0
2021-07-03,DE-SN,60-79,3.0
2021-07-03,DE-SN,80+,2.0
2021-07-03,DE-ST,00-04,0.0
2021-07-03,DE-ST,00+,4.0
2021-07-03,DE-ST,05-14,2.0
2021-07-03,DE-ST,15-34,1.0
2021-07-03,DE-ST,35-59,1.0
2021-07-03,DE-ST,60-79,0.0
2021-07-03,DE-ST,80+,0.0
2021-07-03,DE-TH,00-04,2.0
2021-07-03,DE-TH,00+,14.0
2021-07-03,DE-TH,05-14,0.0
2021-07-03,DE-TH,15-34,3.0
2021-07-03,DE-TH,35-59,2.0
2021-07-03,DE-TH,60-79,4.0
2021-07-03,DE-TH,80+,3.0
2021-07-02,DE,00-04,7.0
2021-07-02,DE,00+,236.0
2021-07-02,DE,05-14,11.0
2021-07-02,DE,15-34,43.0
2021-07-02,DE,35-59,73.0
2021-07-02,DE,60-79,69.0
2021-07-02,DE,80+,33.0
2021-07-02,DE-SH,00-04,0.0
2021-07-02,DE-SH,00+,7.0
2021-07-02,DE-SH,05-14,0.0
2021-07-02,DE-SH,15-34,1.0
2021-07-02,DE-SH,35-59,3.0
2021-07-02,DE-SH,60-79,3.0
2021-07-02,DE-SH,80+,0.0
2021-07-02,DE-HH,00-04,0.0
2021-07-02,DE-HH,00+,4.0
2021-07-02,DE-HH,05-14,0.0
2021-07-02,DE-HH,15-34,0.0
2021-07-02,DE-HH,35-59,1.0
2021-07-02,DE-HH,60-79,3.0
2021-07-02,DE-HH,80+,0.0
2021-07-02,DE-NI,00-04,0.0
2021-07-02,DE-NI,00+,15.0
2021-07-02,DE-NI,05-14,0.0
2021-07-02,DE-NI,15-34,4.0
2021-07-02,DE-NI,35-59,5.0
2021-07-02,DE-NI,60-79,3.0
2021-07-02,DE-NI,80+,3.0
