date,location,age_group,value
2021-06-06,GM,00-04,12.0
2021-06-06,GM,00+,646.0
2021-06-06,GM,05-14,23.0
2021-06-06,GM,15-34,83.0
2021-06-06,GM,35-59,178.0
2021-06-06,GM,60-79,211.0
2021-06-06,GM,80+,139.0
2021-06-06,GM10,00-04,1.0
2021-06-06,GM10,00+,13.0
2021-06-06,GM10,05-14,1.0
2021-06-06,GM10,15-34,0.0
2021-06-06,GM10,35-59,7.0
2021-06-06,GM10,60-79,2.0
2021-06-06,GM10,80+,2.0
2021-06-06,GM04,00-04,0.0
2021-06-06,GM04,00+,5.0
2021-06-06,GM04,05-14,0.0
2021-06-06,GM04,15-34,0.0
2021-06-06,GM04,35-59,1.0
2021-06-06,GM04,60-79,2.0
2021-06-06,GM04,80+,2.0
2021-06-06,GM06,00-04,1.0
2021-06-06,GM06,00+,24.0
2021-06-06,GM06,05-14,0.0
2021-06-06,GM06,15-34,3.0
2021-06-06,GM06,35-59,10.0
2021-06-06,GM06,60-79,9.0
2021-06-06,GM06,80+,1.0
2021-06-06,GM03,00-04,0.0
2021-06-06,GM03,00+,1.0
2021-06-06,GM03,05-14,0.0
2021-06-06,GM03,15-34,0.0
2021-06-06,GM03,35-59,0.0
2021-06-06,GM03,60-79,0.0
2021-06-06,GM03,80+,1.0
2021-06-06,GM07,00-04,3.0
2021-06-06,GM07,00+,145.0
2021-06-06,GM07,05-14,5.0
2021-06-06,GM07,15-34,23.0
2021-06-06,GM07,35-59,41.0
2021-06-06,GM07,60-79,50.0
2021-06-06,GM07,80+,23.0
2021-06-06,GM05,00-04,2.0
2021-06-06,GM05,00+,60.0
2021-06-06,GM05,05-14,1.0
2021-06-06,GM05,15-34,7.0
2021-06-06,GM05,35-59,19.0
2021-06-06,GM05,60-79,16.0
2021-06-06,GM05,80+,15.0
2021-06-06,GM08,00-04,0.0
2021-06-06,GM08,00+,27.0
2021-06-06,GM08,05-14,2.0
2021-06-06,GM08,15-34,7.0
2021-06-06,GM08,35-59,8.0
2021-06-06,GM08,60-79,5.0
2021-06-06,GM08,80+,5.0
2021-06-06,GM01,00-04,3.0
2021-06-06,GM01,00+,104.0
2021-06-06,GM01,05-14,4.0
2021-06-06,GM01,15-34,11.0
2021-06-06,GM01,35-59,31.0
2021-06-06,GM01,60-79,34.0
2021-06-06,GM01,80+,21.0
2021-06-06,GM02,00-04,2.0
2021-06-06,GM02,00+,85.0
2021-06-06,GM02,05-14,6.0
2021-06-06,GM02,15-34,11.0
2021-06-06,GM02,35-59,24.0
2021-06-06,GM02,60-79,26.0
2021-06-06,GM02,80+,16.0
2021-06-06,GM09,00-04,0.0
2021-06-06,GM09,00+,7.0
2021-06-06,GM09,05-14,0.0
2021-06-06,GM09,15-34,0.0
2021-06-06,GM09,35-59,4.0
2021-06-06,GM09,60-79,2.0
2021-06-06,GM09,80+,1.0
2021-06-06,GM16,00-04,0.0
2021-06-06,GM16,00+,34.0
2021-06-06,GM16,05-14,2.0
2021-06-06,GM16,15-34,8.0
2021-06-06,GM16,35-59,8.0
2021-06-06,GM16,60-79,8.0
2021-06-06,GM16,80+,8.0
2021-06-06,GM11,00-04,0.0
2021-06-06,GM11,00+,15.0
2021-06-06,GM11,05-14,0.0
2021-06-06,GM11,15-34,1.0
2021-06-06,GM11,35-59,6.0
2021-06-06,GM11,60-79,8.0
2021-06-06,GM11,80+,0.0
2021-06-06,GM12,00-04,0.0
2021-06-06,GM12,00+,11.0
2021-06-06,GM12,05-14,0.0
2021-06-06,GM12,15-34,1.0
2021-06-06,GM12,35-59,3.0
2021-06-06,GM12,60-79,2.0
2021-06-06,GM12,80+,5.0
2021-06-06,GM13,00-04,0.0
2021-06-06,GM13,00+,51.0
2021-06-06,GM13,05-14,0.0
2021-06-06,GM13,15-34,5.0
2021-06-06,GM13,35-59,7.0
2021-06-06,GM13,60-79,20.0
2021-06-06,GM13,80+,19.0
2021-06-06,GM14,00-04,0.0
2021-06-06,GM14,00+,29.0
2021-06-06,GM14,05-14,0.0
2021-06-06,GM14,15-34,2.0
2021-06-06,GM14,35-59,4.0
2021-06-06,GM14,60-79,10.0
2021-06-06,GM14,80+,13.0
2021-06-06,GM15,00-04,0.0
2021-06-06,GM15,00+,35.0
2021-06-06,GM15,05-14,2.0
2021-06-06,GM15,15-34,4.0
2021-06-06,GM15,35-59,5.0
2021-06-06,GM15,60-79,17.0
2021-06-06,GM15,80+,7.0
2021-06-05,GM,00-04,14.0
2021-06-05,GM,00+,734.0
2021-06-05,GM,05-14,21.0
2021-06-05,GM,15-34,92.0
2021-06-05,GM,35-59,205.0
2021-06-05,GM,60-79,240.0
2021-06-05,GM,80+,162.0
2021-06-05,GM10,00-04,1.0
2021-06-05,GM10,00+,14.0
2021-06-05,GM10,05-14,1.0
2021-06-05,GM10,15-34,0.0
2021-06-05,GM10,35-59,8.0
2021-06-05,GM10,60-79,2.0
2021-06-05,GM10,80+,2.0
2021-06-05,GM04,00-04,0.0
2021-06-05,GM04,00+,5.0
2021-06-05,GM04,05-14,0.0
2021-06-05,GM04,15-34,0.0
2021-06-05,GM04,35-59,1.0
2021-06-05,GM04,60-79,2.0
2021-06-05,GM04,80+,2.0
2021-06-05,GM06,00-04,1.0
2021-06-05,GM06,00+,27.0
2021-06-05,GM06,05-14,0.0
2021-06-05,GM06,15-34,3.0
2021-06-05,GM06,35-59,12.0
2021-06-05,GM06,60-79,10.0
2021-06-05,GM06,80+,1.0
2021-06-05,GM03,00-04,0.0
2021-06-05,GM03,00+,2.0
2021-06-05,GM03,05-14,0.0
2021-06-05,GM03,15-34,0.0
2021-06-05,GM03,35-59,0.0
2021-06-05,GM03,60-79,0.0
2021-06-05,GM03,80+,2.0
2021-06-05,GM07,00-04,3.0
2021-06-05,GM07,00+,161.0
2021-06-05,GM07,05-14,4.0
2021-06-05,GM07,15-34,25.0
2021-06-05,GM07,35-59,43.0
2021-06-05,GM07,60-79,59.0
2021-06-05,GM07,80+,27.0
2021-06-05,GM05,00-04,2.0
2021-06-05,GM05,00+,73.0
2021-06-05,GM05,05-14,1.0
2021-06-05,GM05,15-34,10.0
2021-06-05,GM05,35-59,23.0
2021-06-05,GM05,60-79,19.0
2021-06-05,GM05,80+,18.0
2021-06-05,GM08,00-04,0.0
2021-06-05,GM08,00+,30.0
2021-06-05,GM08,05-14,2.0
2021-06-05,GM08,15-34,7.0
2021-06-05,GM08,35-59,11.0
2021-06-05,GM08,60-79,5.0
2021-06-05,GM08,80+,5.0
2021-06-05,GM01,00-04,4.0
2021-06-05,GM01,00+,117.0
2021-06-05,GM01,05-14,4.0
2021-06-05,GM01,15-34,11.0
2021-06-05,GM01,35-59,39.0
2021-06-05,GM01,60-79,36.0
2021-06-05,GM01,80+,23.0
2021-06-05,GM02,00-04,3.0
2021-06-05,GM02,00+,99.0
2021-06-05,GM02,05-14,6.0
2021-06-05,GM02,15-34,11.0
2021-06-05,GM02,35-59,30.0
2021-06-05,GM02,60-79,28.0
2021-06-05,GM02,80+,21.0
2021-06-05,GM09,00-04,0.0
2021-06-05,GM09,00+,8.0
2021-06-05,GM09,05-14,0.0
2021-06-05,GM09,15-34,0.0
2021-06-05,GM09,35-59,4.0
2021-06-05,GM09,60-79,2.0
2021-06-05,GM09,80+,2.0
2021-06-05,GM16,00-04,0.0
2021-06-05,GM16,00+,35.0
2021-06-05,GM16,05-14,2.0
2021-06-05,GM16,15-34,8.0
2021-06-05,GM16,35-59,8.0
2021-06-05,GM16,60-79,9.0
2021-06-05,GM16,80+,8.0
2021-06-05,GM11,00-04,0.0
2021-06-05,GM11,00+,15.0
2021-06-05,GM11,05-14,0.0
2021-06-05,GM11,15-34,1.0
2021-06-05,GM11,35-59,6.0
2021-06-05,GM11,60-79,8.0
2021-06-05,GM11,80+,0.0
2021-06-05,GM12,00-04,0.0
2021-06-05,GM12,00+,12.0
2021-06-05,GM12,05-14,0.0
2021-06-05,GM12,15-34,2.0
2021-06-05,GM12,35-59,2.0
2021-06-05,GM12,60-79,2.0
2021-06-05,GM12,80+,6.0
2021-06-05,GM13,00-04,0.0
2021-06-05,GM13,00+,56.0
2021-06-05,GM13,05-14,0.0
2021-06-05,GM13,15-34,5.0
2021-06-05,GM13,35-59,7.0
2021-06-05,GM13,60-79,23.0
2021-06-05,GM13,80+,21.0
2021-06-05,GM14,00-04,0.0
2021-06-05,GM14,00+,40.0
2021-06-05,GM14,05-14,0.0
2021-06-05,GM14,15-34,4.0
2021-06-05,GM14,35-59,6.0
2021-06-05,GM14,60-79,15.0
2021-06-05,GM14,80+,15.0
2021-06-05,GM15,00-04,0.0
2021-06-05,GM15,00+,40.0
2021-06-05,GM15,05-14,1.0
2021-06-05,GM15,15-34,5.0
2021-06-05,GM15,35-59,5.0
2021-06-05,GM15,60-79,20.0
2021-06-05,GM15,80+,9.0
2021-06-04,GM,00-04,16.0
2021-06-04,GM,00+,854.0
2021-06-04,GM,05-14,23.0
2021-06-04,GM,15-34,115.0
2021-06-04,GM,35-59,249.0
2021-06-04,GM,60-79,277.0
2021-06-04,GM,80+,174.0
2021-06-04,GM10,00-04,1.0
2021-06-04,GM10,00+,18.0
2021-06-04,GM10,05-14,1.0
2021-06-04,GM10,15-34,0.0
2021-06-04,GM10,35-59,10.0
2021-06-04,GM10,60-79,3.0
2021-06-04,GM10,80+,3.0
2021-06-04,GM04,00-04,0.0
2021-06-04,GM04,00+,6.0
2021-06-04,GM04,05-14,0.0
2021-06-04,GM04,15-34,0.0
2021-06-04,GM04,35-59,2.0
2021-06-04,GM04,60-79,2.0
2021-06-04,GM04,80+,2.0
2021-06-04,GM06,00-04,1.0
2021-06-04,GM06,00+,35.0
2021-06-04,GM06,05-14,0.0
2021-06-04,GM06,15-34,5.0
2021-06-04,GM06,35-59,12.0
2021-06-04,GM06,60-79,14.0
2021-06-04,GM06,80+,3.0
2021-06-04,GM03,00-04,0.0
2021-06-04,GM03,00+,3.0
2021-06-04,GM03,05-14,0.0
2021-06-04,GM03,15-34,0.0
2021-06-04,GM03,35-59,0.0
2021-06-04,GM03,60-79,1.0
2021-06-04,GM03,80+,2.0
2021-06-04,GM07,00-04,3.0
