"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,172,"COVID-19"
"DE","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,8838,"COVID-19"
"DE","05-14",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,61,"COVID-19"
"DE","15-34",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,581,"COVID-19"
"DE","35-59",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,1307,"COVID-19"
"DE","60-79",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,3081,"COVID-19"
"DE","80+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,3634,"COVID-19"
"DE-BB","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,255,"COVID-19"
"DE-BE","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,357,"COVID-19"
"DE-BW","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,719,"COVID-19"
"DE-BY","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,2224,"COVID-19"
"DE-HB","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,54,"COVID-19"
"DE-HE","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,668,"COVID-19"
"DE-HH","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,87,"COVID-19"
"DE-MV","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,73,"COVID-19"
"DE-NI","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,466,"COVID-19"
"DE-NW","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,2441,"COVID-19"
"DE-RP","00+",2023-03-17,2023-02-17,"-28 day ahead inc hosp","mean",NA,479,"COVID-19"
