"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,152,"COVID-19"
"DE","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,4917,"COVID-19"
"DE","05-14",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,115,"COVID-19"
"DE","15-34",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,454,"COVID-19"
"DE","35-59",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,887,"COVID-19"
"DE","60-79",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,1605,"COVID-19"
"DE","80+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,1694,"COVID-19"
"DE-BB","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,119,"COVID-19"
"DE-BE","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,114,"COVID-19"
"DE-BW","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,475,"COVID-19"
"DE-BY","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,1008,"COVID-19"
"DE-HB","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,14,"COVID-19"
"DE-HE","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,320,"COVID-19"
"DE-HH","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,89,"COVID-19"
"DE-MV","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,119,"COVID-19"
"DE-NI","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,351,"COVID-19"
"DE-NW","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,1284,"COVID-19"
"DE-RP","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,268,"COVID-19"
"DE-SH","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,177,"COVID-19"
"DE-SL","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,37,"COVID-19"
"DE-SN","00+",2022-06-09,2022-05-12,"-28 day ahead inc hosp","mean",NA,142,"COVID-19"
