"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,192,"COVID-19"
"DE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,5093,"COVID-19"
"DE","05-14",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,71,"COVID-19"
"DE","15-34",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,389,"COVID-19"
"DE","35-59",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,806,"COVID-19"
"DE","60-79",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,1688,"COVID-19"
"DE","80+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,1938,"COVID-19"
"DE-BB","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,154,"COVID-19"
"DE-BE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,174,"COVID-19"
"DE-BW","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,415,"COVID-19"
"DE-BY","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,915,"COVID-19"
"DE-HB","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,15,"COVID-19"
"DE-HE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,327,"COVID-19"
"DE-HH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,79,"COVID-19"
"DE-MV","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,171,"COVID-19"
"DE-NI","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,311,"COVID-19"
"DE-NW","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,1470,"COVID-19"
"DE-RP","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,235,"COVID-19"
"DE-SH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,195,"COVID-19"
"DE-SL","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,72,"COVID-19"
"DE-SN","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,190,"COVID-19"
"DE-ST","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,148,"COVID-19"
"DE-TH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","mean",NA,195,"COVID-19"
"DE","00-04",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,190,"COVID-19"
"DE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,5048,"COVID-19"
"DE","05-14",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,70,"COVID-19"
"DE","15-34",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,383,"COVID-19"
"DE","35-59",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,795,"COVID-19"
"DE","60-79",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,1664,"COVID-19"
"DE","80+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,1913,"COVID-19"
"DE-BB","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,152,"COVID-19"
"DE-BE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,168,"COVID-19"
"DE-BW","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,406,"COVID-19"
"DE-BY","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,905,"COVID-19"
"DE-HB","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,14,"COVID-19"
"DE-HE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,323,"COVID-19"
"DE-HH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,77,"COVID-19"
"DE-MV","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,170,"COVID-19"
"DE-NI","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,300,"COVID-19"
"DE-NW","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,1455,"COVID-19"
"DE-RP","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,232,"COVID-19"
"DE-SH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,194,"COVID-19"
"DE-SL","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,71,"COVID-19"
"DE-SN","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,186,"COVID-19"
"DE-ST","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,147,"COVID-19"
"DE-TH","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.025,194,"COVID-19"
"DE","00-04",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.1,190,"COVID-19"
"DE","00+",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.1,5055,"COVID-19"
"DE","05-14",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.1,70,"COVID-19"
"DE","15-34",2022-09-24,2022-08-27,"-28 day ahead inc hosp","quantile",0.1,384,"COVID-19"
