"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,206,"COVID-19"
"DE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,11788,"COVID-19"
"DE","05-14",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,82,"COVID-19"
"DE","15-34",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,548,"COVID-19"
"DE","35-59",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,1623,"COVID-19"
"DE","60-79",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,4297,"COVID-19"
"DE","80+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,5023,"COVID-19"
"DE-BB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,561,"COVID-19"
"DE-BE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,437,"COVID-19"
"DE-BW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,1141,"COVID-19"
"DE-BY","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,1970,"COVID-19"
"DE-HB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,36,"COVID-19"
"DE-HE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,773,"COVID-19"
"DE-HH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,178,"COVID-19"
"DE-MV","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,323,"COVID-19"
"DE-NI","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,703,"COVID-19"
"DE-NW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,3032,"COVID-19"
"DE-RP","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,512,"COVID-19"
"DE-SH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,429,"COVID-19"
"DE-SL","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,213,"COVID-19"
"DE-SN","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,605,"COVID-19"
"DE-ST","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,438,"COVID-19"
"DE-TH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","mean",NA,406,"COVID-19"
"DE","00-04",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,203,"COVID-19"
"DE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,11700,"COVID-19"
"DE","05-14",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,81,"COVID-19"
"DE","15-34",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,540,"COVID-19"
"DE","35-59",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,1610,"COVID-19"
"DE","60-79",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,4260,"COVID-19"
"DE","80+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,4985,"COVID-19"
"DE-BB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,555,"COVID-19"
"DE-BE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,434,"COVID-19"
"DE-BW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,1128,"COVID-19"
"DE-BY","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,1942,"COVID-19"
"DE-HB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,35,"COVID-19"
"DE-HE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,767,"COVID-19"
"DE-HH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,167,"COVID-19"
"DE-MV","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,322,"COVID-19"
"DE-NI","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,688,"COVID-19"
"DE-NW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,2983,"COVID-19"
"DE-RP","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,507,"COVID-19"
"DE-SH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,421,"COVID-19"
"DE-SL","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,211,"COVID-19"
"DE-SN","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,599,"COVID-19"
"DE-ST","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,433,"COVID-19"
"DE-TH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.025,404,"COVID-19"
"DE","00-04",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,203,"COVID-19"
"DE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,11715,"COVID-19"
"DE","05-14",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,81,"COVID-19"
"DE","15-34",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,542,"COVID-19"
"DE","35-59",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,1615,"COVID-19"
"DE","60-79",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,4265,"COVID-19"
"DE","80+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,4992,"COVID-19"
"DE-BB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,557,"COVID-19"
"DE-BE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,435,"COVID-19"
"DE-BW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,1131,"COVID-19"
"DE-BY","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,1946,"COVID-19"
"DE-HB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,35,"COVID-19"
"DE-HE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,769,"COVID-19"
"DE-HH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,170,"COVID-19"
"DE-MV","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,322,"COVID-19"
"DE-NI","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,690,"COVID-19"
"DE-NW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,2985,"COVID-19"
"DE-RP","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,508,"COVID-19"
"DE-SH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,423,"COVID-19"
"DE-SL","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,211,"COVID-19"
"DE-SN","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,600,"COVID-19"
"DE-ST","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,434,"COVID-19"
"DE-TH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.1,404,"COVID-19"
"DE","00-04",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,204,"COVID-19"
"DE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,11732,"COVID-19"
"DE","05-14",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,82,"COVID-19"
"DE","15-34",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,544,"COVID-19"
"DE","35-59",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,1618,"COVID-19"
"DE","60-79",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,4275,"COVID-19"
"DE","80+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,5000,"COVID-19"
"DE-BB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,559,"COVID-19"
"DE-BE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,436,"COVID-19"
"DE-BW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,1134,"COVID-19"
"DE-BY","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,1954,"COVID-19"
"DE-HB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,35,"COVID-19"
"DE-HE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,770,"COVID-19"
"DE-HH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,172,"COVID-19"
"DE-MV","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,322,"COVID-19"
"DE-NI","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,694,"COVID-19"
"DE-NW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,2999,"COVID-19"
"DE-RP","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,509,"COVID-19"
"DE-SH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,425,"COVID-19"
"DE-SL","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,212,"COVID-19"
"DE-SN","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,602,"COVID-19"
"DE-ST","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,435,"COVID-19"
"DE-TH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.25,404,"COVID-19"
"DE","00-04",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,206,"COVID-19"
"DE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,11774,"COVID-19"
"DE","05-14",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,83,"COVID-19"
"DE","15-34",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,548,"COVID-19"
"DE","35-59",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,1623,"COVID-19"
"DE","60-79",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,4292,"COVID-19"
"DE","80+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,5018,"COVID-19"
"DE-BB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,562,"COVID-19"
"DE-BE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,438,"COVID-19"
"DE-BW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,1139,"COVID-19"
"DE-BY","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,1965,"COVID-19"
"DE-HB","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,36,"COVID-19"
"DE-HE","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,772,"COVID-19"
"DE-HH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,176,"COVID-19"
"DE-MV","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,323,"COVID-19"
"DE-NI","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,700,"COVID-19"
"DE-NW","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,3018,"COVID-19"
"DE-RP","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,511,"COVID-19"
"DE-SH","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,428,"COVID-19"
"DE-SL","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,213,"COVID-19"
"DE-SN","00+",2022-11-28,2022-10-31,"-28 day ahead inc hosp","quantile",0.5,605,"COVID-19"
