"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,230,"COVID-19"
"DE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,7577,"COVID-19"
"DE","05-14",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,112,"COVID-19"
"DE","15-34",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,759,"COVID-19"
"DE","35-59",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,1315,"COVID-19"
"DE","60-79",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,2379,"COVID-19"
"DE","80+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,2774,"COVID-19"
"DE-BB","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,180,"COVID-19"
"DE-BE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,118,"COVID-19"
"DE-BW","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,849,"COVID-19"
"DE-BY","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,1311,"COVID-19"
"DE-HB","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,12,"COVID-19"
"DE-HE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,526,"COVID-19"
"DE-HH","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,157,"COVID-19"
"DE-MV","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,224,"COVID-19"
"DE-NI","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,516,"COVID-19"
"DE-NW","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,1834,"COVID-19"
"DE-RP","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,498,"COVID-19"
"DE-SH","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,352,"COVID-19"
"DE-SL","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,78,"COVID-19"
"DE-SN","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,293,"COVID-19"
"DE-ST","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,260,"COVID-19"
"DE-TH","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","mean",NA,282,"COVID-19"
"DE","00-04",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,222,"COVID-19"
"DE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,7408,"COVID-19"
"DE","05-14",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,110,"COVID-19"
"DE","15-34",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,749,"COVID-19"
"DE","35-59",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,1286,"COVID-19"
"DE","60-79",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,2330,"COVID-19"
"DE","80+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,2701,"COVID-19"
"DE-BB","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,174,"COVID-19"
"DE-BE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,112,"COVID-19"
"DE-BW","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,839,"COVID-19"
"DE-BY","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,1299,"COVID-19"
"DE-HB","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,12,"COVID-19"
"DE-HE","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,516,"COVID-19"
"DE-HH","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,150,"COVID-19"
"DE-MV","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,221,"COVID-19"
"DE-NI","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,510,"COVID-19"
"DE-NW","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,1800,"COVID-19"
"DE-RP","00+",2022-05-25,2022-04-27,"-28 day ahead inc hosp","quantile",0.025,493,"COVID-19"
