"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,306,"COVID-19"
"DE","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,17410,"COVID-19"
"DE","05-14",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,86,"COVID-19"
"DE","15-34",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,910,"COVID-19"
"DE","35-59",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,2238,"COVID-19"
"DE","60-79",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,6117,"COVID-19"
"DE","80+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,7744,"COVID-19"
"DE-BB","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,681,"COVID-19"
"DE-BE","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,530,"COVID-19"
"DE-BW","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,2051,"COVID-19"
"DE-BY","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,3593,"COVID-19"
"DE-HB","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,49,"COVID-19"
"DE-HE","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,1176,"COVID-19"
"DE-HH","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,235,"COVID-19"
"DE-MV","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,413,"COVID-19"
"DE-NI","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,881,"COVID-19"
"DE-NW","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,3668,"COVID-19"
"DE-RP","00+",2022-11-13,2022-10-16,"-28 day ahead inc hosp","mean",NA,954,"COVID-19"
