model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,00+,COVID-19,562.0,557.0,558.0,560.0,561.0,563.0,566.0,569.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,00-04,COVID-19,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,05-14,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,15-34,COVID-19,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,35-59,COVID-19,71.0,70.0,70.0,70.0,70.0,71.0,73.0,76.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,60-79,COVID-19,203.0,201.0,201.0,201.0,202.0,204.0,207.0,211.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE,80+,COVID-19,227.0,225.0,225.0,225.0,226.0,227.0,229.0,231.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-BB,00+,COVID-19,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-BE,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-BW,00+,COVID-19,52.0,51.0,51.0,51.0,52.0,52.0,53.0,54.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-BY,00+,COVID-19,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-HB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-HE,00+,COVID-19,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-HH,00+,COVID-19,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-MV,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-NI,00+,COVID-19,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-NW,00+,COVID-19,181.0,178.0,178.0,179.0,180.0,182.0,184.0,186.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-RP,00+,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-SH,00+,COVID-19,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-SL,00+,COVID-19,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-SN,00+,COVID-19,6.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-ST,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-16,DE-TH,00+,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-17,DE,00+,COVID-19,565.0,560.0,561.0,563.0,564.0,567.0,569.0,572.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-17,DE,00-04,COVID-19,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-17,DE,05-14,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-14,2024-06-17,DE,15-34,COVID-19,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,False
