model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,00+,COVID-19,2447.428,2433.0,,2442.0,2447.0,2452.0,2458.0,2465.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,00-04,COVID-19,71.526,71.0,,71.0,71.0,72.0,73.0,74.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,05-14,COVID-19,57.599,57.0,,57.0,57.0,58.0,59.0,60.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,15-34,COVID-19,391.1015,386.0,,389.0,391.0,393.0,395.0,399.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,35-59,COVID-19,811.6965,805.0,,809.0,811.0,814.0,817.0,821.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,60-79,COVID-19,656.4615,648.0,,653.0,656.0,660.0,663.0,667.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE,80+,COVID-19,464.366,459.0,,462.0,464.0,466.0,469.0,472.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-BB,00+,COVID-19,44.177,43.0,,43.0,44.0,45.0,46.0,47.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-BE,00+,COVID-19,110.554,109.0,,109.0,110.0,111.0,113.0,114.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-BW,00+,COVID-19,457.256,452.0,,455.0,457.0,459.0,461.0,464.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-BY,00+,COVID-19,466.6885,462.0,,465.0,466.0,469.0,471.0,474.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-HB,00+,COVID-19,31.449,31.0,,31.0,31.0,32.0,32.0,33.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-HE,00+,COVID-19,198.9165,195.0,,197.0,199.0,200.0,202.0,205.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-HH,00+,COVID-19,58.1565,56.0,,57.0,58.0,59.0,60.0,63.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-MV,00+,COVID-19,26.8985,26.0,,26.0,27.0,27.0,28.0,30.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-NI,00+,COVID-19,159.179,158.0,,158.0,159.0,160.0,161.0,162.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-NW,00+,COVID-19,517.852,509.0,,514.0,517.0,521.0,525.0,529.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-RP,00+,COVID-19,131.016,127.0,,129.0,131.0,132.0,134.0,137.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-SH,00+,COVID-19,55.9925,55.0,,55.0,56.0,57.0,57.0,59.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-SL,00+,COVID-19,14.299,14.0,,14.0,14.0,14.0,15.0,16.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-SN,00+,COVID-19,75.849,74.0,,75.0,76.0,77.0,78.0,80.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-ST,00+,COVID-19,48.5755,48.0,,48.0,48.0,49.0,50.0,51.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-27,DE-TH,00+,COVID-19,62.29,61.0,,61.0,62.0,63.0,64.0,65.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,00+,COVID-19,2474.7195,2459.0,,2469.0,2474.0,2480.0,2486.0,2494.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,00-04,COVID-19,68.588,68.0,,68.0,68.0,69.0,70.0,71.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,05-14,COVID-19,58.643,58.0,,58.0,58.0,59.0,60.0,61.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,15-34,COVID-19,388.5765,383.0,,386.0,388.0,390.25,393.0,396.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,35-59,COVID-19,819.821,812.0,,817.0,819.0,823.0,826.0,829.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,60-79,COVID-19,655.505,646.0,,652.0,655.0,659.0,663.0,667.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE,80+,COVID-19,488.5945,483.0,,486.0,488.0,491.0,493.0,496.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-BB,00+,COVID-19,44.286,43.0,,43.0,44.0,45.0,46.0,48.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-BE,00+,COVID-19,110.067,108.0,,109.0,110.0,111.0,112.0,114.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-BW,00+,COVID-19,457.214,452.0,,455.0,457.0,459.0,461.0,465.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-BY,00+,COVID-19,487.026,481.0,,485.0,487.0,489.0,491.0,494.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-HB,00+,COVID-19,32.503,32.0,,32.0,32.0,33.0,34.0,34.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-HE,00+,COVID-19,209.2025,205.0,,207.0,209.0,211.0,212.0,215.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-HH,00+,COVID-19,50.421,48.0,,49.0,50.0,51.0,53.0,55.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-MV,00+,COVID-19,26.0705,25.0,,25.0,26.0,27.0,28.0,29.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-NI,00+,COVID-19,163.3835,162.0,,162.0,163.0,164.0,165.0,167.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-NW,00+,COVID-19,515.554,506.0,,511.0,515.0,519.0,523.0,528.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-RP,00+,COVID-19,118.1875,114.0,,116.0,118.0,120.0,121.0,124.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-SH,00+,COVID-19,56.121,55.0,,55.0,56.0,57.0,58.0,59.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-SL,00+,COVID-19,16.3245,16.0,,16.0,16.0,17.0,17.0,18.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-SN,00+,COVID-19,67.091,65.0,,66.0,67.0,68.0,69.0,71.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-ST,00+,COVID-19,51.6105,51.0,,51.0,51.0,52.0,53.0,54.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-28,DE-TH,00+,COVID-19,81.576,80.0,,80.0,81.0,82.0,84.0,85.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,00+,COVID-19,2559.7075,2542.0,,2553.0,2559.0,2566.0,2573.0,2581.025,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,00-04,COVID-19,73.659,73.0,,73.0,73.0,74.0,75.0,76.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,05-14,COVID-19,56.7075,56.0,,56.0,56.0,57.0,58.0,59.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,15-34,COVID-19,406.838,401.0,,404.0,406.0,409.0,412.0,415.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,35-59,COVID-19,841.202,832.0,,838.0,841.0,844.0,848.0,853.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,60-79,COVID-19,658.833,648.0,,655.0,658.0,663.0,667.0,672.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE,80+,COVID-19,528.534,522.0,,526.0,528.0,531.0,534.0,537.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-BB,00+,COVID-19,42.431,41.0,,41.0,42.0,43.0,44.0,46.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-BE,00+,COVID-19,105.5495,103.0,,104.0,105.0,107.0,108.0,110.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-BW,00+,COVID-19,466.997,461.0,,464.0,467.0,469.0,472.0,475.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-BY,00+,COVID-19,538.446,532.0,,536.0,538.0,541.0,543.0,547.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-HB,00+,COVID-19,35.547,35.0,,35.0,35.0,36.0,37.0,38.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-HE,00+,COVID-19,207.3615,203.0,,205.0,207.0,209.0,211.0,213.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-HH,00+,COVID-19,53.7765,51.0,,52.0,53.0,55.0,57.0,59.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-MV,00+,COVID-19,32.339,31.0,,31.0,32.0,33.0,34.0,36.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-NI,00+,COVID-19,165.711,164.0,,165.0,165.0,166.0,168.0,169.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-NW,00+,COVID-19,514.009,504.0,,509.0,514.0,518.0,522.0,527.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-RP,00+,COVID-19,108.6805,105.0,,107.0,108.0,110.0,112.0,115.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-SH,00+,COVID-19,54.2505,53.0,,53.0,54.0,55.0,56.0,57.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-SL,00+,COVID-19,19.3725,19.0,,19.0,19.0,20.0,20.0,21.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-SN,00+,COVID-19,76.6485,74.0,,75.0,76.0,78.0,79.0,82.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-ST,00+,COVID-19,59.653,59.0,,59.0,59.0,60.0,61.0,62.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-29,DE-TH,00+,COVID-19,91.091,89.0,,90.0,91.0,92.0,93.0,95.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,00+,COVID-19,2601.4455,2581.0,,2594.0,2601.0,2608.0,2616.0,2627.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,00-04,COVID-19,72.747,72.0,,72.0,72.0,73.0,74.0,75.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,05-14,COVID-19,55.768,55.0,,55.0,55.0,56.0,57.0,58.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,15-34,COVID-19,407.899,401.0,,405.0,408.0,410.0,413.0,416.025,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,35-59,COVID-19,867.096,856.0,,863.0,867.0,871.0,875.0,881.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,60-79,COVID-19,643.419,632.0,,639.0,643.0,647.0,652.0,657.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE,80+,COVID-19,560.7435,553.0,,557.0,560.0,564.0,567.0,570.025,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-BB,00+,COVID-19,44.63,43.0,,43.75,44.0,45.0,47.0,48.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-BE,00+,COVID-19,107.2035,104.0,,106.0,107.0,108.0,110.0,113.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-BW,00+,COVID-19,473.8245,467.0,,471.0,473.0,476.0,480.0,483.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-BY,00+,COVID-19,530.3035,523.0,,527.0,530.0,533.0,536.0,539.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-HB,00+,COVID-19,40.607,40.0,,40.0,40.0,41.0,42.0,43.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-HE,00+,COVID-19,207.6015,203.0,,206.0,207.0,209.0,211.0,214.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-HH,00+,COVID-19,52.1035,49.0,,50.0,52.0,53.0,55.0,58.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-MV,00+,COVID-19,36.5495,35.0,,35.0,36.0,37.0,39.0,40.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-NI,00+,COVID-19,171.0635,169.0,,170.0,171.0,172.0,173.0,175.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-NW,00+,COVID-19,549.7995,538.0,,545.0,549.0,554.0,559.0,565.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-RP,00+,COVID-19,99.414,95.0,,97.0,99.0,101.0,103.0,106.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-SH,00+,COVID-19,47.375,46.0,,46.0,47.0,48.0,49.0,51.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-SL,00+,COVID-19,18.4085,18.0,,18.0,18.0,19.0,19.0,20.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-SN,00+,COVID-19,80.2805,77.0,,79.0,80.0,81.0,83.0,86.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-ST,00+,COVID-19,55.6915,55.0,,55.0,55.0,56.0,57.0,58.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-09-30,DE-TH,00+,COVID-19,99.662,97.0,,98.0,99.0,101.0,102.0,104.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-10-01,DE,00+,COVID-19,2533.05,2511.0,,2525.0,2532.0,2540.0,2549.0,2559.0,True
Epiforecasts-independent,hosp,2021-10-25,2021-10-01,DE,00-04,COVID-19,66.751,66.0,,66.0,66.0,67.0,68.0,69.0,True
