model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,00+,COVID-19,1231.0,1224.0,1225.0,1227.0,1230.0,1234.0,1238.0,1243.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,00-04,COVID-19,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,05-14,COVID-19,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,15-34,COVID-19,59.0,57.0,57.0,57.0,57.0,58.0,61.0,73.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,35-59,COVID-19,127.0,126.0,126.0,126.0,126.0,127.0,128.0,130.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,60-79,COVID-19,441.0,437.0,437.0,438.0,440.0,442.0,444.0,448.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE,80+,COVID-19,518.0,515.0,515.0,516.0,517.0,520.0,523.0,529.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-BB,00+,COVID-19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-BE,00+,COVID-19,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-BW,00+,COVID-19,89.0,89.0,89.0,89.0,89.0,89.0,89.0,90.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-BY,00+,COVID-19,146.0,145.0,145.0,145.0,145.0,145.0,147.0,152.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-HB,00+,COVID-19,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-HE,00+,COVID-19,93.0,91.0,91.0,91.0,91.0,93.0,97.0,104.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-HH,00+,COVID-19,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-MV,00+,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,17.0,19.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-NI,00+,COVID-19,107.0,107.0,107.0,107.0,107.0,107.0,108.0,110.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-NW,00+,COVID-19,393.0,391.0,391.0,391.0,392.0,394.0,397.0,401.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-RP,00+,COVID-19,102.0,100.0,100.0,100.0,100.0,101.0,106.0,117.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-SH,00+,COVID-19,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,False
KIT-simple_nowcast,hosp,2024-08-02,2024-07-05,DE-SL,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,False
