model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,00+,COVID-19,8134.0,8089.0,8101.0,8114.0,8131.0,8151.0,8172.0,8199.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,00-04,COVID-19,243.0,241.0,241.0,242.0,243.0,244.0,245.0,246.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,05-14,COVID-19,53.0,52.0,52.0,52.0,52.0,53.0,54.0,56.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,15-34,COVID-19,329.0,328.0,328.0,328.0,329.0,330.0,331.0,333.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,35-59,COVID-19,930.0,921.0,923.0,925.0,929.0,934.0,940.0,948.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,60-79,COVID-19,2890.0,2871.0,2876.0,2882.0,2888.0,2896.0,2904.0,2914.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE,80+,COVID-19,3683.0,3663.0,3668.0,3674.0,3682.0,3691.0,3701.0,3713.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-BB,00+,COVID-19,498.0,496.0,496.0,496.0,497.0,499.0,502.0,505.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-BE,00+,COVID-19,506.0,504.0,504.0,504.0,505.0,507.0,509.0,512.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-BW,00+,COVID-19,410.0,406.0,407.0,408.0,409.0,411.0,413.0,415.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-BY,00+,COVID-19,1102.0,1089.0,1091.0,1094.0,1099.0,1107.0,1116.0,1129.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-HB,00+,COVID-19,59.0,58.0,58.0,58.0,58.0,59.0,61.0,66.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-HE,00+,COVID-19,559.0,548.0,551.0,554.0,558.0,563.0,568.0,575.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-HH,00+,COVID-19,249.0,247.0,247.0,247.0,248.0,249.0,251.0,253.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-MV,00+,COVID-19,332.0,331.0,331.0,331.0,331.0,332.0,334.0,338.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-NI,00+,COVID-19,737.0,728.0,729.0,731.0,735.0,741.0,747.0,757.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-NW,00+,COVID-19,1724.0,1713.0,1716.0,1719.0,1723.0,1728.0,1733.0,1741.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-RP,00+,COVID-19,421.0,420.0,420.0,420.0,420.0,421.0,423.0,425.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-SH,00+,COVID-19,317.0,317.0,317.0,317.0,317.0,317.0,318.0,319.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-SL,00+,COVID-19,48.0,48.0,48.0,48.0,48.0,48.0,49.0,50.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-SN,00+,COVID-19,565.0,556.0,556.0,556.0,556.0,562.0,584.0,636.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-ST,00+,COVID-19,335.0,330.0,331.0,332.0,334.0,338.0,341.0,347.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-25,DE-TH,00+,COVID-19,277.0,277.0,277.0,277.0,277.0,278.0,278.0,280.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,00+,COVID-19,8151.0,8106.0,8118.0,8131.0,8148.0,8168.0,8189.0,8216.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,00-04,COVID-19,247.0,245.0,245.0,246.0,247.0,248.0,249.0,250.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,05-14,COVID-19,53.0,52.0,52.0,52.0,52.0,53.0,54.0,55.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,15-34,COVID-19,327.0,326.0,326.0,326.0,327.0,328.0,329.0,331.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,35-59,COVID-19,936.0,927.0,929.0,931.0,935.0,940.0,946.0,954.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,60-79,COVID-19,2882.0,2864.0,2869.0,2874.0,2881.0,2888.0,2896.0,2905.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE,80+,COVID-19,3700.0,3679.0,3684.0,3690.0,3698.0,3708.0,3717.0,3730.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-BB,00+,COVID-19,496.0,494.0,494.0,494.0,495.0,497.0,500.0,504.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-BE,00+,COVID-19,506.0,504.0,504.0,504.0,505.0,507.0,509.0,512.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-BW,00+,COVID-19,427.0,423.0,424.0,425.0,427.0,428.0,430.0,432.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-BY,00+,COVID-19,1108.0,1095.0,1097.0,1100.0,1105.0,1113.0,1122.0,1136.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-HB,00+,COVID-19,59.0,58.0,58.0,58.0,58.0,58.0,61.0,67.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-HE,00+,COVID-19,559.0,548.0,551.0,554.0,558.0,563.0,569.0,576.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-HH,00+,COVID-19,249.0,247.0,247.0,247.0,248.0,249.0,251.0,253.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-MV,00+,COVID-19,335.0,334.0,334.0,334.0,334.0,335.0,337.0,341.0,False
KIT-simple_nowcast,hosp,2023-12-23,2023-11-26,DE-NI,00+,COVID-19,732.0,723.0,724.0,726.0,730.0,736.0,742.0,752.0,False
