model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,00+,COVID-19,686.0,659.0,661.0,666.0,677.0,697.0,724.0,764.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,00-04,COVID-19,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,05-14,COVID-19,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,15-34,COVID-19,108.0,104.0,104.0,105.0,106.0,109.0,114.0,120.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,35-59,COVID-19,246.0,237.0,237.0,239.0,243.0,250.0,259.0,274.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,60-79,COVID-19,192.0,183.0,184.0,185.0,189.0,195.0,203.0,215.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE,80+,COVID-19,113.0,108.0,108.0,109.0,111.0,115.0,118.0,124.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-BE,00+,COVID-19,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-BW,00+,COVID-19,111.0,110.0,110.0,110.0,111.0,112.0,113.0,115.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-BY,00+,COVID-19,105.0,102.0,102.0,103.0,104.0,106.0,108.0,111.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-HB,00+,COVID-19,12.0,10.0,10.0,10.0,11.0,13.0,15.0,18.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-HE,00+,COVID-19,64.0,60.0,60.0,61.0,63.0,66.0,69.0,73.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-HH,00+,COVID-19,13.0,10.0,10.0,10.0,11.0,13.0,18.0,27.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-MV,00+,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-NI,00+,COVID-19,28.0,27.0,27.0,27.0,27.0,28.0,29.0,30.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-NW,00+,COVID-19,158.0,146.0,146.0,148.0,152.0,162.0,177.0,201.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-RP,00+,COVID-19,39.0,38.0,38.0,38.0,38.0,40.0,42.0,46.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-SH,00+,COVID-19,19.0,19.0,19.0,19.0,19.0,19.0,20.0,21.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-SL,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-SN,00+,COVID-19,43.0,41.0,41.0,41.0,42.0,44.0,46.0,49.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-ST,00+,COVID-19,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-16,DE-TH,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,26.0,26.0,27.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-17,DE,00+,COVID-19,641.0,613.0,615.0,620.0,632.0,652.0,680.0,721.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-17,DE,00-04,COVID-19,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-14,2021-06-17,DE,05-14,COVID-19,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,True
