model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,00+,COVID-19,329.0,316.0,319.0,322.0,327.0,334.0,342.0,353.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,00-04,COVID-19,10.0,9.0,9.0,9.0,10.0,10.0,11.0,13.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,05-14,COVID-19,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,15-34,COVID-19,60.0,56.0,57.0,58.0,59.0,61.0,62.0,65.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,35-59,COVID-19,112.0,106.0,107.0,109.0,111.0,114.0,117.0,122.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,60-79,COVID-19,93.0,89.0,90.0,91.0,92.0,94.0,97.0,100.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE,80+,COVID-19,44.0,42.0,42.0,43.0,43.0,45.0,46.0,48.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-BB,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-BW,00+,COVID-19,43.0,42.0,42.0,42.0,42.0,43.0,44.0,45.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-BY,00+,COVID-19,58.0,58.0,58.0,58.0,58.0,59.0,59.0,60.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-HB,00+,COVID-19,3.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-HE,00+,COVID-19,28.0,27.0,27.0,27.0,27.0,28.0,29.0,30.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-HH,00+,COVID-19,12.0,11.0,11.0,11.0,12.0,13.0,15.0,17.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-MV,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-NI,00+,COVID-19,21.0,21.0,21.0,21.0,21.0,21.0,22.0,23.0,True
KIT-simple_nowcast,hosp,2021-07-30,2021-07-02,DE-NW,00+,COVID-19,96.0,86.0,89.0,92.0,96.0,100.0,105.0,111.0,True
