model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,00+,COVID-19,327.0,314.0,316.0,319.0,325.0,332.0,340.0,351.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,00-04,COVID-19,9.0,8.0,8.0,8.0,8.0,9.0,10.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,05-14,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,15-34,COVID-19,65.0,61.0,62.0,63.0,65.0,66.0,68.0,70.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,35-59,COVID-19,111.0,106.0,107.0,108.0,111.0,113.0,117.0,121.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,60-79,COVID-19,91.0,87.0,88.0,88.0,90.0,92.0,94.0,97.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE,80+,COVID-19,41.0,39.0,39.0,39.0,40.0,41.0,43.0,45.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-BB,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-BW,00+,COVID-19,44.0,43.0,43.0,43.0,43.0,44.0,45.0,47.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-BY,00+,COVID-19,55.0,55.0,55.0,55.0,55.0,56.0,56.0,57.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-HB,00+,COVID-19,3.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-HE,00+,COVID-19,30.0,29.0,29.0,29.0,29.0,30.0,31.0,32.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-HH,00+,COVID-19,19.0,17.0,17.0,18.0,19.0,20.0,23.0,26.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-MV,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-NI,00+,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,25.0,26.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-NW,00+,COVID-19,92.0,81.0,84.0,87.0,91.0,95.0,100.0,107.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-RP,00+,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,17.0,18.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-SH,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-SL,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-SN,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-03,DE-TH,00+,COVID-19,13.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,00+,COVID-19,319.0,305.0,308.0,311.0,317.0,324.0,332.0,344.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,00-04,COVID-19,8.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,05-14,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,15-34,COVID-19,64.0,60.0,61.0,62.0,64.0,65.0,67.0,69.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,35-59,COVID-19,114.0,108.0,109.0,111.0,113.0,116.0,119.0,124.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,60-79,COVID-19,86.0,82.0,82.0,83.0,85.0,87.0,89.0,93.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE,80+,COVID-19,40.0,38.0,38.0,38.0,39.0,40.0,42.0,44.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-BB,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-BW,00+,COVID-19,46.0,45.0,45.0,45.0,46.0,46.0,47.0,49.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-BY,00+,COVID-19,53.0,53.0,53.0,53.0,53.0,54.0,55.0,56.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-HE,00+,COVID-19,31.0,30.0,30.0,30.0,30.0,31.0,32.0,34.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-HH,00+,COVID-19,19.0,17.0,17.0,18.0,19.0,20.0,23.0,26.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-MV,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-NI,00+,COVID-19,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-NW,00+,COVID-19,82.0,73.0,75.0,78.0,81.0,86.0,91.0,97.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-RP,00+,COVID-19,20.0,20.0,20.0,20.0,20.0,20.0,21.0,23.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-SH,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-SL,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-SN,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-04,DE-TH,00+,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,00+,COVID-19,317.0,303.0,306.0,309.0,315.0,322.0,330.0,342.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,00-04,COVID-19,7.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,05-14,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,15-34,COVID-19,65.0,61.0,62.0,63.0,65.0,66.0,68.0,71.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,35-59,COVID-19,109.0,104.0,105.0,106.0,109.0,112.0,115.0,120.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,60-79,COVID-19,89.0,85.0,86.0,87.0,88.0,90.0,93.0,96.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE,80+,COVID-19,39.0,37.0,37.0,37.0,38.0,39.0,41.0,43.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE-BB,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True
KIT-simple_nowcast,hosp,2021-07-31,2021-07-05,DE-BE,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,True
