model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,00+,COVID-19,1129.0,1073.0,1078.0,1090.0,1113.0,1152.0,1201.0,1274.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,00-04,COVID-19,13.0,13.0,13.0,13.0,13.0,14.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,05-14,COVID-19,24.0,22.0,22.0,22.0,23.0,24.0,26.0,27.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,15-34,COVID-19,152.0,146.0,146.0,147.0,150.0,155.0,162.0,172.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,35-59,COVID-19,388.0,368.0,369.0,373.0,381.0,396.0,417.0,449.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,60-79,COVID-19,349.0,330.0,333.0,337.0,345.0,357.0,372.0,395.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE,80+,COVID-19,199.0,189.0,191.0,193.0,197.0,203.0,210.0,220.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-BB,00+,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-BE,00+,COVID-19,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-BW,00+,COVID-19,178.0,173.0,173.0,174.0,176.0,180.0,185.0,193.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-BY,00+,COVID-19,174.0,166.0,168.0,169.0,173.0,177.0,182.0,189.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-HE,00+,COVID-19,100.0,97.0,97.0,98.0,100.0,102.0,104.0,108.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-HH,00+,COVID-19,20.0,15.0,15.0,15.0,17.0,21.0,29.0,43.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-MV,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-NI,00+,COVID-19,37.0,35.0,35.0,35.0,36.0,38.0,42.0,49.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-NW,00+,COVID-19,283.0,257.0,258.0,263.0,273.0,293.0,320.0,361.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-RP,00+,COVID-19,59.0,53.0,53.0,54.0,56.0,61.0,68.0,80.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-SH,00+,COVID-19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-05,2021-06-07,DE-SL,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,True
