model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,00+,COVID-19,208.0,206.0,206.0,207.0,208.0,210.0,211.0,213.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,00-04,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,05-14,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,15-34,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,35-59,COVID-19,36.0,36.0,36.0,36.0,36.0,36.0,37.0,38.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,60-79,COVID-19,77.0,75.0,75.0,76.0,77.0,78.0,79.0,80.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE,80+,COVID-19,76.0,75.0,75.0,75.0,75.0,76.0,77.0,78.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-BE,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-BW,00+,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,17.0,18.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-BY,00+,COVID-19,20.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-HE,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-HH,00+,COVID-19,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-MV,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-05-24,2024-04-26,DE-NI,00+,COVID-19,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,False
