model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,00+,COVID-19,572.0,565.0,566.0,567.0,570.0,574.0,580.0,587.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,00-04,COVID-19,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,05-14,COVID-19,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,15-34,COVID-19,158.0,157.0,157.0,157.0,157.0,158.0,159.0,160.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,35-59,COVID-19,208.0,204.0,204.0,205.0,207.0,210.0,213.0,217.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,60-79,COVID-19,117.0,116.0,116.0,116.0,117.0,118.0,119.0,121.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE,80+,COVID-19,64.0,63.0,63.0,63.0,63.0,64.0,66.0,67.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-BB,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-BE,00+,COVID-19,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-BW,00+,COVID-19,70.0,69.0,69.0,69.0,70.0,71.0,72.0,73.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-BY,00+,COVID-19,68.0,65.0,65.0,66.0,67.0,69.0,71.0,73.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-HB,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-HE,00+,COVID-19,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-HH,00+,COVID-19,17.0,16.0,16.0,16.0,16.0,17.0,19.0,20.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-MV,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-NI,00+,COVID-19,36.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-NW,00+,COVID-19,176.0,175.0,175.0,175.0,175.0,176.0,177.0,180.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-RP,00+,COVID-19,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,True
KIT-simple_nowcast,hosp,2021-08-23,2021-07-26,DE-SH,00+,COVID-19,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,True
