model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,00+,COVID-19,374.0,371.0,371.0,372.0,374.0,376.0,378.0,381.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,00-04,COVID-19,25.0,24.0,24.0,24.0,24.0,24.0,26.0,29.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,05-14,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,15-34,COVID-19,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,35-59,COVID-19,41.0,40.0,40.0,40.0,40.0,41.0,42.0,45.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,60-79,COVID-19,144.0,142.0,142.0,142.0,143.0,145.0,147.0,151.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE,80+,COVID-19,147.0,146.0,146.0,146.0,146.0,147.0,148.0,150.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-BE,00+,COVID-19,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-BW,00+,COVID-19,29.0,28.0,28.0,28.0,29.0,29.0,30.0,32.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-BY,00+,COVID-19,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-HB,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-HE,00+,COVID-19,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-HH,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-MV,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-NI,00+,COVID-19,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-NW,00+,COVID-19,99.0,97.0,97.0,98.0,98.0,99.0,101.0,102.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-RP,00+,COVID-19,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-SH,00+,COVID-19,37.0,36.0,36.0,36.0,36.0,36.0,38.0,41.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-SL,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-SN,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,11.0,14.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-07,DE-TH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,00+,COVID-19,376.0,372.0,373.0,374.0,375.0,378.0,380.0,384.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,00-04,COVID-19,22.0,21.0,21.0,21.0,21.0,21.0,23.0,25.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,05-14,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,15-34,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,35-59,COVID-19,39.0,38.0,38.0,38.0,38.0,39.0,40.0,43.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,60-79,COVID-19,136.0,134.0,134.0,134.0,135.0,137.0,139.0,143.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE,80+,COVID-19,154.0,153.0,153.0,153.0,154.0,155.0,156.0,158.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-BE,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-BW,00+,COVID-19,27.0,26.0,26.0,26.0,27.0,27.0,28.0,30.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-BY,00+,COVID-19,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-HE,00+,COVID-19,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-HH,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-MV,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-NI,00+,COVID-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-NW,00+,COVID-19,106.0,104.0,104.0,105.0,106.0,107.0,109.0,111.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-RP,00+,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-SH,00+,COVID-19,35.0,34.0,34.0,34.0,34.0,34.0,36.0,39.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-SL,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-SN,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,13.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-08,DE-TH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,00+,COVID-19,374.0,370.0,371.0,372.0,373.0,376.0,378.0,381.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,00-04,COVID-19,22.0,21.0,21.0,21.0,21.0,21.0,23.0,25.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,05-14,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,15-34,COVID-19,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,35-59,COVID-19,39.0,38.0,38.0,38.0,38.0,39.0,40.0,43.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,60-79,COVID-19,135.0,133.0,133.0,133.0,134.0,136.0,138.0,142.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE,80+,COVID-19,153.0,152.0,152.0,152.0,153.0,154.0,155.0,157.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-BE,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-BW,00+,COVID-19,27.0,26.0,26.0,26.0,27.0,27.0,28.0,29.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-BY,00+,COVID-19,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-HE,00+,COVID-19,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-HH,00+,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-MV,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-NI,00+,COVID-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-NW,00+,COVID-19,105.0,103.0,103.0,104.0,105.0,106.0,108.0,110.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-RP,00+,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-SH,00+,COVID-19,34.0,33.0,33.0,33.0,33.0,33.0,35.0,38.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-SL,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-SN,00+,COVID-19,11.0,10.0,10.0,10.0,10.0,10.0,11.0,16.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-09,DE-TH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,00+,COVID-19,378.0,374.0,375.0,376.0,378.0,380.0,382.0,385.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,00-04,COVID-19,20.0,20.0,20.0,20.0,20.0,20.0,22.0,24.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,05-14,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,15-34,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,35-59,COVID-19,39.0,38.0,38.0,38.0,38.0,39.0,40.0,43.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,60-79,COVID-19,136.0,134.0,134.0,134.0,135.0,137.0,139.0,142.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE,80+,COVID-19,156.0,155.0,155.0,155.0,156.0,157.0,158.0,160.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-BB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-BE,00+,COVID-19,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-BW,00+,COVID-19,28.0,27.0,27.0,27.0,28.0,28.0,29.0,30.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-BY,00+,COVID-19,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-HB,00+,COVID-19,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-HE,00+,COVID-19,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-HH,00+,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-MV,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-NI,00+,COVID-19,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-NW,00+,COVID-19,108.0,106.0,106.0,107.0,108.0,110.0,111.0,113.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-RP,00+,COVID-19,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-SH,00+,COVID-19,33.0,32.0,32.0,32.0,32.0,32.0,34.0,37.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-SL,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-SN,00+,COVID-19,11.0,10.0,10.0,10.0,10.0,10.0,11.0,16.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-10,DE-TH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,00+,COVID-19,402.0,397.0,398.0,400.0,402.0,404.0,407.0,411.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,00-04,COVID-19,25.0,24.0,24.0,24.0,24.0,25.0,26.0,28.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,05-14,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,15-34,COVID-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,35-59,COVID-19,40.0,39.0,39.0,39.0,39.0,40.0,42.0,46.0,False
KIT-simple_nowcast,hosp,2024-07-05,2024-06-11,DE,60-79,COVID-19,138.0,135.0,135.0,136.0,137.0,139.0,141.0,145.0,False
