model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,00+,COVID-19,323.0,310.0,313.0,316.0,322.0,328.0,335.0,345.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,00-04,COVID-19,9.0,8.0,8.0,8.0,8.0,9.0,10.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,05-14,COVID-19,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,15-34,COVID-19,60.0,56.0,57.0,58.0,59.0,61.0,63.0,65.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,35-59,COVID-19,106.0,100.0,101.0,103.0,105.0,108.0,111.0,115.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,60-79,COVID-19,95.0,91.0,92.0,93.0,94.0,96.0,99.0,102.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE,80+,COVID-19,44.0,42.0,42.0,43.0,43.0,45.0,46.0,48.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-BB,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-BE,00+,COVID-19,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-BW,00+,COVID-19,42.0,41.0,41.0,41.0,41.0,42.0,43.0,44.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-BY,00+,COVID-19,60.0,60.0,60.0,60.0,60.0,61.0,61.0,62.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-HB,00+,COVID-19,4.0,3.0,3.0,3.0,3.0,4.0,5.0,7.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-HE,00+,COVID-19,27.0,26.0,26.0,26.0,26.0,27.0,28.0,29.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-HH,00+,COVID-19,7.0,6.0,6.0,6.0,7.0,8.0,9.0,10.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-MV,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-NI,00+,COVID-19,23.0,23.0,23.0,23.0,23.0,24.0,24.0,25.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-NW,00+,COVID-19,95.0,85.0,87.0,90.0,94.0,98.0,103.0,109.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-RP,00+,COVID-19,13.0,13.0,13.0,13.0,13.0,13.0,14.0,15.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-SH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-SL,00+,COVID-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-SN,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-ST,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-01,DE-TH,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-02,DE,00+,COVID-19,330.0,316.0,319.0,323.0,328.0,335.0,343.0,354.0,True
KIT-simple_nowcast,hosp,2021-07-29,2021-07-02,DE,00-04,COVID-19,10.0,9.0,9.0,9.0,10.0,10.0,11.0,12.0,True
