model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,00+,COVID-19,335.0,324.0,326.0,329.0,333.0,340.0,347.0,358.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,00-04,COVID-19,6.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,05-14,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,15-34,COVID-19,73.0,70.0,71.0,72.0,73.0,75.0,76.0,79.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,35-59,COVID-19,119.0,115.0,116.0,117.0,118.0,121.0,124.0,128.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,60-79,COVID-19,87.0,84.0,84.0,85.0,87.0,89.0,91.0,94.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE,80+,COVID-19,47.0,46.0,46.0,46.0,47.0,48.0,49.0,50.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-BB,00+,COVID-19,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-BW,00+,COVID-19,49.0,48.0,48.0,48.0,49.0,49.0,51.0,52.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-BY,00+,COVID-19,56.0,55.0,55.0,55.0,55.0,56.0,57.0,58.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-HB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-HE,00+,COVID-19,31.0,30.0,30.0,30.0,30.0,31.0,32.0,33.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-HH,00+,COVID-19,7.0,6.0,6.0,6.0,6.0,7.0,8.0,10.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-MV,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-NI,00+,COVID-19,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-NW,00+,COVID-19,89.0,77.0,79.0,82.0,86.0,93.0,101.0,112.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-RP,00+,COVID-19,26.0,25.0,25.0,25.0,25.0,26.0,27.0,29.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-SH,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-SL,00+,COVID-19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-SN,00+,COVID-19,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-ST,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-10,DE-TH,00+,COVID-19,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,00+,COVID-19,358.0,346.0,348.0,351.0,356.0,363.0,372.0,384.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,00-04,COVID-19,6.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,05-14,COVID-19,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,15-34,COVID-19,78.0,74.0,75.0,76.0,77.0,79.0,81.0,83.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,35-59,COVID-19,126.0,121.0,122.0,123.0,125.0,128.0,131.0,135.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,60-79,COVID-19,91.0,87.0,87.0,88.0,90.0,92.0,95.0,98.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE,80+,COVID-19,51.0,50.0,50.0,50.0,51.0,52.0,53.0,55.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-BB,00+,COVID-19,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-BW,00+,COVID-19,53.0,52.0,52.0,52.0,53.0,54.0,55.0,57.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-BY,00+,COVID-19,59.0,58.0,58.0,58.0,58.0,59.0,60.0,62.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-HB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-HE,00+,COVID-19,30.0,29.0,29.0,29.0,29.0,30.0,31.0,32.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-HH,00+,COVID-19,8.0,7.0,7.0,7.0,8.0,9.0,10.0,11.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-MV,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
KIT-simple_nowcast,hosp,2021-08-07,2021-07-11,DE-NI,00+,COVID-19,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,True
