model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,00+,COVID-19,2654.156,2641.0,,2649.0,2654.0,2659.0,2664.0,2671.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,00-04,COVID-19,74.766,74.0,,74.0,75.0,75.0,76.0,77.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,05-14,COVID-19,51.477,51.0,,51.0,51.0,52.0,52.0,53.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,15-34,COVID-19,447.888,442.0,,445.0,448.0,450.0,452.0,456.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,35-59,COVID-19,945.3985,938.0,,943.0,945.0,948.0,951.0,954.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,60-79,COVID-19,628.9145,622.0,,626.0,629.0,631.0,634.0,638.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE,80+,COVID-19,515.521,509.0,,513.0,515.0,518.0,520.0,523.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-BB,00+,COVID-19,37.786,36.0,,37.0,37.0,39.0,40.0,42.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-BE,00+,COVID-19,97.1595,96.0,,96.0,97.0,98.0,99.0,100.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-BW,00+,COVID-19,433.597,429.0,,431.0,433.0,435.0,438.0,440.025,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-BY,00+,COVID-19,528.6695,524.0,,527.0,528.0,530.0,533.0,535.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-HB,00+,COVID-19,34.3285,34.0,,34.0,34.0,35.0,35.0,36.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-HE,00+,COVID-19,256.323,252.975,,255.0,256.0,258.0,260.0,262.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-HH,00+,COVID-19,50.2735,48.0,,49.0,50.0,51.0,53.0,56.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-MV,00+,COVID-19,20.693,20.0,,20.0,20.0,21.0,22.0,23.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-NI,00+,COVID-19,205.436,204.0,,204.0,205.0,206.0,207.0,208.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-NW,00+,COVID-19,597.325,589.0,,594.0,597.0,601.0,604.0,609.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-RP,00+,COVID-19,154.488,150.975,,153.0,154.0,156.0,158.0,160.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-SH,00+,COVID-19,65.3935,64.0,,64.0,65.0,66.0,67.0,69.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-SL,00+,COVID-19,10.2935,10.0,,10.0,10.0,10.0,11.0,12.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-SN,00+,COVID-19,86.5465,84.0,,85.0,86.0,88.0,89.0,91.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-ST,00+,COVID-19,33.9165,33.0,,33.0,34.0,35.0,36.0,37.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-20,DE-TH,00+,COVID-19,59.824,58.0,,59.0,60.0,61.0,62.0,63.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,00+,COVID-19,2587.3825,2573.0,,2582.0,2587.0,2592.0,2598.0,2605.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,00-04,COVID-19,71.826,71.0,,71.0,72.0,72.0,73.0,74.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,05-14,COVID-19,50.555,50.0,,50.0,50.0,51.0,52.0,53.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,15-34,COVID-19,437.8855,432.0,,435.0,438.0,440.0,443.0,446.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,35-59,COVID-19,883.789,876.0,,881.0,883.0,886.0,889.0,893.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,60-79,COVID-19,647.066,639.0,,644.0,647.0,650.0,653.0,657.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE,80+,COVID-19,506.47,500.0,,504.0,506.0,509.0,512.0,515.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-BB,00+,COVID-19,36.985,35.0,,36.0,37.0,38.0,39.0,41.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-BE,00+,COVID-19,92.581,91.0,,91.0,92.0,93.0,95.0,96.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-BW,00+,COVID-19,430.2575,425.0,,428.0,430.0,432.0,435.0,437.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-BY,00+,COVID-19,515.556,510.0,,513.0,515.0,518.0,520.0,523.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-HB,00+,COVID-19,36.363,36.0,,36.0,36.0,37.0,37.0,38.0,True
Epiforecasts-independent,hosp,2021-10-18,2021-09-21,DE-HE,00+,COVID-19,241.6135,238.0,,240.0,241.0,243.0,245.0,248.0,True
