model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,00+,COVID-19,317.0,305.0,308.0,311.0,316.0,322.0,330.0,340.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,00-04,COVID-19,8.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,05-14,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,15-34,COVID-19,64.0,60.0,61.0,62.0,63.0,65.0,67.0,69.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,35-59,COVID-19,113.0,108.0,109.0,110.0,113.0,116.0,119.0,124.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,60-79,COVID-19,85.0,82.0,82.0,83.0,84.0,86.0,88.0,91.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE,80+,COVID-19,39.0,38.0,38.0,38.0,39.0,40.0,41.0,43.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-BB,00+,COVID-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-BE,00+,COVID-19,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-BW,00+,COVID-19,46.0,45.0,45.0,45.0,45.0,46.0,47.0,48.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-BY,00+,COVID-19,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-HB,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-HE,00+,COVID-19,31.0,30.0,30.0,30.0,30.0,31.0,32.0,33.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-HH,00+,COVID-19,19.0,17.0,17.0,18.0,19.0,20.0,23.0,26.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-MV,00+,COVID-19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True
KIT-simple_nowcast,hosp,2021-08-01,2021-07-04,DE-NI,00+,COVID-19,23.0,23.0,23.0,23.0,23.0,23.0,24.0,25.0,True
