model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,00+,COVID-19,1486.0,1409.0,1419.0,1436.0,1468.0,1517.0,1577.0,1663.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,00-04,COVID-19,22.0,21.0,21.0,21.0,21.0,22.0,23.0,24.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,05-14,COVID-19,27.0,26.0,26.0,26.0,27.0,28.0,29.0,31.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,15-34,COVID-19,184.0,176.0,176.0,178.0,181.0,188.0,196.0,209.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,35-59,COVID-19,505.0,475.0,478.0,484.0,497.0,517.0,542.0,580.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,60-79,COVID-19,494.0,468.0,471.0,478.0,489.0,505.0,525.0,554.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE,80+,COVID-19,250.0,239.0,240.0,243.0,248.0,255.0,263.0,275.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE-BB,00+,COVID-19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE-BE,00+,COVID-19,50.0,50.0,50.0,50.0,50.0,51.0,51.0,52.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE-BW,00+,COVID-19,240.0,231.0,232.0,234.0,237.0,243.0,251.0,263.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE-BY,00+,COVID-19,224.0,213.0,215.0,218.0,222.0,228.0,234.0,242.0,True
KIT-simple_nowcast,hosp,2021-07-01,2021-06-03,DE-HB,00+,COVID-19,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,True
