model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,00+,COVID-19,3099.18,3084.0,,3093.0,3099.0,3104.0,3110.0,3117.025,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,00-04,COVID-19,86.7615,86.0,,86.0,87.0,87.0,88.0,89.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,05-14,COVID-19,67.464,67.0,,67.0,67.0,68.0,68.0,69.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,15-34,COVID-19,525.9425,520.0,,523.0,526.0,528.0,531.0,534.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,35-59,COVID-19,1122.3175,1114.0,,1119.0,1122.0,1125.0,1128.0,1132.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,60-79,COVID-19,760.355,752.0,,757.0,760.0,763.0,767.0,772.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE,80+,COVID-19,537.533,531.0,,535.0,537.0,540.0,542.0,546.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-BB,00+,COVID-19,31.5435,31.0,,31.0,31.0,32.0,33.0,34.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-BE,00+,COVID-19,100.8885,100.0,,100.0,101.0,101.0,102.0,104.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-BW,00+,COVID-19,531.989,526.0,,529.0,532.0,534.0,537.0,540.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-BY,00+,COVID-19,630.174,623.0,,627.0,630.0,633.0,635.0,640.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-HB,00+,COVID-19,40.159,40.0,,40.0,40.0,40.0,41.0,41.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-HE,00+,COVID-19,284.2385,281.0,,282.0,284.0,286.0,287.0,290.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-HH,00+,COVID-19,56.1955,54.0,,55.0,56.0,57.0,59.0,61.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-MV,00+,COVID-19,16.511,16.0,,16.0,16.0,17.0,17.0,18.0249999999999,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-NI,00+,COVID-19,277.71,276.0,,277.0,277.0,278.0,280.0,281.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-NW,00+,COVID-19,716.9415,706.0,,713.0,716.0,721.0,725.0,730.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-RP,00+,COVID-19,193.2145,189.0,,191.0,193.0,195.0,197.0,199.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-SH,00+,COVID-19,84.5715,83.0,,84.0,84.0,85.0,86.0,88.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-SL,00+,COVID-19,18.336,18.0,,18.0,18.0,19.0,19.0,20.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-SN,00+,COVID-19,61.058,60.0,,60.0,61.0,62.0,63.0,64.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-ST,00+,COVID-19,31.7945,31.0,,31.0,31.0,32.0,33.0,34.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-14,DE-TH,00+,COVID-19,37.1425,36.0,,36.0,37.0,38.0,39.0,40.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,00+,COVID-19,3009.809,2993.0,,3003.0,3010.0,3016.0,3022.0,3030.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,00-04,COVID-19,83.838,83.0,,83.0,84.0,84.0,85.0,86.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,05-14,COVID-19,58.521,58.0,,58.0,58.0,59.0,60.0,60.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,15-34,COVID-19,506.996,501.0,,504.0,507.0,509.0,512.0,515.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,35-59,COVID-19,1099.2515,1090.0,,1096.0,1099.0,1103.0,1106.0,1111.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,60-79,COVID-19,701.2645,692.0,,698.0,701.0,704.0,708.0,713.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE,80+,COVID-19,561.6935,555.0,,559.0,561.0,564.0,567.0,571.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-BB,00+,COVID-19,33.6195,33.0,,33.0,33.0,34.0,35.0,36.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-BE,00+,COVID-19,104.199,103.0,,103.0,104.0,105.0,106.0,107.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-BW,00+,COVID-19,519.278,512.0,,517.0,519.0,522.0,525.0,528.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-BY,00+,COVID-19,612.2315,604.975,,609.0,612.0,615.0,618.0,622.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-HB,00+,COVID-19,34.1755,34.0,,34.0,34.0,34.0,35.0,35.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-HE,00+,COVID-19,278.039,274.0,,276.0,278.0,280.0,282.0,284.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-HH,00+,COVID-19,46.4425,44.0,,45.0,46.0,47.0,49.0,51.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-MV,00+,COVID-19,12.559,12.0,,12.0,12.0,13.0,14.0,15.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-NI,00+,COVID-19,253.003,251.0,,252.0,253.0,254.0,255.0,257.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-NW,00+,COVID-19,706.716,695.0,,702.0,706.0,711.0,716.0,721.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-RP,00+,COVID-19,181.799,177.0,,180.0,181.0,183.0,186.0,188.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-SH,00+,COVID-19,81.7585,80.0,,81.0,81.5,83.0,84.0,86.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-SL,00+,COVID-19,15.368,15.0,,15.0,15.0,16.0,16.0,17.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-SN,00+,COVID-19,72.2265,71.0,,71.0,72.0,73.0,74.0,75.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-ST,00+,COVID-19,26.9145,26.0,,26.0,27.0,27.0,28.0,30.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-15,DE-TH,00+,COVID-19,45.5855,44.0,,45.0,45.0,46.0,47.0,49.0,True
Epiforecasts-independent,hosp,2021-10-12,2021-09-16,DE,00+,COVID-19,2957.7525,2939.0,,2950.0,2957.0,2964.0,2971.0,2980.0,True
